리뷰,rep,index,Processing
정말 쾌적하고 좋은곳.,9,369,"['정말', '쾌적하다', '좋다', '곳']"
"다만, 편의점앞은 주말엔 사람들이 먹고버린 쓰레기가 항상 많이 쌓인다.",10,369,"['편의점', '앞', '은', '주말', '엔', '사람', '먹다', '버리다', '쓰레기', '항상', '많이', '쌓이다']"
그만큼 음식쓰레기냄새도 좀 심하고.,11,369,"['그만큼', '음식', '쓰레기', '냄새', '도', '심하다']"
그나마 요즘은 나아진편일까.,12,369,"['그나마', '요즘', '은', '나아지다', '편', '이다']"
어쨌든 날씨좋은날은 아이들데리고 그늘막가지고 자전거 타고갈 장소로 강추다.,13,369,"['어쨌든', '날씨', '좋다', '날', '은', '데리', '고', '그늘', '막다', '자전거', '타', '고갈', '장소', '강', '추다']"
"금,토요일마다 ""서을밤도깨비야시장""이 열리고 있습니다.",0,370,"['금', '토요일', '마다', '서다', '밤', '도깨비', '야시장', '열리다']"
홈페이지를 참고하세요.,1,370,"['홈페이지', '참고', '하다']"
분수쇼도 하고 시원한 풍경을 만끽할 수 있네요...,0,371,"['분수', '쇼', '도', '하다', '시원하다', '풍경', '만끽', '하다', '수']"
쾌적해요.,0,372,['쾌적하다']
"동작역쪽으로 가면서
노을카페, 서래섬, 산책로 등
한두어 시간 걷기 좋은 코스에요.",1,372,"['동작역', '쪽', '가면', '서', '\r\n', '노을', '카페', '서래섬', '산책로', '\r\n', '한두어', '걷기', '좋다', '코스', '에요']"
자전거가 많아져서 산책할 때 주의 필요.,2,372,"['자전거', '많아지다', '산책', '하다', '주의', '필요']"
"주차장도 있고 서래나루, 노들섬이 있어 더른 한강공원보다 경관이 좋음.",0,373,"['주차장', '도', '서다', '나루', '노들섬', '더른', '한강', '공원', '보다', '경관', '좋다']"
"잠간 쉬기 좋은 곳
음악과 빛과 쏟아지는 물이 아름다운 곳
고즈넉한 겨울밤 야경도 나쁘지 않다",0,374,"['잠', '간', '쉬다', '좋다', '곳', '\r\n', '음악', '빛과', '쏟아지다', '물이', '아름답다', '곳', '\r\n', '고', '즈', '넉', '한', '겨울', '밤', '야경', '도', '나쁘다', '않다']"
자전거 라이딩 터닝포인트,1,374,"['자전거', '라이딩', '터닝', '포인트']"
새빛둥둥섬과 반포대교가 있는 곳.,0,375,"['새', '빛', '섬', '반포대교', '곳']"
저녁에 가면 다리의 조명과 분수가 어우러져 아름다은 야경을 연출한다.,1,375,"['저녁', '가면', '다리', '조명', '분수', '어우러지다', '아름답다', '야경', '연출', '하다']"
밤에도 많은 사람들이 돗자리를 깔고 술과 안주를 즐긴다.,2,375,"['밤', '에도', '많다', '사람', '돗자리', '깔다', '술', '안주', '즐기다']"
"맥주한잔에 닭강정
가성비는.......
뷰는 👍…",0,376,"['맥주', '한잔', '닭강정', '\r\n', '가성', '비다', '.......', '\r\n', '뷰', '는', '👍']"
한강공원은 모두 다른 특징들을 가지고 있습니다,0,377,"['한강', '공원', '은', '특징', '가지', '고']"
반포한강공원은 섬을 가지고 있습니다,1,377,"['반포', '한강', '공원', '은', '섬', '가지', '고']"
세빛둥둥섬..,2,377,"['세빛둥둥섬', '..']"
"공원엔 산책하는 사람, 휴식을 즐기는 사람, 운동하는 사람 등등 많은 사람들이 옵니다",3,377,"['공원', '엔', '산책', '하다', '사람', '휴식', '즐기다', '사람', '운동', '하다', '사람', '많다', '사람', '옵니다']"
당연히 주중엔 여유롭게 시간을 즐길 수 있습니다,4,377,"['당연하다', '주중', '엔', '여유롭다', '즐기다', '수']"
주중엔 애견들과 산책이나 휴식을 즐기러 오는분들이 많이 보입니다,5,377,"['주중', '엔', '애견', '산책', '이나', '휴식', '즐기다', '오는', '분', '많이', '보이다']"
주차장은 많이 여유롭진 않습니다,6,377,"['주차장', '은', '많이', '여유롭다', '않다']"
요금은 보통입니다,7,377,"['요금', '은', '보통', '이다']"
공원에 오시면 잔디밭에서 시간을 보내시는 것도 좋지만 세빛섬을 둘러보는 것도 좋습니다,8,377,"['공원', '오시', '면', '잔디밭', '보내다', '도', '좋다', '세빛', '섬', '둘러보다', '도', '좋다']"
그냥 둘레로 있는 길 따라 한바퀴 둘러보고 편의점 앞에서 커피한잔 마시며 한강 바람도 느껴보고..,9,377,"['그냥', '둘레', '길', '따르다', '한', '바퀴', '둘러보다', '편의점', '앞', '커피한잔', '말다', '한강', '바람', '도', '느끼다', '보고', '..']"
"반포대교, 잠수교 지나는 자동차들도 보고..",10,377,"['반포대교', '잠수교', '지나다', '자동차', '도', '보고', '..']"
밤에 보면 야경도 좋고 반포대교가 뿜어내는 분수도 보고..,11,377,"['밤', '보다', '야경', '도', '좋다', '반포대교', '뿜어내다', '분수', '도', '보고', '..']"
암튼 시간보내기 좋습니다,12,377,"['암튼', '보내다', '좋다']"
자전거타기 좋아요!,0,378,"['자전거타기', '좋다']"
자주 쉬는 장소.,0,379,"['자주', '쉬다', '장소']"
"밤도깨비 야시장, 새빛둥둥섬, 잠수교, 자전거인들의 명소 반미니(현재는 다른곳으로 변경예정)..등 텐트치고서 쉬기좋습니다.",1,379,"['밤', '도깨비', '야시장', '새', '빛', '섬', '잠수교', '자전거', '인들', '명소', '반미', '니', '현재', '는', '곳', '변경', '예정', ')..', '텐트', '치고', '서다', '쉬다', '좋다']"
"금요일 오후6시부터 밤11시, 토요일 오후5시 부터 밤11시까지 운영됩니다.",2,379,"['금요일', '오후', '6시', '밤', '11시', '토요일', '오후', '5시', '밤', '11시', '운영', '되다']"
잠수교의 분수도 일품입니다.,3,379,"['잠수교', '분수', '도', '일품', '이다']"
야경을 즐기기도 좋습니다.,4,379,"['야경', '즐기다', '기도', '좋다']"
늘상 걷는 반포 한강 ㆍ세빚섬도 분위기 너무 좋음,0,380,"['늘', '상', '걷다', '반포', '한강', 'ㆍ', '세', '빚섬', '도', '분위기', '너무', '좋다']"
사진이 얘기합니다.,0,381,"['사진', '얘기', '하다']"
말이필요 없죠,1,381,"['말', '이필', '요', '없다']"
코로나가 상관없는곳인듯.....,0,382,"['코로나', '상관없다', '곳', '인', '듯', '.....']"
다들 돗자리펴고 마스크도없이 술마시고 난리도아님...,1,382,"['다', '들다', '돗자리', '펴다', '마스크', '도', '없이', '술', '말다', '난리', '도아', '님']"
쾌적하고 안전해서 좋습니다.,0,383,"['쾌적하다', '안전하다', '좋다']"
"인근의 세빛둥둥섬에 식당,카페도 있고, 화장실이 깨끗해서 좋습니다.",1,383,"['인근', '세빛둥둥섬', '식당', '카페', '도', '화장실', '깨끗하다', '좋다']"
"아이들과 함께 하기도 좋구, 텐트칠 수도 있습니다.",2,383,"['하다', '좋다', '텐트', '수도']"
무엇보다도 치킨을 배달해서 먹는 재미가 있습니다.,3,383,"['보다도', '치킨', '배달', '하다', '먹다', '재미']"
밤되면 더 예쁠것 같아요^^,0,384,"['밤', '되다', '더', '예쁘다', '^^']"
저녁에 가면 좋은 장소 입니다.,0,385,"['저녁', '가면', '좋다', '장소', '이다']"
야경도 멋있고 산책길도 잘 정비되어 있습니다.,1,385,"['야경', '도', '멋있다', '산책길', '도', '자다', '정비', '되어다']"
"금요일고 토요일 밤에는 밤도깨비 시장이 열리는데, 다양한 먹거리를 제공하는 푸드트럭들이 영업을 합니다.",2,385,"['금요일', '고', '토요일', '밤', '에는', '밤', '도깨비', '시장', '열리다', '다양하다', '먹거리', '제공', '하다', '푸드', '트럭', '영업', '하다']"
가격이 그리 저렴하지는 않지만 맛은 아주 좋습니다.,3,385,"['가격', '그리다', '저렴하다', '않다', '맛', '은', '아주', '좋다']"
서울에서 하늘 보고싶으면 가는 곳...,0,386,"['서울', '하늘', '보다', '가다', '곳']"
집에서 가깝기에 좋음.,0,387,"['집', '가깝다', '좋다']"
멎진 추억을 가득 담을 수 있는 곳,0,388,"['멎다', '추억', '가득', '담', '수', '곳']"
한강공원중에 가장 복잡한거 같아요.,0,389,"['한강', '공원', '중', '가장', '복잡하다']"
서울에서 가장 좋아하는 곳,0,390,"['서울', '가장', '좋아하다', '곳']"
"성인 1인 20,000원 작은 요트 20인 정원인데 너무 좋습니다.",0,391,"['성인', '인', '20,000원', '작다', '요트', '20', '인', '정원', '인데', '너무', '좋다']"
꼭 타세요.,1,391,['꼭']
잠수대교 거쳐 분수쇼하는 반포대교까지 정말 로맨틱하고 좋았어요.,2,391,"['잠수', '대교', '거치다', '분수', '쇼', '는', '반포대교', '정말', '로맨틱', '하고', '좋다']"
주차는 밤10시이후 되어야 좀 자리도 생기고 대기줄도 없어요.,3,391,"['주차', '는', '밤', '10시', '이후', '되어다', '자리', '도', '생기', '고', '대다', '없다']"
밤도깨비부터 한국통닭집까지 다채롭고 맛있고 건전하고 너무 좋습니다.,4,391,"['밤', '도깨비', '한국', '통닭', '집', '다', '채', '롭고', '맛있다', '건전하다', '너무', '좋다']"
"즐길 수 있는 한강공원 야경, 분수, 플리마켓, 폭죽",0,392,"['즐기다', '수', '한강', '공원', '야경', '분수', '플리', '마켓', '폭죽']"
한가하고 여유로운 느낌. 주변경관 좋음.,0,393,"['한가하다', '여유', '로운', '느낌', '주변', '경관', '좋다']"
그 외 모르겠음,1,393,"['외', '모르다']"
걷고 싶을 때 그리고 휴식이 필요할 때 가곤합니다,0,394,"['걷다', '싶다', '휴식', '필요하다', '가다', '하다']"
도깨비시장에서 깔끔하고 맛난 음식들 너무 좋았습니다.,0,395,"['도깨비', '시장', '깔끔하다', '맛', '난', '음식', '너무', '좋다']"
줄을 많이 서기는 하지만.. 나름 생각하기엔 6시10분전 1차로 줄서서 먹고 8시경 2차로 한번 더 돈다 생각하면 될듯.. ^^;,1,395,"['줄', '많이', '서기', '는', '..', '나름', '생각', '하다', '6시', '10분', '전', '차로', '줄', '서서', '먹다', '8시', '경', '차로', '한번', '더', '돈', '다', '생각', '하다', '되다', '..', '^^;']"
아무튼 기대하지 못했던 불꽃놀이까지~ 즐거운 토욜 밤을 보냈습니다!!,2,395,"['아무튼', '기대하다', '못', '하다', '불꽃놀이', '즐겁다', '토욜', '밤', '보내다', '!!']"
반포대교 야경두 볼수있고 바이크매니아들이 자주오는곳,0,396,"['반포대교', '야경', '두', '보다', '바이크', '매니아', '자주', '오는', '곳']"
"동작역에서 나오면 가깝게 한강 공원으로 연결되는데 바람도 시원하고, 도시와 시골이 공존하는 듯한 풍경이 펼쳐진다.",0,397,"['동작역', '나오다', '가깝다', '한강', '공원', '연결', '되다', '바람', '도', '시원하다', '도시', '시골', '공존', '하다', '듯', '한', '풍경', '펼쳐지다']"
강건너 발전된 도시의 건물 숲과 한강의 풍미가 어울어져 산책하면서 긍정의 힐링을 느껴본다.,1,397,"['강', '건너', '발전', '되다', '도시', '건물', '숲', '한강', '풍', '미가', '울다', '산책', '하다', '긍정', '힐링', '느끼다', '보다']"
주변의 편의시설도 훌륭해서 연인이나 가족간의 행복한 시간을 설계할 수 있다는 점도 꼽아본다.,2,397,"['주변', '편의', '시설', '도', '훌륭하다', '연인', '이나', '가족', '간', '행복하다', '설계', '하다', '수', '점도', '꼽', '보다']"
맑은 하늘 너무 행복,0,398,"['맑은', '하늘', '너무', '행복']"
"춘추기간, 날씨 좋은 여름에 많은 사람들이 방문하는 한강공원.",0,399,"['춘추', '기간', '날씨', '좋다', '여름', '많다', '사람', '방문', '하다', '한강', '공원']"
반려견도 동반해서 산책하거나 돗자리 깔고서 배달음식 시켜먹는 사람들 등 날씨 좋은 휴일이면 상당히 북적거립니다.,1,399,"['반려견', '도', '동반', '하다', '산책', '거나', '돗자리', '깔다', '배달', '음식', '먹다', '사람', '날씨', '좋다', '휴일', '면', '상당하다', '북적', '거립', '니', '다']"
"주변에 슈퍼급으로 넓고 시설 잘 갖춰진 GS편의점도 있고, 레스토랑과 갖가지 시설이 있는 인공섬도 있어서 식사를 하거나 필요한 물품 구매하러 가기에도 좋아요!",2,399,"['주변', '슈퍼', '급', '넓다', '시설', '자다', '갖추다', 'GS', '편의점', '도', '레스토랑', '갖가지', '시설', '인공', '섬', '도', '식사', '거나', '필요하다', '물품', '구매', '하다', '가기', '에도', '좋다']"
시간에 맞추어서 인공분수도 가동되는데 밤에 조금 볼만 합니다.,3,399,"['맞추다', '인공', '분', '수도', '가동', '되다', '밤', '볼', '만', '하다']"
"(기대한 급으로는 아님....)
그 외에 보트택시도 있고 아이들이 놀기 좋게 놀이터도 갖추어져있습니다.",4,399,"['기대하다', '급', '으로는', '아니다', '....)', '\r\n', '외', '보트', '택시', '도', '놀다', '좋다', '놀이터', '도', '갖추다']"
바람쐬러 가기 정말 좋지만 주차는 좀 힘들어요.,0,400,"['바람', '쐬다', '가기', '정말', '좋다', '주차', '는', '힘들다']"
밤에 예쁘다,0,401,"['밤', '예쁘다']"
반포 한강공원 주차장으로 들어가는길은 엄청 막히지만 들어가면 넓고 좋다.,0,402,"['반포', '한강', '공원', '주차장', '들어가다', '길다', '엄청', '막히다', '들어가다', '넓다', '좋다']"
요즘은 카페나 이런것도 잘 해놔서 산책하고 잠시쉬기도 좋음.,1,402,"['요즘', '은', '카페나', '도', '자다', '해', '놓다', '산책', '하고', '쉬', '기도', '좋다']"
데이트 코스로 강추,2,402,"['데이트', '코스', '강추']"
따뜻하고 햇빛좋은날 가족이 도시락 싸서 나들이 가기 좋은곳.,0,403,"['따뜻하다', '햇빛', '좋다', '날', '가족', '도시락', '싸다', '나들이', '가기', '좋다', '곳']"
추운날은 보온병에 따뜻한 차나 물을 꼭 넣어 가시고 담요도 꼭 가져 가세요.,1,403,"['추다', '날', '은', '보온병', '따뜻하다', '차', '물', '꼭', '넣다', '가시', '고', '담요', '도', '꼭', '가다', '가세', '요']"
산책도 하기 예뻐서 너무 좋았어요.,2,403,"['산책', '도', '하다', '예쁘다', '너무', '좋다']"
특히 따듯한 날씨에 강변 바람 맞으며 자전거 타거나 가벼운 산책하기 좋음.,0,404,"['특히', '따다', '한', '날씨', '강변', '바람', '맞다', '자전거', '가볍다', '산책', '하다', '좋다']"
"따듯한 날 토요일, 일요일,공휴일에는 오후부터 사람이 많이 모여서 텐트치고 놀거나 공원에서 돗자리 펴 놓고 치킨에 맥주 가족끼리 온 사람들은 도시락도 까먹고 즐겁게들 보냄.",1,404,"['따다', '한', '날', '토요일', '일요일', '공휴일', '에는', '오후', '사람', '많이', '여서', '텐트', '치고', '놀다', '공원', '돗자리', '펴다', '놓다', '치킨', '맥주', '가족', '끼리', '온', '사람', '은', '도시락', '도', '까먹다', '즐겁다', '들다', '보내다']"
여름 밤엔 8시에 반포대교 동쪽 방향 1km 전체에서 무지개 빛  분수 쑈를 하는데 정말 강추 !,2,404,"['여름', '밤', '엔', '8시', '반포대교', '동쪽', '방향', 'km', '전체', '무지개', '빛', '분수', '쑈', '하다', '정말', '강추']"
산책과 운동을 즐기고 시민들의 쉼터로써 좋구요.,0,405,"['산책', '운동', '즐기다', '시민', '쉬다', '터', '좋다']"
한강과 다리들의 야경도 멋드러져서 좋습니다.,1,405,"['한강', '다리', '야경', '도', '멋', '드럽다', '좋다']"
날씨 좋은날 가면 공원에서 힐링을 할수 있습니다.,0,406,"['날씨', '좋다', '날', '가면', '공원', '힐링', '하다']"
세빗섬 근처로 카페와 푸드트럭이 있고 각종 행사를 하고 있어 볼거리도 있었습니다.,1,406,"['세빗', '섬', '근처', '카페', '푸드', '트럭', '행사', '하다', '볼거리', '도']"
푸드코트와 편의점도 있고 잔디에 그늘막을 치고 여유롭게 있을 수 있어 좋네요.,2,406,"['푸드코트', '편의점', '도', '잔디', '그늘', '막', '치고', '여유롭다', '수', '좋다']"
단 주차장은 여유있는 편이 아니니 일찍가야합니다.,3,406,"['단', '주차장', '은', '여유', '편이', '아니다', '일찍', '야하다']"
버스정류장에서 걸어서 얼마 안되니 버스타고 가도 될듯.,4,406,"['버스정류장', '걸다', '안되다', '버스', '타고', '가도', '되다']"
놀기도 좋고 야경이 멋집니다.,0,407,"['놀다', '좋다', '야경', '멋지다']"
"한국인, 외국인을 불문하고 꼭 방문하기를 추천드리고 싶은 곳입니다.",0,408,"['한국인', '외국인', '불문', '하고', '꼭', '방문', '하다', '추천', '드리다', '싶다', '곳', '이다']"
"서울을 동서로 가로지르고 있는 한강을 바라보며, 주변에 위치하고 있는 많은 시설들과 함께 조화를 이루는 경관을 즐기실 수 있는 곳입니다.",1,408,"['서울', '동서로', '가로지르다', '한강', '바라보다', '주변', '위치', '하고', '많다', '시설', '조화', '이루다', '경관', '즐기다', '수', '곳', '이다']"
이곳은 낮에도 아름답지만 특히 밤에 열리는 나이트마켓에서 맛있는 음식과 공예제품들을 구입하여 즐기는 경험이 가능합니다.,2,408,"['곳', '은', '낮', '에도', '아름답다', '특히', '밤', '열리다', '나이트', '마켓', '맛있다', '음식', '공', '제품', '구입', '하다', '즐기다', '경험', '가능하다']"
"개인적인 팁을 드리자면, 자전거를 수 시간동안 대여하여 자전거를 타고 강변을 라이딩하거나 구경하는 것을 추천합니다.",3,408,"['개인', '적', '인', '팁', '드리다', '자전거', '수', '대여', '하다', '자전거', '타고', '강변', '라이딩', '거나', '구경', '하다', '추천', '하다']"
자전거는 고속터미널역에서 '따릉이'를 이용하시거나 한강공원에 위치하고 있는 대여소를 이용하시는 것이 바람직합니다.,4,408,"['자전거', '는', '고', '속', '터미널', '역', '따릉', '이용', '하다', '한강', '공원', '위치', '하고', '대', '여소', '이용', '하다', '바람직하다']"
"서울 밤도깨비야시장
시원한 바람과 공연
휴식공간으로 강추!",0,409,"['서울', '밤', '도깨비', '야시장', '\r\n', '시원하다', '바람', '공연', '\r\n', '휴식', '공간', '강추']"
가족과 함께 서울걷자  패스티벌 참가,0,410,"['가족', '서울', '걷다', '패스', '티벌', '참가']"
시원한 강바람과 함께 요깃거리가 많아서 그 또한 즐겁다.,0,411,"['시원하다', '강바람', '요', '깃', '거리', '많다', '즐겁다']"
휴식장소를 더 확보하고 산책로도 좀 더 있었으면 좋겠다.,1,411,"['휴식', '장소', '더', '확보', '하고', '산책로', '도', '더', '좋다']"
먹을거리 중에는 일부가 가격이 조금 쎄게 느께지는  부분도 있어서 아쉽다.,2,411,"['먹다', '중', '에는', '일부', '가격', '쎄다', '느께', '지는', '부분', '도', '아쉽다']"
전체적으로는 만족^^,3,411,"['전체', '적', '으로는', '만족', '^^']"
항상 예쁜 반포,0,412,"['항상', '예쁘다', '반포']"
주차하가 편하고 더운날 시원한 강바람을 즐길수 있는곳.,0,413,"['주차', '편하다', '덥다', '날', '시원하다', '강바람', '즐기다', '곳']"
더불어 다양한 푸드트럭 음식을 접할 수 있음.,1,413,"['더불다', '다양하다', '푸드', '트럭', '음식', '접', '하다', '수']"
세빛섬 안에 편의점이 있어 간단한 먹거리 이용도 가능함.,2,413,"['세빛', '섬', '안', '편의점', '간단하다', '먹거리', '이용도', '가능하다']"
밤도깨비 야시장을 다녀왔는데 사람이 많지만 가볼만 해요.,0,414,"['밤', '도깨비', '야시장', '다녀오다', '사람', '많다', '가보다', '해', '요']"
산책로가 만보 걷기 딱 좋은 코스네요~,0,415,"['산책로', '만', '보', '걷기', '좋다', '코스', '요']"
넓고 다양한 즐길거리가 있는 서울 한강의 공원입니다,0,416,"['넓다', '다양하다', '즐기다', '거리', '서울', '한강', '공원', '이다']"
반포대교 및 잠수교 옆에 위치하고 있으며 한강의 랜드마크인 인공섬 세빛섬이 있고 자연형성된 서래섬이 있습니다.,1,416,"['반포대교', '잠수교', '옆', '위치', '하고', '한강', '랜드마크', '인', '인공', '섬', '세빛', '섬', '자연', '형성', '되다', '서래섬']"
"세빛섬에는 회의장 및 전시장, 결혼식, 돌잔치, 세미나 등을 할 수 있는 컨벤션 시설과 연회장도 있습니다.
가빛섬은 주로 전시장으로,(커피전문점도 있음) 연결되어 있는 세빛섬은 1층에 파스타 종류와 와인 등을 즐길 수 있는 식당 올라(olla)가 있으며  3층에는 비스타펍 (다이닝 카페)이 있습니다.",2,416,"['세빛', '섬', '에는', '회의장', '전시장', '결혼식', '돌잔치', '세미나', '하다', '수', '컨벤션', '시설', '연회', '장도', '\r\n', '가다', '빛섬', '은', '주로', '전시장', ',(', '커피전문점', '도', '연결', '되어다', '세빛', '섬', '은', '층', '파스타', '종류', '와인', '즐기다', '수', '식당', 'olla', '가다', '층', '에는', '비스타', '펍', '다이닝', '카페']"
"비스타펍에는 빔프로젝터와 마이크 시설을 갖춘 20명/10명 내외의 세미나 장소 겸용 공간이 있어 회의와 소규모 강연 등에도 적합하다(코스요리 주문시 인원에 따라 별도 대관료 및 장비사용료 없으나 확인 필요)
예약문의 : 02-537-2440(플로팅아일랜드 컨벤션)

세빛섬 주변 및 건물 외관에는 야간 조명시설이 아름답게 설치되어 있어 야경 명소 이기도 하다.",3,416,"['비스타', '펍', '에는', '빔', '프로젝터', '마이크', '시설', '갖추다', '20', '명', '/', '10', '명', '내외', '세미나', '장소', '겸용', '공간', '회의', '소규모', '강연', '에도', '적합하다', '코스', '요리', '주문', '시', '인원', '따르다', '별도', '대', '관료', '장비', '사용', '료', '없다', '확인', '필요', '\r\n', '예약', '문의', ':', '02-537', '2440', '플로', '팅', '아일랜드', '컨벤션', '\r\n\r\n', '세빛', '섬', '주변', '건물', '외관', '에는', '야간', '조명', '시설', '아름답다', '설치', '되어다', '야경', '명소', '이기도', '하다']"
또한 독특한 수상놀이 기구가 있어 데이트 코스로도 유명하다.,4,416,"['독특하다', '수상', '놀이', '기구', '데이트', '코스', '도', '유명하다']"
반포한강공원에는 인공섬인 세빛섬 외에 서래섬이 있다.,5,416,"['반포', '한강', '공원', '에는', '인공', '섬', '인', '세빛', '섬', '외', '서래섬']"
서래섬은 계절별로 꽃이나 식물을 바꿔 심어 산책하기 좋고 데이트 코스로도 인기이다..,6,416,"['서래섬', '은', '계절', '별로', '꽃', '이나', '식물', '바꾸다', '심다', '산책', '하다', '좋다', '데이트', '코스', '도', '인기', '이다', '..']"
"한강공원에는 그늘막텐트와 돗자리 등을 펴고 즐기는 피크닉 인파도 많고, 자전거를 대여하여 즐기는 인파도 많다..",7,416,"['한강', '공원', '에는', '그늘', '막', '텐트', '돗자리', '펴다', '즐기다', '피크닉', '인파', '도', '많다', '자전거', '대여', '하다', '즐기다', '인파', '도', '많다', '..']"
"단, 대중교통이 많지 않고, 자차 이용시에도 초행길인 경우에는 진입에 어려움이 있을 수 있다.
(가장 가까운역인 고속터미널역에 내려서 택시를 탈경우 진입로인 잠수교 방면으로 바로 진입을 할 수 없어 크게 우회한 후 진입이 가능하다.. 도보 이용시 20여분 소요)",8,416,"['단', '대중교통', '많다', '않다', '자차', '이용', '시', '에도', '초행길', '인', '경우', '에는', '진입', '어려움', '수', '\r\n', '가장', '가깝다', '역', '인', '고', '속', '터미널', '역', '내다', '택시', '탈', '경우', '진입', '인', '잠수교', '방면', '진입', '하다', '수', '없다', '크게', '우회', '한', '후', '진입', '가능하다', '..', '도보', '이용', '시', '20', '여분', '소요']"
저녁에도 산책하기.좋아요.,0,417,"['저녁', '에도', '산책', '하다', '좋다']"
편의점에서 라면도 먹을수 있고.,1,417,"['편의점', '라면', '도', '먹다']"
야경도 멋있네요.,2,417,"['야경', '도', '멋있다']"
야경 분수가 아주 멋있음,0,418,"['야경', '분수', '아주', '멋있다']"
세빛섬이 있는 반포 한강공원.,0,419,"['세빛', '섬', '반포', '한강', '공원']"
산책하기 좋은 곳입니다.,1,419,"['산책', '하다', '좋다', '곳', '이다']"
사진찍을 곳도 많이 연인들이 많이 찾는것 같습니다.,2,419,"['사진', '찍', '곳도', '많이', '연인', '많이', '찾다']"
한 바퀴 천천히 돌며 사진 찍다보면  이삼십분정도 걸리는 듯..,3,419,"['하다', '바퀴', '천천히', '돌', '며', '사진', '찍다', '보다', '이삼십분', '정도', '걸리다', '듯', '..']"
"푸드트럭도 있고, 중간 건물에 화장실도 있어 편합니다.",4,419,"['푸드', '트럭', '도', '중간', '건물', '화장실', '도', '편하다']"
정말 사람도 많고 먹을것도 많고 볼것도 많았다.,0,420,"['정말', '사람', '도', '많다', '먹다', '많다', '보다', '많다']"
토요일에 갔는데 텐트치고 있는사람들 돗자리깔고있는 사람들 아주많았다.,1,420,"['토요일', '가다', '텐트', '치고', '사람', '돗자리', '깔다', '사람', '아주', '많다']"
대중교통이용 권하고 텐트도 대여되는걸로 알고있다.,2,420,"['대중교통', '이용', '권하다', '텐트', '도', '대여', '되다', '알다']"
"저녁엔 유람선에서 하는 불꽃도 덤으로 볼 수있으니
보길 .야시장에서 저녁도 해결할 수있으니 좋다.",3,420,"['저녁', '엔', '유람선', '하다', '불꽃', '도', '덤', '볼', '수', '\r\n', '보다', '야시장', '저녁', '도', '해결', '하다', '수', '좋다']"
"단, 사람들 너무 많고 정신없다.",4,420,"['단', '사람', '너무', '많다', '정신', '없다']"
쓰레기는 잘 치우길 바란다.,5,420,"['쓰레기', '는', '자다', '치우다', '바라다']"
라면과 함께하는 시원한 강바람.,0,421,"['라면', '하다', '시원하다', '강바람']"
가끔 나는 은행열매 냄새같은 구린내.,1,421,"['가끔', '는', '은행', '열매', '냄새', '구리다']"
사람도 많고.,2,421,"['사람', '도', '많다']"
엔데믹인가 보다,3,421,"['엔데믹', '인가', '보다']"
전망이 끝내줘요,0,422,"['전망', '끝내주다']"
멋지게 사진 찍을수 있는 포인트가 많이 있습니다.,0,423,"['멋지다', '사진', '찍다', '포인트', '많이']"
"무료로 텐트나 돗자리 깔고 쉴수 있으며, 공터도 넓어 아이들과 운동도 할수 있어 좋음.",0,424,"['무료', '텐트', '돗자리', '깔다', '쉬다', '공터', '도', '넓다', '운동', '도', '하다', '좋다']"
편의점은 하나 있는데 비싸니 도시락은 집에서 챙겨오먼 좋음.,1,424,"['편의점', '은', '비싸다', '도시락', '은', '집', '챙기다', '멀다', '좋다']"
다른 공원 보다 깔끔하고 무엇보다 한강이 보여 맘이 탁 트이는 느낌~,2,424,"['공원', '보다', '깔끔하다', '보다', '한강', '보이다', '맘', '탁', '트이다', '느낌']"
"자전거대여도 가능해서 라이딩하기좋고,  새빛섬도 가까워요.",0,425,"['자전거', '대여', '도', '가능하다', '라이딩', '하다', '좋다', '새', '빛섬', '도', '가깝다']"
날씨 좋을때는 텐트치고 있는 사람들이 엄청많네요.,1,425,"['날씨', '좋다', '는', '텐트', '치고', '사람', '엄청', '많다']"
가족단위와 젊은친구들끼리 연인끼리  항상 북적입니다.,2,425,"['가족', '단위', '젊다', '친구', '끼리', '연인', '끼리', '항상', '북적', '이다']"
겨울에 추워서 한적합니다.,3,425,"['겨울', '춥다', '한적하다']"
It is a place where many citizens can relax while watching the Han River.,0,426,"['It', 'is', 'a', 'place', 'where', 'many', 'citizens', 'can', 'relax', 'while', 'watching', 'the', 'Han', 'River']"
"On Fridays and Saturdays, we run a night market.",1,426,"['On', 'Fridays', 'and', 'Saturdays', 'we', 'run', 'a', 'night', 'market']"
"Especially on Fridays and Saturdays, traffic is heavy because of night market operation.",2,426,"['Especially', 'on', 'Fridays', 'and', 'Saturdays', 'traffic', 'is', 'heavy', 'because', 'of', 'night', 'market', 'operation']"
There is a basketball court and a bike lane.,3,426,"['There', 'is', 'a', 'basketball', 'court', 'and', 'a', 'bike', 'lane']"
It is a good place to enjoy spring and summer with my family.,4,426,"['It', 'is', 'a', 'good', 'place', 'to', 'enjoy', 'spring', 'and', 'summer', 'with', 'my', 'family']"
한강을 보면서 쉴수 있는 장소로 많은 시민들이 방문하는 곳입니다.,5,426,"['한강', '보다', '쉬다', '장소', '많다', '시민', '방문', '하다', '곳', '이다']"
"금요일,토요일에는 야시장을 운영을 합니다.",6,426,"['금요일', '토요일', '에는', '야시장', '운영', '하다']"
"특히 금요일,토요일은 야시장운영으로 인해 교통체증이 심해요.",7,426,"['특히', '금요일', '토요일', '은', '야시장', '운영', '인하다', '교통체증', '심해', '요']"
