리뷰,rep,index,Processing
날씨 좋은날 가면 좋음,0,135,"['날씨', '좋다', '날', '가면', '좋다']"
서울시내에 근접성 뛰어난 경관수려한 곳,0,136,"['서', '울', '시내', '근접', '성', '뛰어나다', '경관', '수려', '한', '곳']"
아무래도 63빌딩 아래 공원이랑 비교는 안되네요.,0,137,"['아무래도', '63', '빌딩', '아래', '공원', '이랑', '비교', '는', '안되다']"
그래도 그냥저냥 잠쉬 쉬다오긴 좋아요.,1,137,"['그냥', '냥', '잠쉬', '쉬다', '좋다']"
야간에 방문했고 주차 편하고 깔끔하며 편의점 가깝고 직원도 친절하며 시원하고 사람 많고 좋았습니다.,0,138,"['야간', '방문', '하다', '주차', '편하다', '깔끔하다', '편의점', '가깝다', '직원', '도', '친절하다', '시원하다', '사람', '많다', '좋다']"
지인과 같이 갔는데 대화하기 좋았던것 같습니다.,1,138,"['지인', '가다', '대화', '하다', '좋다']"
지하철과 접근성이 좋아요,0,139,"['지하철', '접근성', '좋다']"
"주변에 벚꽃구경하기 매우 좋으며
주변에 당산역 2로선이 있고 편의점등도 있어서 산책하기 매우 좋은 코스입니다.",0,140,"['주변', '벚꽃', '구경', '하다', '매우', '좋다', '\r\n', '주변', '당산역', '로선', '편의점', '도', '산책', '하다', '매우', '좋다', '코스', '이다']"
"자존거 대여도 좋고
봄에 데이트하기 좋은코스입니다",1,140,"['자존', '거', '대여', '도', '좋다', '\r\n', '봄', '데이트', '하다', '좋다', '코스', '이다']"
자전거를 타면서 더 아름다운 곳이라고 알게된 장소,0,141,"['자전거', '더', '아름답다', '곳', '이라고', '알', '게', '되다', '장소']"
그림같은 풍경이 멋진 곳입니다.,0,142,"['그림', '풍경', '멋지다', '곳', '이다']"
"봄, 가을에 피크닉하기 정말 좋아요~",1,142,"['봄', '가을', '피크닉', '하다', '정말', '좋다']"
봄이네요,0,143,['보다']
걷기 좋은 산책로.,0,144,"['걷기', '좋다', '산책로']"
자전거 도로가 잘 되어있고 조깅하기 좋아요.,1,144,"['자전거', '도로', '자다', '되어다', '조깅', '하다', '좋다']"
숨이 쉬어지는곳,0,145,"['숨', '쉬다', '곳']"
선유도 공원하고 연계하여 볼 수 잇어서 좋음,0,146,"['선유도', '공원', '하고', '연', '계', '볼', '수', '잇다', '좋다']"
한강변 산책도하고,0,147,"['한', '강변', '산책', '도하', '고']"
산책하기 나쁘지않음,0,148,"['산책', '하다', '나쁘다', '않다']"
산책하기 좋은 곳,0,149,"['산책', '하다', '좋다', '곳']"
춥다..,0,150,"['춥다', '..']"
나쁘지않은 산책길,1,150,"['나쁘다', '않다', '산책길']"
자전거 라이딩코스,0,151,"['자전거', '라이딩', '코스']"
전망좋고 운동기구도 많아 건강관리에 좋음.,0,152,"['전망', '좋다', '운동', '기', '구도', '많다', '건강', '관리', '좋다']"
좋아요,0,153,['좋다']
좋아요 !,0,154,['좋다']
운동하고 전망이 좋음,0,155,"['운동', '하고', '전망', '좋다']"
산책하고 운동하기 좋은 장소입니다.,0,156,"['산책', '하고', '운동', '하다', '좋다', '장소', '이다']"
서울의 시드니보타닉가든,0,157,"['서울', '시드니', '보', '타', '닉', '가든']"
좋아요!,0,158,['좋다']
무난띠,0,159,"['무난', '띠']"
주차장넓고 가볍게 산책하기좋아요.,0,160,"['주차장', '넓다', '가볍다', '산책', '하다', '좋다']"
카패가 따로없어서 편으점에서 모든 먹거리를 해결해야해요!,1,160,"['카', '패가', '따로', '없다', '펴다', '점', '모든', '먹거리', '해결', '하다', '해', '요']"
굿,0,161,['굿']
한강이 있어 가슴이뻥뚤리는 기분,0,162,"['한강', '가슴', '뻥뚤리다', '기분']"
좋아요,0,163,['좋다']
자전거 타기 좋아요,0,164,"['자전거', '좋다']"
한강공원 중 가장 깨끗한곳,0,165,"['한강', '공원', '중', '가장', '깨끗하다', '곳']"
선유도살고싶은이유,0,166,"['선유도', '살다', '이유']"
"공기가좋고
운동하시는분들이많아서
너무좋습니다",0,167,"['공기', '좋다', '\r\n', '운동', '하다', '분', '많다', '\r\n', '너무', '좋다']"
물론풍경도좋구요,1,167,"['풍경', '도', '좋다']"
다른 한강고수부지에 비해서 조용해서 좋아요,0,168,"['한강고수부지', '비', '하다', '조용하다', '좋다']"
"서울의 한강 옆에서 피크닉, 자전거, 산책을 즐기기에 좋은 곳입니다.",0,169,"['서울', '한강', '옆', '피크닉', '자전거', '산책', '즐기다', '좋다', '곳', '이다']"
작지만 좋아요,0,170,"['작', '좋다']"
조용하고 걷기 좋아요,1,170,"['조용하다', '걷기', '좋다']"
주말 저녁에 갔는데 화장실도 너무 깨끗해요,2,170,"['주말', '저녁', '가다', '화장실', '도', '너무', '깨끗하다']"
남자 관리자분이 너무 깨끗하게 관리하고 계신것 같아서 기분좋게 시설 이용했어요,3,170,"['남자', '관리자', '분', '너무', '깨끗하다', '관리', '하고', '계시다', '기분', '좋다', '시설', '이용', '하다']"
좋아요,0,171,['좋다']
좋아요,0,172,['좋다']
자전거 타기 좋음 🚴‍♂️…,0,173,"['자전거', '좋다', '🚴\u200d♂️']"
애들이랑가기좋음,0,174,"['애', '이랑', '가기', '좋다']"
피크닉을 즐기기 좋은 곳!,0,175,"['피크닉', '즐기다', '좋다', '곳']"
노을도 야경도 너무 예쁜곳,0,176,"['노을', '도', '야경', '도', '너무', '예쁘다', '곳']"
사람도 많지않고 좋았습니다,0,177,"['사람', '도', '많다', '않다', '좋다']"
좋았어요,0,178,['좋다']
한강은 풍경과 바람이 다 해주는 거죠,0,179,"['한강', '은', '풍경', '바람', '다', '해주다', '거', '죠']"
👍…,0,180,['👍']
괜춘함,0,181,['괜춘함']
좋아요,0,182,['좋다']
코로나 단계가 낮아지면 쉬면서 힐링하기 좋을듯...,0,183,"['코로나', '단계', '낮아지다', '쉬다', '힐링', '하다', '좋다']"
쾌적하고 경관이 아름다운 공원,0,184,"['쾌적하다', '경관', '아름답다', '공원']"
좋아요,0,185,['좋다']
한적하고 억새인지 갈대인지 풍경이 괜찮았어요,0,186,"['한적하다', '억새', '인지', '갈대', '인지', '풍경', '괜찮다']"
산책하기 좋음,0,187,"['산책', '하다', '좋다']"
"자전거로 자주 라이딩하는 곳인데, 이곳은 그 바운다리가 제법 길고 크다.",0,188,"['자전거', '자주', '라이딩', '하다', '곳', '인데', '곳', '은', '바운', '다리', '제법', '길다', '크다']"
"선유도도 있고 진입하는 곳도 여러곳인데, 여의도쪽에서 가는 자전거도로는 넘 협소하다.",1,188,"['선유도', '도', '진입', '하다', '곳도', '여러', '곳', '인데', '여의도', '쪽', '가다', '자전거', '도로', '는', '넘다', '협소하', '다']"
"특히 양화대교 부근의
편의점 앞은 항상 위험이 도사리고 있는 곳이다.",2,188,"['특히', '양화대교', '부근', '\r\n', '편의점', '앞', '은', '항상', '위험', '도', '사리', '고', '곳', '이다']"
이번에는 선유도 선착장 겸 아리수만찬 선상 음식점 부근의 동영상도 촬영해 내 블로그에 올려 보았다.,3,188,"['에는', '선유도', '선착장', '겸', '아리수', '만찬', '선상', '음식점', '부근', '동영상', '도', '촬영', '하다', '내', '블로그', '올리다', '보다']"
여의도 샛강 하구에서 강서구 가양대교까지로 한강남단에 위치하고 있습니다.,0,189,"['여의도', '샛강', '하다', '강서구', '가양대교', '까지로', '한강', '남단', '위치', '하고']"
둔치에 넓게 조성된 잔디밭에서 바라보는 탁 트인 전망이 다른 곳에서 쉽게 보기 힘든 풍광을 제공합니다.,1,189,"['두다', '넓다', '조성', '되다', '잔디밭', '바라보다', '탁', '트이다', '전망', '곳', '쉬다', '보기', '힘드다', '풍', '광', '제공', '하다']"
인근에 선유교를 건너면 환경재생 생태공원인 선유도와 성산대교 부근의 세계최고의 높이를 자랑하는 202m 월드컵분수로 인해 더욱 아름다운 곳으로 자리잡았습니다.,2,189,"['인근', '선유교', '건너다', '환경', '재생', '생태', '공', '원인', '선유도', '성산대교', '부근', '세계', '최고', '높이', '자랑', '하다', '202', 'm', '월드컵', '분', '수로', '인하다', '더욱', '아름답다', '곳', '자리', '잡다']"
"여의도 샛강 하구에서 가양대교까지 연결된 자전거도로가 있으며, 선유교 아래 자전거도로변의5월부터 꽃피우는 아름다운 장미꽃이 유명하여 연인 및 가족과 함께 사진 찍기에 좋은 곳입니다.",3,189,"['여의도', '샛강', '하다', '가양대교', '연결', '되다', '자전거', '도로', '선유교', '아래', '자전거', '도로', '변', '5월', '꽃', '피우다', '아름답다', '장미꽃', '유명하다', '연인', '가족', '사진', '찍기', '좋다', '곳', '이다']"
"* 여의도하류 와 양화대교 아래 낚시도
가능.",4,189,"['여의도', '하류', '오다', '양화대교', '아래', '낚시', '도', '\r\n', '가능']"
*대중교통편리:2호선)당산지하철 4번출구~육교보도 숭강장~한강공원,5,189,"['대중교통', '편리', ':', '호선', '당산', '지하철', '번', '출구', '육교', '보도', '숭강', '장', '한강', '공원']"
좋다~,0,190,['좋다']
지전거타고 가는곳 예뻐요,0,191,"['지다', '타고', '가다', '곳', '예쁘다']"
겨울은 하아~~^,1,191,"['겨울', '은', '하아', '~~^']"
최고여 가림막다있구,0,192,"['최고', '가림', '막다']"
밤산책겸 들렀어요,0,193,"['밤', '산책', '겸', '들르다']"
강변주변엔 낚시하는 분들도 꽤 있으시더라구요,1,193,"['강변', '주변', '엔', '낚시', '하다', '분', '도', '꽤']"
친구랑 둘이 한잔하며 불금을보내는 외국인도 있구요,2,193,"['친구', '랑', '한잔', '하다', '불금', '보내다', '외국인', '도']"
좀 어둡긴 했지만 밤다리는 아름다웠어요,3,193,"['어둡다', '하다', '밤', '다리다', '아름답다']"
주차20 여분했는데 1000원 냈어요,4,193,"['주차', '20', '여분', '하다', '1000원', '내다']"
국회의사당이 바로 옆에서 보여요,5,193,"['국회의사당', '옆', '보이다']"
좀 일찍와서 밝을때도 산책 해보고싶드라구요^^,6,193,"['일찍', '서다', '밝다', '도', '산책', '해보다', '드', '라', '요', '^^']"
사람많음,0,194,"['사람', '많다']"
정말 쉬기 좋은 곳이에요,0,195,"['정말', '쉬다', '좋다', '곳', '이에요']"
좋아요,0,196,['좋다']
사이클 라이딩,0,197,"['사이클', '라이딩']"
코로나 때문에 사람들이 많지 않네요.,0,198,"['코로나', '때문', '사람', '많다', '않다']"
라이딩 하다 다리 아래에서 햇살 피해 쉬기 좋음,0,199,"['라이딩', '하다', '다리', '아래', '햇살', '피해', '쉬다', '좋다']"
저녁놀이 아름다운곳,0,200,"['저녁놀', '아름답다', '곳']"
좋아요,0,201,['좋다']
사람 많음.,0,202,"['사람', '많다']"
낚시하기 좋음,1,202,"['낚시', '하다', '좋다']"
"안양천건너기전 흐레기,지렁이사체가 너무많아 불편합니다",0,203,"['안양천', '건너다', '흐레기', '지렁이', '사체', '너무', '많다', '불편하다']"
청소가 너무안되있어서.,1,203,"['청소', '너무', '안되다']"
속상하네요,2,203,['속상하다']
아주 👍좋아요 👍👌…,0,204,"['아주', '👍', '좋다', '👍👌']"
한여름 한강공원은 시원합니다,0,205,"['한여름', '한강', '공원', '은', '시원하다']"
양화지구는 낚시 포인트로도 유명해요,1,205,"['양화', '지구', '는', '낚시', '포인트', '도', '유명하다']"
한적하고 뷰가 좋다.,0,206,"['한적하다', '뷰', '좋다']"
돗자리족이나 텐트족이 없는 곳을 찾는 날에 가는 편이다.,1,206,"['돗자리', '족', '이나', '텐트', '족', '없다', '곳', '찾다', '날', '가다', '편이', '다']"
많은 자전거라이더와 운동을 하는사람 그리고 산책을 하는 사람들이 많이찾는 명소임.,0,207,"['많다', '자전거', '라이더', '운동', '하다', '사람', '산책', '하다', '사람', '많이', '찾다', '명소', '임']"
한강 옆 나무그늘 때문에  잠시 휴식을  취하고  강바람 시원하게  불고  입구에  있는 편의점에서 구입한  간단한  간식을  먹기도 좋습니다~~,0,208,"['한강', '옆', '나무', '그늘', '때문', '휴식', '취하', '고', '강바람', '시원하다', '불', '고', '입구', '편의점', '구입', '한', '간단하다', '간식', '먹기', '도', '좋다', '~~']"
운동하고 산책하기 매우 좋음.,0,209,"['운동', '하고', '산책', '하다', '매우', '좋다']"
좋아요,0,210,['좋다']
좋음,0,211,['좋다']
잠깐 매점가기 좋은곳,0,212,"['매점', '가기', '좋다', '곳']"
커피한잔하기좋은곳,0,213,"['커피한잔', '하다', '좋다', '곳']"
좋아요,0,214,['좋다']
"가족,친구들 산책하기도 좋고  주변에 나무와 꽃들이 비어 전경이 좋습니다~",0,215,"['가족', '친구', '산책', '하다', '좋다', '주변', '나무', '꽃들이', '비어', '전경', '좋다']"
긋긋,0,216,"['긋다', '긋다']"
좋아요,0,217,['좋다']
감사합니다,1,217,['감사하다']
한강 공원 중에 가장 운치 있는 곳!,0,218,"['한강', '공원', '중', '가장', '운치', '곳']"
중간 중간에 정자도 있고 그네도 있고 ..!,1,218,"['중간', '중간', '정자', '도', '그네', '도', '..!']"
양화대교   밑에  운동 기구가  있어서   가끔  갑니다,0,219,"['양화대교', '밑', '운동', '기구', '가끔', '가다']"
계속 해서  운동기구가  잘보존되길  바랍니다,1,219,"['계속', '하다', '운동', '기', '구가', '자다', '보존', '되다', '바라다']"
사람 많고 자전거에 치이고 그나마 화장실 그정도인게 기적이고(찌린내 어쩔) 벌레때문에 디스코 추게되고.....,0,220,"['사람', '많다', '자전거', '치', '이고', '그나마', '화장실', '정도', '인게', '기적', '이고', '찌린내', '어쩔', '벌레', '때문', '디스코', '추다', '고', '.....']"
산책,0,221,['산책']
아주 좋았어요,0,222,"['아주', '좋다']"
아침마다이런장소에서운동하기좋은장소,0,223,"['아침', '마다', '장소', '운동', '하다', '좋다', '장소']"
"앉아서 쉴만한 벤치는 부족하지만, 돗자리를 챙겨서 간다면 괜찮겠다",0,224,"['앉다', '쉬다', '한', '벤치', '는', '부족하다', '돗자리', '챙기다', '간다', '면', '괜찮다']"
아이들놀이터가있어서밤에산책하기좋았어요~,0,225,"['놀이터', '밤', '산책', '하다', '좋다']"
벌레들있는시기이니뿌리는모기약같은걸챙기면더좋을듯..,1,225,"['벌레', '시기', '이니', '뿌리다', '기약', '챙기다', '더', '좋다', '..']"
자전거를태우려했으나8시까지밖에대여안해준다고해서이용못한게아쉬움,2,225,"['자전거', '태우다', '하다', '8시', '까지밖에대여안해준다고해서이용못한게아쉬움']"
운동하기 너무 좋아요,0,226,"['운동', '하다', '너무', '좋다']"
굿,1,226,['굿']
"한강공원 중 한적하고 평화로운 스팟
단 강북에서 보는 뷰를 좋아하는데(노을때문) 그게 아니라 별한개 깎음",0,227,"['한강', '공원', '중', '한적하다', '평화롭다', '스팟', '\r\n', '단', '강북', '보다', '뷰', '좋아하다', '노을', '때문', '그게', '아니다', '별', '한개', '깎다']"
걷기 좋음,0,228,"['걷기', '좋다']"
조아요 .,0,229,['좋다']
적당히 가깝고 적당히 걸을만하고,1,229,"['적당하다', '가깝다', '적당하다', '걸', '만하', '고']"
멋진곳.,0,230,"['멋지다', '곳']"
거미와 송충이가 많음,1,230,"['거미', '송충이', '많다']"
운동하기너무좋아요,0,231,"['운동', '하다', '너무', '좋다']"
좋아요,0,232,['좋다']
집근처 녹지대공원이 있어 좋아요,0,233,"['집', '근처', '녹지', '대', '공원', '좋다']"
굿,0,234,['굿']
볼 건 없지만 걷기엔 좋음,0,235,"['볼', '건', '없다', '걷기', '엔', '좋다']"
"깨끗하게 관리된 공원, 근처에 편의점, 화장실 시설등 적당한 거리 간격으로 너무 좋아요",0,236,"['깨끗하다', '관리', '되다', '공원', '근처', '편의점', '화장실', '시설', '적당하다', '거리', '간격', '너무', '좋다']"
:),1,236,[':)']
해당화가 마날,0,237,"['해당화', '마날']"
"항상 좋은 곳, 좋은 개요 및 예쁜 소녀들과 함께하는 멋진 사람들 ~*",0,238,"['항상', '좋다', '곳', '좋다', '개요', '예쁘다', '소녀', '하다', '멋지다', '사람', '~*']"
다른 한강공원에 비해 사람이 적고 한산한 듯.,0,239,"['한강', '공원', '비다', '사람', '적다', '한산하다', '듯']"
평화로운 분위기가 좋았어.,1,239,"['평화롭다', '분위기', '좋다']"
자전거 타고 바람쐬기 좋아요,0,240,"['자전거', '타고', '바람', '쐬다', '좋다']"
분위기 좋고 사람들이 많이 찾는 곳,0,241,"['분위기', '좋다', '사람', '많이', '찾다', '곳']"
응비,0,242,['응비']
엄청 좋음.,0,243,"['엄청', '좋다']"
2주차장으로   주차후 3주차장쪽으로7분정도 이동하면 텐트 칠수있는곳 있음,1,243,"['주차장', '주', '차후', '주차장', '쪽', '7분', '정도', '이동', '하다', '텐트', '치다', '곳']"
아주 좋음.,2,243,"['아주', '좋다']"
다른 곳은 텐트 금지,3,243,"['곳', '은', '텐트', '금지']"
아름다운 젖은 안개,0,244,"['아름답다', '젖다', '안개']"
선유도에 과거 정수처리장을 공원으로 만든  멋진곳입니다.,0,245,"['선유도', '과거', '정수', '처리', '장', '공원', '만들다', '멋지다', '곳', '이다']"
사시사철 느낌이 저마다 다른 한강 휴식공간이죠,1,245,"['사시', '사철', '느낌', '마다', '한강', '휴식', '공간', '죠']"
꽤 조용한 한강 공원 중 하나,0,246,"['꽤', '조용하다', '한강', '공원', '중']"
다른 한강 공원에 비해 접근성이 좋고 한적합니다,0,247,"['한강', '공원', '비다', '접근성', '좋다', '한적하다']"
"밤 10시 제한 덕분에 한강에 술마시고, 휘청거리는 사람들 넘쳐남.",0,248,"['밤', '10시', '제한', '덕분', '한강', '술', '말다', '휘청거리다', '사람', '넘치다', '남']"
"제한을 대형 호프집이나, 노래방, 이런데만 하던가..",1,248,"['제한', '대형', '호프', '집', '이나', '노래방', '데', '만', '하다', '..']"
작은 식당 주인들은 뭔죄여?,2,248,"['작다', '식당', '주인', '은', '뭔', '죄']"
새벽에 일하시는 분들은 끼니 어떻게 때우냐?,3,248,"['새벽', '하다', '분', '은', '끼니', '어떻다', '때우다']"
뷰는 별로,0,249,"['뷰', '는', '별로']"
주차공간도 낣고 부도 좋네요,0,250,"['주차공간', '도', '낣', '고', '부도', '좋다']"
부부가 가끔 산책하러 갑니다.,0,251,"['부부', '가끔', '산책', '하다', '가다']"
"날씨도 좋고 물도 좋고 하늘도 좋고
재미있게 놀다왔습니다",0,252,"['날씨', '도', '좋다', '물', '도', '좋다', '하늘', '도', '좋다', '\r\n', '재미있다', '놀다', '오다']"
굿,0,253,['굿']
공사중인곳이 있고 낚시금지 구역임에도 낚시를 하는분들이 있더라구요...ㅠㅜ,0,254,"['공사', '중', '인', '곳', '낚시', '금지', '역임', '에도', '낚시', '하다', '분', 'ㅠㅜ']"
밤산책하기 좋은곳,0,255,"['밤', '산책', '하다', '좋다', '곳']"
그냥 최고!,0,256,"['그냥', '최고']"
양화공원선착장 아리수만찬.,0,257,"['양화', '공원', '선착장', '아리수', '만찬']"
자전거 타고 가다 쉬었다 가기도 좋은 곳이고 그냥 걸어와서 고기 구워먹고 술한잔 하기에도 좋은 곳.,1,257,"['자전거', '타고', '가다', '쉬다', '가기', '도', '좋다', '곳', '이고', '그냥', '걸어오다', '고기', '굽다', '먹다', '술', '한잔', '하다', '좋다', '곳']"
편의점 라면 강추.,2,257,"['편의점', '라면', '강추']"
좋아요,0,258,['좋다']
사람 겁나마늠^^,0,259,"['사람', '겁', '나마', '늠', '^^']"
강바람 휘몰아치는 가운데 녹색지대를 느낄수 있는 곳,0,260,"['강바람', '휘', '몰아치다', '가운데', '녹색지대', '느끼다', '곳']"
아이들산책하기좋음,0,261,"['산책', '하다', '좋다']"
가족단위 나들이 좋습니다,0,262,"['가족', '단위', '나들이', '좋다']"
좋아요,0,263,['좋다']
날이 좋아서 바람이 좋아서 간다,0,264,"['날', '좋다', '바람', '좋다', '간다']"
한강은 언제나 옳다.,0,265,"['한강', '은', '언제나', '옳다']"
숲풀을 조금만 지나면,1,265,"['숲풀', '만', '지나다']"
날씨도 모든게 다 좋았다,0,266,"['날씨', '도', '모든', '게', '다', '좋다']"
다만 공중화장실이 너무 멀다..,1,266,"['공중화장실', '너무', '멀다', '..']"
가볍게 나들이 하기 넘 좋아요,0,267,"['가볍다', '나들이', '하다', '넘다', '좋다']"
각종 조형물이  멋져요,0,268,"['조형', '물이', '멋지다']"
좋아요,0,269,['좋다']
이유는 필요없습니다..,0,270,"['이유', '는', '필요없다', '..']"
야경도 좋고..,1,270,"['야경', '도', '좋다', '..']"
다른 한강에 비해 밀집도도 적고..,2,270,"['한강', '비다', '밀집', '도도', '적다', '..']"
주변에 먹거리 먹을 곳도 많고,3,270,"['주변', '먹거리', '먹다', '곳도', '많다']"
굿,0,271,['굿']
꽃은 아직이지만 공기좋고 운동하기 그만이죠,0,272,"['꽃', '은', '아직', '공기', '좋다', '운동', '하다', '만이', '죠']"
주차면이 적어서 안좋습니다,0,273,"['주차', '면', '적다', '안좋다']"
굿,0,274,['굿']
편의점이 좀...,0,275,['편의점']
강아지와 산책하기도 좋아요.,0,276,"['강아지', '산책', '하다', '좋다']"
그냥 좋지..ㅎ,0,277,"['그냥', '좋다', '..', 'ㅎ']"
추워,0,278,['춥다']
산책하기 좋은 곳,0,279,"['산책', '하다', '좋다', '곳']"
서울이 비싼이유,0,280,"['서울', '비싸다', '이유']"
서울가면 꼭 가는곳..,0,281,"['서울', '가면', '꼭', '가다', '곳', '..']"
힐링이되는곳이에요,1,281,"['힐링', '되다', '곳', '이에요']"
소형 선박면허 시험보러갔는데 주차도 편하고 바로 앞이라 좋았어요,0,282,"['소형', '선박', '면허', '시험', '보다', '가다', '주차', '도', '편하다', '앞', '이라', '좋다']"
경치도 굿~~~,1,282,"['경치', '도', '굿', '~~~']"
날씨 좋아서 걷기 너무 좋아요.,0,283,"['날씨', '좋다', '걷기', '너무', '좋다']"
편의점이 매우 잘되어있다,0,284,"['편의점', '매우', '잘', '되어다']"
늘 새벽자전거 다네요^^,0,285,"['늘', '새벽', '자전거', '다', '요', '^^']"
여의도만큼 북적거리지 않아 좋아요,0,286,"['여의도', '북적', '거리', '지', '않다', '좋다']"
다른곳은 차가 못들어기는곳이 많은데 이곳은 차를 댈수가 있었어요,0,287,"['곳', '은', '차갑다', '못', '들다', '기다', '곳', '많다', '곳', '은', '차', '대다']"
바람이라도 쐬니 좋네요,1,287,"['바람', '이라도', '쐬다', '좋다']"
사람 많아요 ㅜ,0,288,"['사람', '많다', 'ㅜ']"
아름답고 멋진 곳 이죠!,0,289,"['아름답다', '멋지다', '곳', '죠']"
산책하기 좋아요~~,0,290,"['산책', '하다', '좋다', '~~']"
기분전환으론 최고,0,291,"['기분', '전환', '으론', '최고']"
"당산한강매점(새로 크게 짓는중)에 운동삼아 갔는데 비가 주르륵쥬르륵~빗소리가 넘좋고 우비입고 자전거타는 사람들, 우산쓰고 산책하는 사람들...넘넘 좋았음~^^좋은힐링...",0,292,"['당산', '한강', '매점', '새롭다', '크게', '짓다', '중', '운동', '삼다', '가다', '비', '주르륵', '쥬르륵', '빗', '소리', '넘다', '좋다', '우비', '입다', '자전거', '사람', '우산', '쓰다', '산책', '하다', '사람', '넘다', '넘다', '좋다', '~^^', '좋다', '힐링']"
편의시설 등 잘 갖추어진 ...,0,293,"['편의', '시설', '자다', '갖추다']"
"편히 쉬다 올 수 있는
주차장과 가까운.",1,293,"['편하다', '쉬', '다', '오다', '수', '\r\n', '주차장', '가깝다']"
"쉼터
그리고
선유도에서 가까운....",2,293,"['쉬다', '터', '\r\n', '\r\n', '선유도', '가깝다', '....']"
산책하기 좋아요,0,294,"['산책', '하다', '좋다']"
공원 좋다아 언능 공사 끝나라아아,0,295,"['공원', '좋다', '언능', '공사', '끝나다', '아아']"
봄이 오는 소리가 바람과 함께 나들이객의 옷차림과 색깔의 변화에서 읽혀집니다.,0,296,"['봄', '오다', '소리', '바람', '나들이', '객', '옷차림', '색깔', '변화', '읽히다', '지다']"
점심 식후 산책을 위한 좋은 곳,0,297,"['점심', '식후', '산책', '위', '한', '좋다', '곳']"
좋아요.,0,298,['좋다']
한강공원을 따라 선유도 공원까지 산책하고 오면 더할나위없는 데이트 코스.,1,298,"['한강', '공원', '따르다', '선유도', '공원', '산책', '하고', '오다', '더하다', '나위', '없다', '데이트', '코스']"
곳곳이 사진찍기도 좋아요,2,298,"['곳곳이', '사진', '찍기', '도', '좋다']"
나들이 하기 좋음,0,299,"['나들이', '하다', '좋다']"
산책과 자전거~~,0,300,"['산책', '자전거', '~~']"
"깨끗하고, 한적하며, 거리를 두며 운동을 즐깁니다.",0,301,"['깨끗하다', '한적하다', '거리', '두다', '운동', '즐기다']"
운동코스로치요,0,302,"['운동', '코스', '로치', '요']"
시원하고 한강을바라보면서요,1,302,"['시원하다', '한강', '바라보다']"
요즘갈곳이없다보니  사람이 너무많터라고요,2,302,"['요즘', '갈다', '곳', '없다', '보다', '사람', '너무', '많다', '터', '라', '고요']"
산책길 도중 자전거 길을 지나야하는 ㅠㅠㅠ 구간이 있지만 음 산책길이 넓지도 않고 음 그래도 한강이라 좋아요~~~,0,303,"['산책길', '도중', '자전거', '길', '지나다', 'ㅠㅠㅠ', '구간', '음', '산책길', '넓다', '않다', '음', '한강', '이라', '좋다', '~~~']"
선유도공원 굿,0,304,"['선유도', '공원', '굿']"
봄이 오는 길에 날씨가 너무 쾌청해서 좋아요,0,305,"['봄', '오다', '길', '날씨', '너무', '쾌청하다', '좋다']"
멋진 장소,0,306,"['멋지다', '장소']"
"공사중이라서 그런지 아직은..,",0,307,"['공사', '중', '이라서', '그렇다', '아직', '은', '..,']"
좋아요,0,308,['좋다']
새벽에도 운동하는사람 많음.,0,309,"['새벽', '에도', '운동', '하다', '사람', '많다']"
운동이나 산책하기에 최고입니다,0,310,"['운동', '이나', '산책', '하다', '최고', '이다']"
서울에 사는 이유!,0,311,"['서울', '살다', '이유']"
한강보기좋음,0,312,"['한강', '보기', '좋다']"
주차장도 편리하고 가까이 편의점도 있고  더 걷다보면 선유도공원도 있고,0,313,"['주차장', '도', '편리하다', '가까이', '편의점', '도', '더', '걷다', '보다', '선유도', '공원', '도']"
좋은,0,314,['좋다']
지하철에서 바로 한강으로 연결되어 있어서 접근이 편리하고  오른쪽 여의도나 왼쪽 선유도공원으로 갈수있어요.,0,315,"['지하철', '한강', '연결', '되어다', '접근', '편리하다', '오른쪽', '여의도', '왼쪽', '선유도', '공원', '갈다']"
2호선 당산역 4번.5번.6번 출구 어디로 나가시던 양화한강공원으로 가실수있지만 노들길 밑으로 굴다리를 건너야해요.,1,315,"['호선', '당산역', '번', '번', '번', '출구', '나가다', '양화', '한강', '공원', '가시다', '노들길', '밑', '굴다리', '건너', '야하다']"
그것보다 4번 출구 쪽으로 가시면 밑으로 내려가시기 전에 한강공원으로 이어진 육교 길이 있구요,2,315,"['그것', '보다', '번', '출구', '쪽', '가시', '면', '밑', '내려가다', '전', '한강', '공원', '이어진', '육교', '길이']"
양화한강공원 이정표도 잘 보여요.,3,315,"['양화', '한강', '공원', '이정표', '도', '자다', '보이다']"
"굴다리길은 어둡고 전망이 없지만 당산역에서 바로 연결되는 육교길은
한강과 여의도쪽 전망이 좋아서 이 길을 추천해요.",4,315,"['굴다리', '길다', '어둡다', '전망', '없다', '당산역', '연결', '되다', '육교', '길다', '\r\n', '한강', '여의도', '쪽', '전망', '좋다', '길', '추천', '하다']"
무엇보다 끝에 엘리베이터가 있어서 더 편리하고 사진찍을 공간도 약간 있어요.,5,315,"['보다', '끝', '엘리베이터', '더', '편리하다', '사진', '찍', '공간', '도']"
양화대교 밑에 운동을 하는 곳 이에요,0,316,"['양화대교', '밑', '운동', '하다', '곳', '이에요']"
기구가 다양합니다,1,316,"['기구', '다양하다']"
아주 좋아 요.?,2,316,"['아주', '좋다', '요', '.?']"
나 🙌 👍…,3,316,"['🙌', '👍']"
