,리뷰,rep,index
0,편안하게 수영하기 좋음화장실화장실 깔끔하게 리모델링함반려견 동반 환경반려견 동반 가능 수영장은 제외,0,177
0,서울을 대표하는 강인 한강.,0,178
1,한강을 보면서 다양한 레져를 즐길 수 있는 공원이다.,1,178
2,"잔디도 많고 음식점, 편의점등도 준비가 되어 있다.",2,178
3,게다가 근처에서 치킨이나 피자등도 배달해 먹을 수 있어서 더 좋은 곳이다.,3,178
0,한가할땐 걷기좋고 친구들이랑 놀거나 가족단위로 나가서 산책하기좋아요.,0,179
1,화장실이 빈번히 고장나니 체크잘하시구요,1,179
0,주말이어도 다른 한강공원에 비해 한적하니 좋은데 출차시 차량이 많지 않은데도 30분이 걸릴정도로 출차 체계가 엉망임...,0,180
1,출차가 원할하도록 체계 개선이 필요함!,1,180
0,"7시부터 930까지 주차장비 = 1,400원  남산타워 바라보며,,, 차에서 수다 떨고 좋았어요",0,181
0,서울은 잠원공원과 같은  한강 주변에 좋은 한강고수부지가.,0,182
1,많이있습니다.,1,182
2,운동기구도있고  수영장롤러스케이트 설매장.많은사람들이 찿는곳입니다.,2,182
3,여름에는. 주.,3,182
4,야간.,4,182
5,많은사람들이찿는공원 입니다.,5,182
0,늦은밤에 라면먹기 좋습니다,0,183
0,봄 가을 나들이 하기 정말 좋은 장소,0,184
0,성인풀에는 성인만 들어가나요?,0,185
1,저희 아이 182cm인데 중3이라고 못 들어가게 하네요,1,185
2,풀장 안에서 물총을 못 갖고 놀게 하는건 또 뭔가요?,2,185
3,안전요원들 도가 지나친 규제에 대해 불편이 큽니다,3,185
0,"가볍게 러닝하기 좋고, 산책 같이 편하게도 다닐 수 있는 곳입니다.",0,186
1,사람이 적은 새벽 저녁 시간에 가시길 추천드립니다,1,186
0,오랜만에 공기 맑아요,0,187
0,"비도 뿌리고 기온도 많이 내려간 것 같지만, 봄이 오느라고 바람도 세차게 분다.",0,188
1,"조금 있으면, 봄이 가고 여름이 오겠지...",1,188
2,인생도...,2,188
0,찾는 사람이 많아서 그런지 편의점이 불친절하고 없는 상품도 많음.,0,189
1,"레인지, 온수기는 고장이고.",1,189
2,그나마 없는 것보다 나으니 별 두개,2,189
0,운동시설도 잘되어있고 주차장에 주차하고 편의점 에서 커피한잔 굿,0,190
0,힐링장소.,0,191
1,바람 맞으며 걸으면 넘 좋은곳.,1,191
2,자전거타기도 좋음.,2,191
3,새빛둥둥섬과 반포대교 노래하는 분수는 한번쯤 볼만함.,3,191
0,비오는날 데이트하기좋아,0,192
0,잠원지구는 다른 반포지구나 여의도  잠수교쪽과는 다르게 작은 한강공원입니다.,0,193
1,그래서 사람이 많지않아서 좀 여유롭게 쉬다갈수 있어서 좋네용,1,193
0,한강에서 먹는 모든 음식은 맛있죵?ㅋ,0,194
1,그 중에 편의점에서 파는 끓이는 라면은 과연 최고의 맛이라고 할 수 있겠죠?^^,1,194
2,맥주까지 곁들이면 캬아~~~~,2,194
0,좋습니다,0,195
1,날씨도 선선하니,1,195
0,"넓고 어른,아이 모두가와서즐길수있는곳 하지만 문을 일찍닫으니 사람이 올수가없음",0,196
0,"한가롭고 조용한 한강지구 산책하기 좋고, 돗자리있음",0,197
1,더욱 좋네요.,1,197
2,야경도 즐기며 밤산책 추천합니다,2,197
0,배달유무에 따라서 별 하나 더 추가의향 있음,0,198
1,간단히 돗자리 들고와서 쉬었다가기도 좋고 편한 산책로이나 자전거가 많아 보행자는 조심,1,198
0,속이 뻥 뚫리는 곳 라면이 특별히 맛있는 곳,0,199
0,돗자리 필수 !,0,200
1,원터치 텐트도 있으면 금상첨화 !,1,200
2,근데 2면 열어놔야되는 법 생겼어요...,2,200
3,가뜩이나 텐트들 다닥다닥 붙어있는데 2면을 열어두라뇨...?,3,200
0,"반포, 여의도보다 즐겨찾는 장소 공간은 작지만 주민들만 이용해서 사람도 많이없고 편의점과 화장실이 가까워서 이용하기 편하다",0,201
0,화장실을 들리러 왔는데 별로다. 우리나라는정말 공공장소 수준이 넝수 떨어진다.,0,202
1,내집이 아니라는거가 이런 차이인거다.,1,202
2,세금 받아 뭐하나?,2,202
0,한강 우리나라에서 보물같은곳,0,203
0,아주 좋아요.,0,204
1,수영장이.,1,204
2,애들놓기도 좋고 선베드도 있고요.,2,204
0,하루를 시작하는 한강공원.자전거도로와 편의점의 즉석라면 그리고 시원한 여름 새벽 바람을 가르며 자전거를 타는 기분은 정말 좋다.,0,205
0,야시장같이 골라먹는 음식점과 축제같은 분위기.완전 좋아요 ..,0,206
1,강남 한복판에 이런곳이 있다는거..,1,206
2,참 감사하네요~~^^,2,206
0,인사동 거리가 화려해젔네요.,0,207
1,볼거리 ^^,1,207
0,차박?하는 사람들도 보이고 산책하는 운동하는 사람들이 많았어요.,0,208
1,한강 공원은 모든 계절에 와도 좋은 것 같아요~,1,208
0,모든 것이 만족합니다만 많은 사람들이 이용하는 장소라 시만들이 사용하면서 쓰레기 처리가 미흡해 다소 아쉽습니다.,0,209
0,아주 좋아요,0,210
1,다만 편의점이 2주차장쪽에만 있어서 뭐 사먹으려면 2주차장 근처로 가세요,1,210
0,직장과 가까워 자주 가는 곳이에요ㅋ,0,211
1,조용하고 분위기도 좋고 가을날씨에 산책 하며 걷기 좋네요^^,1,211
0,서울시내를 가로지르는 이런 강이 있다는 게 축복.반포잠원지구엔...,0,212
1,반포대교분수.,1,212
2,자전거대여수리.,2,212
3,여름 수영장.,3,212
4,주말 밤도깨비 야시장.,4,212
5,세빛둥둥섬...,5,212
6,등등,6,212
0,가성비가 좋은 도심 수영장...,0,213
0,겨울 눈썰매장 저렴하게 만족하며 즐길 수 있는 곳,0,214
0,다른건 다 좋은데 개들이 너무 많음 ㅜㅜ,0,215
0,"야경을 느끼며, 도착하는 장소.",0,216
1,아리수 식수대도 있어서 야간 라이딩 시 조용하게 쉬다가 갈 수 있어서 좋습니다.,1,216
0,교통 편하고 산책하기는 좋은데 사람이 많음.,0,217
1,애들도 많음.,1,217
2,날씨만 좋다면 갈만함.,2,217
0,한강공원 치고 규모는 크지 않은데 사람이 반포 뚝섬 여의도 등보다는 적은편.,0,218
1,동네 산책하듯 오면 좋은 곳.,1,218
0,너무 너무 좋고요.,0,219
1,웬만한 편의시설도 모두 갖춰져 있어서.,1,219
2,더숙 좋은곳 으로 추천 합니다,2,219
0,아주 좋아요,0,220
0,공원앞 공사중으로보아 더욱 좋은시설이 생기지않을까 ....,0,221
1,점점 더워지는데 다들 기운잃지마시길,1,221
0,야경이 너무 예뻐요,0,222
0,수영장 좋아요.,0,223
1,담배냄새만  안나면  좋겠어요,1,223
0,가족이나 연인끼리 산책이나 피크닉하기 좋은 장소입니다,0,224
1,날씨 좋은날 꼭 가보시기 바랍니다,1,224
0,잔디밭.시설 굿굿,0,225
0,"압구정, 신사동을 탈탈털어서 제일 싼 주차장..가로수길 갈때 애용하시면 좋아요",0,226
0,최고의 리버뷰!^^,0,227
0,강변공원.,0,228
1,주말 귀가시간 무인유료주차장에서 출차 대기 소요시간 최악.,1,228
2,"수백대 주차공간에 요금정산소는 1개뿐, 0시 전후 출차에 약 2시간 대기 예상 해야함.",2,228
0,가깝게 편의점과 화장실이 있고 뷰도 좋고 강바람도 시원하고 좋아요~,0,229
0,걷기 좋다,0,230
0,퀵보드 타기 너무좋은곳,0,231
0,코로나만 아니면 최고의 장소!,0,232
1,가끔 공원 앞에서 파는 장작구이 닭은 어릴적 그맛 그대로.,1,232
0,따릉이 정류소도 가깝고.,0,233
1,반포지구보다 한산하고.,1,233
2,깔끔하고.,2,233
3,넘 좋아요♡,3,233
0,"산책, 자전거 타기, 피크닉 등 한강을 보면서 여러 즐거운 야외활동을 즐길 수 있는 곳~",0,234
0,주말에는 주차하기는 힘들기때문에 일찍가서야합니다. 고터랑 가까워서 먹을거 사서 가면 좋습니다,0,235
0,가볼만한곳 사진찍기좋은곳 데이트코스 드라이브코스 술한잔하기좋은곳 고기먹기좋은곳 힐링하기좋은곳 한강구경하기좋은곳 주차하기좋은곳 편의점 음식먹기 좋은곳,0,236
0,라면 맛집.,0,237
1,운동하기 좋음.,1,237
2,그만큼 주의해야할 요소 많음.,2,237
3,단체 런닝족..,3,237
4,자전거족 등,4,237
0,영혼의 안식처^^,0,238
0,깨끗하고 ㅍㅣ크닉하기 좋ㄷㅏ.,0,239
0,깨끗하고 분위기 좋나요,0,240
0,싸고 좋아요.,0,241
1,주차비가 입장료 만큼 나옴,1,241
0,"잠실은 가족단위면 잠원은 젊은직장인겸 프리랜서들 위주 망원, 여의도 등등 각각 분위기가 다름",0,242
0,날씨도 맑고   전형적인 가을 날씨 한강 고수부지에 놀러가기 좋은  계절이어요..~~,0,243
0,걷기 좋은 곳이다...,0,244
1,농구장 축구장도 반포대교쪽으로 가다보면 있음,1,244
0,아름다운 한강의 야경을 볼 수 있는 곳.,0,245
1,친구집이 압구정이라 가봤던 것 같다.,1,245
0,유람선에서 쏘아올린 불꽃들과 형형색색 불을 밝힌 반포대교에서 뿜어올린 물줄기들이 볼만했어요,0,246
0,주말에 주차비를 받기 시작한 것 빼고는 가족과 함께하는 최고의 장소중 하나,0,247
0,시설이 좋지 않다.,0,248
1,아이들이 들어가지 못하는 곳도 있다.,1,248
2,안전요원들의 인성이 좋지않다.,2,248
0,서울이 아름답게 보이는 한강.,0,249
0,"집앞이라 자주 가지만, 다른 한강지구에 비해 한적하니 항상 좋아요",0,250
0,재밌게 놀다가 주차장 빠져나가는데만 2시간10분걸렸네요...,0,251
1,어쩜 이렇게 관리를 안하는지..,1,251
0,코로나를 이기게 해주는 한강공원.,0,252
1,한강공원은 정말 길이 남을 서울시민의 편의시설이다.,1,252
0,따뜻한 봄햇살을 찾아 인근 시민들이 많이 나오셨어요.,0,253
1,봄 소식이 나무 잎사귀로부터 오네요,1,253
0,다른 한강공원에비해서 사람이 적어서 고즈넉히 한강을 즐길수있어요,0,254
0,산책하기 좋아요,0,255
0,주차장 넓어서 좋아요~!,0,256
0,9월에 잠원한강공원~  돗자리 하나만 있으면 시간가는줄 모르고 최고에요!!,0,257
0,한강시민공원 좋아요 ㅎㅎ,0,258
1,It's very beautiful park in Seoul.,1,258
2,I recommend here for foreign tourists.,2,258
0,잠원눈썰매장 너무 좋네요^^~,0,259
0,"잡상인, 카페, 음식점도 없고 사람도 많이 없어요.",0,260
1,하지만 진짜 한강다운 한강을 볼 수 있어요.,1,260
0,대중교통으로 접하기는멀지만 나름 잘꾸며진공원과 산책하기 괜찮군요,0,261
0,농구코트도 있고 여러면의시설도 있어서 좋아요,0,262
0,늘 좋은곳.,0,263
1,도심속 힐링스팟은 이곳.,1,263
2,편의점표 간식은 말이 필요없음.,2,263
0,낮이나 새벽에 들르기 좋은거 같아요..,0,264
1,사람 많이 없을때,1,264
0,코로나 사태로 한강 나들이도 힘들었는데 오랜만에 나간 한강공원 <감사합니다>,0,265
0,주차가 힘들지만 다른 한강공원처럼 관리 잘 되있고 그늘도 제법 됨,0,266
0,자전거를 빌리고 탈수도 있고 나들이 가기 좋아요,0,267
0,편의점이 아주 잘되어 있습니다,0,268
1,라이딩중 들려서 보급하기 좋아요,1,268
0,넓직해서 좋음.,0,269
1,야경도 좋고.,1,269
2,주차장도 잘되어있음,2,269
0,이곳은 풍경이 좋으니 가족들과 오기 좋은 곳이다 라고 보시면됩니다,0,270
0,추워서 그런지 한산하고 오늘은 공기도 깨끗해서 좋네요,0,271
0,완전 좋아요~~,0,272
0,핑크갈대가 보기좋은곳입니다,0,273
1,주차도편하고  잠원6주차장이용하세요,1,273
0,한강라면은 차안에서 먹어도 맛있고 분위기좋네요,0,274
0,저녁 노을 구경과 함께 운치있는 한강과 맛있는 음식거리 한강 다리 야경 구경도 좋음,0,275
0,한강을 따라 걷기 좋음.,0,276
1,커피숍도 있고 편의점도 있어 자주 방문함,1,276
0,한강을 경험하기 좋은곳 남산타워가  보이고 공원시설과 부대시설이 좋다,0,277
0,야경이좋아요,0,278
0,봄 여름 가을 가족또는 친구들과 즐기기 좋은곳이에요,0,279
0,생태공원 축구장 농구장,0,280
0,집 가까운 곳에 이런 공원이 있는 것은 참 좋은 것.,0,281
0,주차비 있어서 좀 그렇고 낚시좌대표시 없음,0,282
1,낚시 안되는 장소 표시만 있고 가능한장소 표시 없음,1,282
0,예전엔 서울사람 왜 한강을 저리좋아하나 했으나 저도 좋네요,0,283
1,이제 ♥,1,283
0,"한강은 좋으나, 주차가 최악입니다.",0,284
1,걸어가는게 아니라면 다른 주차장 좀 더 큰곳으로 가는게 훨씬 더 좋을듯합니다.,1,284
0,깨끗하고 잘 정돈된 풍광이 너무 아름다워요.,0,285
1,강추합니다.,1,285
0,여름 밤에는 한강공원이죠,0,286
0,다른 한강지구와는 약간 다르게 사람이 많아도 아늑한 느낌인 곳!!,0,287
0,비가 너무 많이와서 잠길뻔ㄷㄷㄷㄷㄷ...저녁에 바로 침수됨ㅠㅠ,0,288
0,"좋지만 의외로 사람이 많지 않고, 술마시는 사람도 적음",0,289
0,깨끗하고 조용하고 가족단위 혹은 연인단위로 산책나오기 좋은 곳,0,290
0,즐길거리가 많지않아 그나마 사람이 적음,0,291
1,밤에 맥주마시며 수다떨기 좋은 곳,1,291
0,어두컴컴한 저녁무렵 이후에는 커플족 돗자리데이트 와 삼삼오오 친목그룹들의 장사진을 이뤄 마냥 편치만은 않다 시민의식 결여인지 주변정리 미흡으로 눈살찌푸리게함,0,292
0,상ㄷ적으로 한적한 한강공원을 즐기기가 좋아요,0,293
0,그늘막쳐놓고 놀고싶다,0,294
0,가족들과 날 좋을 때 산책에 좋아요,0,295
0,넓은 주차장 탁트인 시야..,0,296
1,쉬기 참 좋았습니다,1,296
0,"반포,여의나루보다는 한적하고 산책하기 좋아요",0,297
0,차가운 공기가 매우 상쾌하고 저녁뷰는 최고임.,0,298
0,걸었어요.,0,299
1,며칠 후 윤무속과 쥴리에게 빼앗길 용산과 한남동을 바라보며.,1,299
0,한강은 어디든 뷰가 좋지만 개인적으론 잠원지구를 좋아해서 자주갑니다,0,300
0,공유자전거를 타고 라이딩을 했습니다.,0,301
1,가을이 느껴져 좋았습니다.,1,301
0,텐트칠 공간도 협소하고 그늘도 없고 편의점도 멀어서 별로..ㅠㅠ,0,302
0,"산책, 자전거타기에 좋다놀이터좋은 편이나, 15분 도보 거리의 반포한강공원의 놀이터가 더 좋다화장실화장실이 추가 설치되면 좋겠다반려견 동반 환경반려견 산책하기에 좋다  (목줄 또는 가슴줄을 2m 이내로 해야 해서 강아지 무서워도 상관 없다)",0,303
0,최고의 동네!!,0,304
0,한강은 서울시민의 젖줄이라고 합니다,0,305
1,그만큼 좋다는 뜻이 아닐까요?ㅎ,1,305
0,한강중엔 잠원이 가장 뷰도 좋고 수영장도 좋은거같다,0,306
0,수영장때문에 와서 잠수교가서 치킨먹는  코스,0,307
0,어린아이 동반 가족 연인이 편하게 이용할수 있는 곳이여요.~~~^^,0,308
0,조용하고편안한휴식처임탠트도치고놀수있음,0,309
0,차를 가져가도 진입로가 가까워서 편리하게 이용할수 있다,0,310
0,한강을 바로보면 여유를 즐길 수 있어 좋아요~,0,311
0,도시를 벗어나서 자연에서 쉴 수 있는 느낌입니다!!,0,312
0,반포한강보다 사람이 적고 여유있어서 좋아요~,0,313
0,사람이 너무 많아지긴 했지만 .. 서울의 아름다운 한강을 즐기기 좋은 곳,0,314
0,여 간게 아니라 한남대교 진입해야 되는데 교통체증으로 30분간 서행하다  찍힌듯 ㅎㅎㅎ,0,315
0,자전거도로랑 편의시설이 잘되있음,0,316
0,나의 동네 ~ ♡,0,317
0,사람은 많지만 그래도 시설 주차가 좋음.,0,318
1,너무 분빌때는 주차 불가,1,318
0,야경이 너무 예뻐요,0,319
1,차만 있었으면 자주 가는건데,1,319
0,"잘 정비된 시민공원,  운동이나 산책하기 좋아요.",0,320
0,코로나로인해 거리두기 하면서 바람쐬기 좋아요,0,321
0,새벽에 바람쐬러가기 딱이다 한적하고 확실히 야경이 예쁘다!,0,322
0,조용하고 좋아요,0,323
1,산책도 운동하기도 쵝오,1,323
0,코로나 때문인지 한산해서 산책하기 좋아요,0,324
0,잠원동 잔듸 공원 가족 친구들이 편안 하게 실수 있는 공간...,0,325
0,23년 전부터 이따금씩 찾는 곳인데 훌륭한 곳이에요,0,326
0,가을에 찾으세요,0,327
1,아직은 조금은 부족한 공간이지만 더불어 한강을 덤으로 데이트코스로좋음,1,327
0,다른 한강공원과 마찬가지로 휴식을 갖기 좋아요.,0,328
0,아직도 목줄착용없이 개데리고 다니는 사람 많네요...,0,329
1,어이가 없네요,1,329
0,화장실이 더러워요.,0,330
1,깨끗이좀 쓰세요,1,330
2,튜닝카들 시꾸러워요,2,330
0,넘 좋아요~^^,0,331
0,언제나 최고,0,332
0,산책이나 라이딩하기엔 적합하지만 피크닉 하기엔 대분분의 장소가 부적합,0,333
0,좋아요 ~,0,334
1,코로나때문에 사람많아져서좀 꺼려짐,1,334
0,폭우로 한강 고수부지 모든 출입구 출입 제한,0,335
0,가족들이 마음껏 잔디에서 뛰어놀 수 있어요,0,336
0,여름엔 저녁에 산책하기 최적인 장소 !,0,337
0,그냥분의기가 좋습니다.,0,338
1,근데 지금은넘 더워요!,1,338
0,선선한 가을바람을 느끼고 싶다면 강력추천합니다,0,339
0,자전거도타고 강보며 산책하기 좋아요,0,340
0,나쁘지는  않아요,0,341
1,한마디로 최고 네요 ~~,1,341
2,굿!,2,341
3,와볼만한...?,3,341
0,"한강도 보이고 좋은데, 선상식당들 가격이 비싸네요.",0,342
1,직원들도 불친절하고.,1,342
0,탁트인하늘과 잔디가있어서 산책하기좋음,0,343
0,자전거 타기 좋아요!,0,344
1,한강공원중에 쾌적한편..,1,344
0,코로나니까 걍 디저트들고 강보며 디저트묵기 코로나데 낮인데 그래도사람많드라요,0,345
0,교통은 좋지 않지만 노을질때 경치가 좋습니다.,0,346
0,뷰도 제일이쁘고 산책하기 좋아요,0,347
0,주말에 주차 힘들지만 다른곳에비해 사람은 적은편이예요,0,348
0,가족들과 함께하는 행복한 공간으로 추천합니다,0,349
0,즐거운장소가족과함께,0,350
0,사랑하는 사람과 같이 가서 좋았어요.,0,351
0,차가지고 가서 놀긴 편하나 나중에 주차장을 빠져나올때 너무나도 오래기다려서 다시 갈지 고민되는곳,0,352
0,그늘막 텐트치고서 치맥하기에 이런 장소가 있다는게 완젼^^,0,353
0,산책하기 좋으면 뷰가 또한 너무 좋다.,0,354
0,이용 후  출차하는데 30분 이상소요됨 최악의 주차현상~~ 대책마련시급,0,355
0,야경이 너무 멋지고 편의점도 좋았어요,0,356
0,비오는날 운치있게 드라이브로 좋아요,0,357
0,여의도 공원보다 한가해서 좋아요,0,358
0,자전거 타기도 돗자리 깔고 치맥하기도 좋은 곳.,0,359
0,맑은날 산책하기 좋아요.,0,360
0,여름밤 맥주와 영화보기 너무 좋네요,0,361
0,한강 시민 공원 아 !,0,362
1,서울을 생각해 본다면 한강 시민 공원이 빠지지는 않겠지요.,1,362
0,"탁트인 공간^^ 가족들, 연인들이 쉬기 좋은 야외공간^^",0,363
0,저희집잎이라그런지 여기가 제일 좋아요~,0,364
0,강바람이 시원해서  더운 날씨에도 산책하기 좋았음,0,365
0,스트레스해소엔 이만한곳이 없죠,0,366
0,인근주민들이 바람쐬기 좋은 한강변,0,367
0,강아지랑 산책 하면서 놀기 넘좋아요.,0,368
0,"피크닉,운동 등등 서울 내 가장 좋은 한강공원",0,369
0,라이딩 중 커피한잔하기 좋아요^^,0,370
0,탠트도 많고 자전거도 탈 수 있습니다.,0,371
0,홈리스도 품격있는곳이엇네요,0,372
0,어느한강공원이 다 그렇듯이..,0,373
1,아이들 놀기 좋고 바람쐬기 좋고~,1,373
0,시민공원은 좋지만 이용하는 사람들의 시민의식은 좀더 개선이 필요해보입니다,0,374
0,매우매우 강추입니다.,0,375
1,별 10개 드립니다.,1,375
0,간단히 산책하기 좋은 곳 간단히 치맥하기도 좋은 곳,0,376
0,서울에서 가장 산책하기 좋은 곳입니다,0,377
0,잠원동 한강변은 아름답고 멋진 곳입니다.,0,378
0,조용하고 좋은 장소 발견했어요,0,379
0,날씨가 좋아지면 난민촌이돼는곳 ^^;;,0,380
0,파란하늘..코로나가 끝나도 볼수있기를,0,381
0,하절기 밤에 가면섹스하느냐고 대놓은 차 존많문ㅋㅋㅋ,0,382
0,시원한 강바람의 산책이 좋은 곳,0,383
0,다른곳에 비해 여유로운 한강공원,0,384
0,조용하고 아름다운 야경이 있는곳,0,385
0,"바람이 시원하니, 가슴이 뻥 뚫리는 느낌.!!",0,386
0,그늘막 은 지정구역에서만 가능합니다.,0,387
1,참고하세요,1,387
0,가족과 함께 오손도손 앉아 컵라면 파티,0,388
0,쉬기좋음,0,389
1,하지만 개가 너무 많이옴,1,389
0,주말에 가지마시오.,0,390
1,노는시간보다 들어가며 나오는 시간이 더걸림.,1,390
0,나들이겸 앉아서 떠들고 왔네요~~^^,0,391
1,좋았어요!,1,391
0,아름다운 잠원 한강공원,0,392
0,산책하기좋은 한강변 공원이에요,0,393
0,좋아요.,0,394
1,주차공간이 부족한게 단점,1,394
0,강을 바라보고 멍때리면 시간이 어떻게 가는줄도 모릅니다,0,395
0,한강공원에 가면 늘 행복하고 편안한다.,0,396
0,주차 빼곤 다 좋음.,0,397
1,차 너무 많아 ㅜㅠ,1,397
0,서울에서 바람쐬기 좋은 곳이죠ㅎ,0,398
0,늘 가는 곤.,0,399
1,집 근처라 강아지 산보로 최고,1,399
0,가볍게 산책하거나 편맥하기 좋은 곳,0,400
0,조용하고 아이들과 놀기 매우 적합,0,401
0,자전거 타고 지나가는 길 사람 많음,0,402
0,여윽시 한강도 잘사는동네가 좋음,0,403
0,좋은 전망 야경  산책하기에 좋은 접근성,0,404
0,놀이터바로옆 테이블자리가 명당,0,405
0,한강에서 농구하고 바람쐬기 좋아요,0,406
0,날씨가 너무 좋으니 좋네요~~,0,407
0,어릴땐 자전거타러가고  다른공원에 비해 한적한편,0,408
0,다른 한강공원보다 조용하고 강과의 거리가 가까움,0,409
0,한가하게 즐길수 있는곳 노을이 예쁜곳,0,410
0,항상 좋은 느낌 특히 밤에 가면 힐링,0,411
0,좋음 요즘 날씨때문에 조금 좋음,0,412
0,편하게 들릴수 있는공원입니다,0,413
0,아 이뻘짓 공사는 뭐죠.,0,414
1,압구정한강 보다 좋았는데,1,414
0,휴식이 가능한  장소,0,415
0,사람들이 많이 오는 이유는 다 있음.,0,416
0,산책 가벼운 나들이 하기 좋습니다,0,417
0,"개나리, 벚꽃 구경하며 산책하기 좋은 곳",0,418
0,적당한 사람 가끔 미식축구하는 미군들,0,419
0,마음이 자연과 함께 뻥 뚫리는 곳,0,420
0,가족나들이와 운동하기 좋은고입니다.,0,421
0,탁트인 공간이 아주 조아요,0,422
0,석양과 야경이 멋진곳,0,423
0,최애 데이트 장소,0,424
0,가족나들이 하기에 좋아요~,0,425
0,편하한강보면걷기좋은곳,0,426
0,항상 찾아가는 힐링공간^^ 여기만큼 부담없고 좋은 곳이 없다~,0,427
0,항상 가고 싶은곳...,0,428
1,최고의 휴식장소!!,1,428
0,날씨도 쌀씰하니좋네요,0,429
0,주차도 그럭저럭 할만합니다,0,430
0,자주 가는 최애장소^^,0,431
0,잠원지구!,0,432
1,플로팅 아일랜드,1,432
0,프라디아가 망했어요,0,433
1,커피마실곳이 마땅치 않네요ㅜㅜ,1,433
0,직원들이랑 치맥했어요,0,434
1,좋았어요~~,1,434
0,미세먼지쩔어 ㅡㅜ 그래도 한강지구는 참 좋음,0,435
0,서울에서 가장 좋아하는 곳중 하나!,0,436
0,산책하기 좋으나 애완견이 너무 많아 불편함,0,437
0,예전이 좋았...,0,438
1,지금은.. 그늘막 못치게 함.,1,438
2,그늘막은 지정장소까지 좀 걸어가야함..,2,438
0,넓은 공간.데이트하기 좋은 장소^^,0,439
0,한남대교남단ic에서 바라본 야경,0,440
0,아주 나빠 왜냐고 이유는 코로나 발럼이때뭉이,0,441
0,모네의 그림같은 하늘과 분위기,0,442
0,밤에산책하기좋음,0,443
0,쓰레기도많고 복잡하고 더러워요,0,444
0,눈썰매장 최고~,0,445
0,경치 멋졌습니다,0,446
0,여름에 돗자리 깔고 캔맥주 캬,0,447
0,언제나 방문하기 좋은 곳,0,448
0,동호대교 야경이 끝내주는곳,0,449
0,그늘막 설치존이 있어서 넘 나 굿!!,0,450
0,강아지 산책하기 좋은곳~~,0,451
0,가족 연인들이 걷기좋은 장소,0,452
0,사람 없고 좋네요,0,453
0,사람만 많이 없으면 딱인곳....,0,454
0,잘먹었습니다,0,455
0,여룸밤.시원해.,0,456
1,좋아요,1,456
0,최고지요~~,0,457
0,다 좋았는데 비둘기가 넘 많아써여,0,458
0,아름다운 한강야경과 시원한 바람,0,459
0,집앞이 공원이라 좋음,0,460
0,가족나들이가기 좋은 한강공원,0,461
0,산책하는 사람  많아요,0,462
0,공휴일 무료 주차라 좋음,0,463
0,야경이 참으로 좋은곳,0,464
0,한강편의점(압구정지구 미니스탑)불친절.가격비쌈,0,465
0,반려견 운동 시키기도 좋아요,0,466
0,이곳에서 여름밤의 치맥은 그야말로 진리!!!,0,467
0,애견 산책하기 좋은 장소,0,468
0,자전거로 휴식하기 좋음..,0,469
0,평범한듯 안평범한듯 좋은거 같아요,0,470
0,한강의 매력을 느끼게 해주는 공원,0,471
0,자전거 타다가 쉬어가는 휴게소,0,472
0,자전거 정비소가 휴업중이던데요.,0,473
0,한적해서 좋다.,0,474
1,사람없는게 최고,1,474
0,도심속 산책 운동 하기에 쵝오,0,475
0,서울시내에 이런곳이 있다는것이 너무 즐겁습니다,0,476
0,뭔가 예전같지가 않네요 ..ㅜㅜ,0,477
0,밤엔 시원하다못해 추웠음,0,478
0,한강을 보며 잠시 쉬다오기 나쁘지 않습니다.,0,479
0,휴일에 사람이 넘 많네요,0,480
0,운동하기 딱 좋아요,0,481
0,풍경도 길도 이뻐요,0,482
0,텐트 치는 곳 따로 있음,0,483
0,"로멘틱함, 산책하기 좋음",0,484
0,누구와 함께해도 좋은 곳.,0,485
0,가슴이 탁~  튀는 느낌,0,486
0,기분이 좋아지게 하는 곳,0,487
0,라면맛집,0,488
0,운동하기 좋은장소입니다,0,489
0,뷰가  정말   좋아요,0,490
0,2019년이다,0,491
1,이번에도 사람터지겠지,1,491
0,부산 촌놈이라 좋았어요.,0,492
0,공원에서 술 많이 드시는 분들 통제 필요,0,493
0,가족이 함께 가기 좋은곳...,0,494
0,운동두  힐링두  하기좋은곳 ~^^,0,495
0,서울에서 꼭 가봐야하는곳,0,496
0,시원하고 좋네요ㅋ,0,497
0,한강이라 말이 뭐 더 필요한가~,0,498
0,사람많지만 운치있다,0,499
1,역시,1,499
0,재밌고 만족스러웠어요😁…,0,500
0,코로나가 얼른 지나갔음 좋겠네요~~,0,501
0,가볼만 해요.,0,502
1,야간에 특히,1,502
0,따듯하고 아늑했어요,0,503
0,여유롭네요ㅋ,0,504
0,정말 좋은 장소입니다,0,505
0,편안하고 자유로운곳,0,506
0,한국최고의 시민공원입니다.,0,507
0,산책하기좋아요,0,508
0,좋아요,0,509
0,소음..안전..공중도덕 준수합시다!!!,0,510
0,라면맛집~ 한강라면 최고,0,511
0,한강인데 다른말이필요할까,0,512
0,개장 초 평일이라 부쩍 한가~,0,513
0,즐길거리가 좀 더 생겼으면 좋겠음,0,514
0,사람 개많음,0,515
1,코로난데도,1,515
0,산책하기 좋아요,0,516
0,야경이 이쁨,0,517
0,좋아요,0,518
0,조용하나 그늘이 없어요,0,519
0,집앞 운동 하기 좋음,0,520
0,최고의도심 공원,0,521
0,선주랑 멋진날들 ㅡ,0,522
0,한가로워요,0,523
1,다른 한강공원보다도,1,523
0,공원이늘깨끗하고아름답다,0,524
