,리뷰,rep,index
8,"큰강쥐가이뻐도스스로파멸하는거니까
입마개하는게좋아요",8,131
9,"정부에서도반려견세금
내는게저도찬성해요",9,131
10,"내강쥐가안문다는식으로
울산에도큰강쥐가초등생무는거아시죠",10,131
11,"경각심갖고강쥐가소중하믄
조용하게살라고말하고싶어요..",11,131
12,"암튿뚝섬한강공원도잠실한강공원도
심야시간에술먹는걸자제하도록하세요..",12,131
13,"한강공원에
쓰레기가넘치고한다는데신상공개하세요",13,131
14,"신상공개해서자기네들이먹은걸
알아서치우고가라고하세요아셔죠..",14,131
15,"ps:한강공원에쓰레기버리고가는사람들은
비양심이없고나밖에모르는사람들은
머리가빈거라는거아실거에요",15,131
16,"휴가철마다
다먹고안가지는거..가정교육이이래서중요해요",16,131
17,저는일단지켜보도록하죠...,17,131
0,"언제나 힐링되는 한강
항상 좋아하는 곳이예요",0,132
0,그늘아래는 시원하고 먼지없는 날에는 최고.그늘막설치장소가 따로 정해져있으니 확인하고 설치해야함.,0,133
0,"유람선이용도 할수있고
가족들과함께 산책하기 좋은곳",0,134
0,"햇살 좋은 봄날 치맥
좋네요",0,135
0,한강과 더불어 아이들과 산책나들이하고 싶다면 좋은거같아요,0,136
0,코로나때문에 차안에만 있고 사진만 찍으러 나갔는데 악악 날씨도 넘 좋고 악악악 코로나 빨리 물러가ㅠㅠㅠㅠㅠ한강에서 치맥하디 좋은날씬데ㅠㅠㅠ엉엉,0,137
0,겨울엔 사람이 없어요..,0,138
1,그리 늦은 시간대가 아닌데..^^;;;,1,138
0,날씨가 좋아 산책하기에 좋았습니다.,0,139
1,한강 풍경이 너무 아름다워요.,1,139
0,라이딩하기는 좋지만 여의도나 반포한강공원보다는 작다.,0,140
0,"운동으로 갔다 왔는데
깨끗하고 정돈되어 있어서
굿",0,141
0,체육활동과 자전거 도로가 있어 접근성이 좋다-,0,142
0,"시원하고
운동하기 좋고
잔디밭에서
참 좋으네요",0,143
0,아름다운 노을을 볼수 있는 최고의 장소,0,144
0,잔디와 강이 있고 자전거도로가 있다.,0,145
1,사람이 많은게 흠이지만 생기가 있는 곳이다.,1,145
0,돗자리 필곳이 많지 않아서 좀 아쉬웠지만 친구들과 추억을 많이 쌓은거 같다,0,146
0,쉬거나 운동하기에 너무 좋아요.,0,147
0,"석양과 하늘이 너무이쁘고 상쾌한 곳
연인과함께 걸어보세요",0,148
0,크루즈 타고 내려서 앞에있는 치킨 집에서 치맥 하시면 기분 좋게 알딸딸 해져요~^^,0,149
0,숨쉬는 한강은 모든이에게 평온함을 제공하는 쉼터,0,150
0,한강의 풍경과 주변 경치가 참 좋음.,0,151
1,중간중간 편의점과 화장실이 있어 편리함.,1,151
0,15ㆍ추천합니다~^^,0,152
1,아들이랑 두번째 방문했어요^^,1,152
0,돗자리만있으면  앉은자리가 쉼터네요,0,153
1,"바람도시원하고
화장실도 깨끗하고 편의점도 가까워좋네요",1,153
2,다만 좀어두워 별하나 내렸습니다,2,153
0,10월 4일 서울체전 100주년 기념 불꽃놀이,0,154
0,아침에 운동하기 딱 좋음,0,155
1,"성수대교 근처까지 갔다오면 딱 10키로
강츄!",1,155
0,"하늘도 높고, 맑고, 잔듸도 예뻐요.",0,156
1,여유를 느껴보아요~~,1,156
0,야경보면서 맛있는 음식도 먹고 산책도 하고 좋았어요,0,157
0,"선선한 바람, 싱그러운 잔디, 노을까지 아름답네요♡",0,158
0,롯데월드타워 불꽃놀이보기에 아주 좋은장소였다!,0,159
0,좋은대 사람이 너무많음,0,160
0,뚝섬유원지만 가다가 첨 가봤는데 한적하고 조용해서 나름 좋아요.,0,161
1,테이블이 많아 치맥과 라면먹기 좋아요,1,161
0,여기는 애기랑 자주 가는데 공기도 좋고 놀 공간도 있어서 상당히 괜찮다.,0,162
1,단 자전거길이 철봉으로 막아져 있지만 자전거의 속도가 빠르니까 건널때 조심해야 한다.,1,162
2,물 공기 잔디밭 주차장 등이 있으므로 자주 간다.,2,162
0,밤에 운동하거나 앉아서 놀기좋아요.,0,163
0,라이딩 ㆍ런ㆍ쉼하기에 최적화된 곳 중 하나~^^,0,164
0,좀 덥지만 쉴 장소로 적합,0,165
0,"괜춘, 커피,  가격은 허리위",0,166
0,가을에 생태설명 들으러 가면 아이들 교육에도 좋고 바람 쐬기 좋은 곳,0,167
0,사람이 유독 많은 한강고수부지 공원,0,168
0,날씨 좋은 날에 자전거타면 최고예요!,0,169
0,시원하게 펼쳐진 모래밭에서 잘 놀다가 왔어요👍…,0,170
0,"한강의 주하천 남한강의 원류는 강원도 태백산맥 금대봉 정상부 북쪽비탈에서 발원하여 태백시를 지나 양평에서 북한강과 만나 강화해협을 통과 서해로 유입되는 한반도를 동에서 서로 통과하는 국내에서 4번째 길고, 가장 많은 유역면적을 가진 한반도에서 제일 넓고 큰 강이며 남산,북한산과 함께 서울의 3대자연이다.",0,171
1,"구간에 따라 남한강, 동강(영월),조양강(정선)으로 불리기도 한다.",1,171
2,서울 통과 구간은 김포시에 설치된 신곡 수중보에 의해 물이 찬 상태에서 일정 수준 이상으로 수위가 유지된다.,2,171
3,한강의 하상계수는 380배가 넘을만큼 높으며 강물유역이 좁은강으로 유명하다.,3,171
4,1980년대부터 시작된 한강정비사업을 진행하며 수중보와 넓은 둔치와 한강공원들이 조성됐다.,4,171
0,멋진 야경 그리고 통닭에 맥주 한 잔 끋내주는데요...,0,172
0,시원한 강물을 보며 넓은 잔디 위에서 산책하기 좋아요,0,173
0,한강을 보며 산책하기에 좋다.,0,174
1,쉼터가 많아 힐링하기에 좋은 공간이다.,1,174
0,말모..,0,175
1,집이랑 가까운거 너무 좋고ㅠㅠ 넓고 최고입니다,1,175
0,깨끗하고 좋은데 텐트사용시간이 너무 짧아서 별 하나 뺐어요~,0,176
0,가까운 곳이라 종종 방문하여 쉬고 산책하기에 좋음.,0,177
0,산책하기 좋은 곳,0,178
0,걷고 조깅하고 자전거 타기 아주 좋아요.,0,179
0,경치도 좋고 쉬기도 좋고!!,0,180
0,역시 서울은 한강공원 한적한 시간에 가야함,0,181
0,피크닉하기 좋아요!,0,182
1,근데 비둘기가 많았어요~,1,182
0,사람미어터져욧!!!,0,183
1,맥주 한 잔하면 기분은 엄청 좋아지지만 많은 것을 감수해야하는,1,183
0,자전거로 운동중   항상 지나가는곳.,0,184
0,모든 한강 공원이 그러하듯 휴식을 취하기 좋다.,0,185
1,여기서는 서쪽 노을을 볼 수 있고 동쪽으로 롯데 타워가 보인다.,1,185
2,바로 앞에 한강에서 즐기는 레져스포츠도 볼 수 있다,2,185
0,산책하거나 운동하면어 야경보기 좋음,0,186
0,여의도에 비해 사람도 적고 산책이나 피크닉하기 좋은 곳.,0,187
0,한강의 좋은환경 조성을위하여 최선을 다 하시는 관계자 모든 분들의 노고에 박수를 보내드립니다.,0,188
1,"거의 매일 운동과 산책을 위하여 방문하면서 '참으로,우리의 한강은 어디에도 비교가 안되는 명소중의 명소로구나!'",1,188
2,늘 이런 생각이 가슴에 와 닿지요.,2,188
3,"다만,아쉬운 점이 있다면,우리 모두가 선조들로부터 잘 받아서 이런 좋은 강을 주변이나 고부지의 어떤 곳도 깨끗하고 정리된 가운데서 잘 이용해야 되는데 일하시는 분들의 노고에 보답을 해드리지 못하고 눈살을 찌푸리게 하는 시민이 종종 눈에 띄어 아래와 같은 점들을 홍보하시어 더욱 빛나는 한강이 되었으면 하는 바램에서 글을 감히 올립니다.",3,188
4,늘 수고하시는 모든 분들의 건강과 행운을 기원드립니다. (아래),4,188
5,1.화장실 사용은 깨끗하게(비장애인이 자애인용 화장실 사용하지 않기)2.세면대에 신을 올려서 씻지 않기3.애완동물의 대변은 반드시 준비해온 것으로 치워 가져가기4.자전거는 경기장이 아니므로 적당한 속도로 달려서 사고가 나거나 보행하는 사람들에게 위협이 되지않게 하기,5,188
0,서울시민이 살아가는 이유,0,189
0,한두시간 보내기도 좋고 정원도 꾸며놨네요.,0,190
1,튤립이 이쁘게 폈고 아직 꽃 종류가 많지는 않은데 계속 관리하는것같더라구요.,1,190
2,사람도 많고~라이더도 많고~ 주차는 뺑뺑이 좀 돌아야합니다~,2,190
0,자전거 도로가 잘 조성되어 있어서 라이더 하기에 매우 좋음,0,191
0,산책하기에 좋습니다,0,192
0,양호했던거 같다,0,193
1,사람이 너무많다,1,193
2,"티몬으로
사야한다",2,193
3,만약 정가로 사면 후회할것이다,3,193
0,시원한 강바람에 해가지는 석양을 바라볼수있는 아름다운곳이다.,0,194
0,아름다운 경치와 시원한 풍경이 있는 곳,0,195
0,"자전거 타고 잠수교 건너면 금방 가는 잠실 한강 공원
여기저기서 신기한 거 많이 타고 다니기도 하고
돗자리 피고 즐겁게 노는 사람들 정말 많음
인싸",0,196
1,천국,1,196
0,한강공원이면 누구나 좋아하는 곳입니다.,0,197
1,다만 자전거로 자전거 길을 다녀보시면 한강의 이곳 저곳을 구경하면서 여유있게 드라이브가 가능해요.,1,197
2,전기자전거로 힘들이지 말고 한강공원의 동쪽 또는 서쪽 말리까지 가보세요.,2,197
3,색다른 재미가 있어요,3,197
0,오랜만에 가족이랑 한강 나들이.,0,198
1,라면이 너무 맛나네요.,1,198
0,가을날 맑은 공기와함께 가족 나들이하기 최고에요~,0,199
0,날이 선선해져서 사람들이 많아졌다.,0,200
1,GS편의점 맥주는 낱개판매만.,1,200
2,"한맥과 카스 500이 3000원, 그 외 다른 맥주 3800원, 4500원, 5000원.",2,200
3,비싸다.,3,200
4,거기에 회전률이 빠른 건지 생각보다 차갑지 않다.,4,200
5,미성년자 음주구매는 안될거다.,5,200
6,"경찰단속 및 경고덕에 아주 꼼꼼해졌으며, 밤 10시 이후에는 주류는 구매 안되고 공원에서도 마실 수 없다.",6,200
7,호안가 접근도 금지된다.,7,200
8,엘스 아파트 초입 지하철역 바로 옆에 보이는 CU에서 4캔에 10000원 하는 수제맥주를 사들고 와서 알뜰히 한강즐기기도 추천.,8,200
9,아니면 미리 준비해오는 것도 방법.,9,200
0,최고의 힐링공간입니다,0,201
1,바다같은 한강을 보고 있으면 가슴이 뻥 뚫리죠,1,201
2,휴일에 주차비를 받는게 서민들의 휴식공간을 빼앗는것 같아 아쉬웠어요,2,201
0,자전거를  타고 한강에갔는데 엉덩이가 너무 아팠다,0,202
0,한적하게 간바람 쐬며 자전거 타고.,0,203
1,편의점 즉석라면..,1,203
2,좋아요..,2,203
0,잠실 대교 조명이 넘 아름답죠,0,204
1,11시에 소등됩니다,1,204
0,정돈이 잘되어있고 시설들이 풍부합니다.,0,205
1,자전거길과 보행길 나눠져있어서 안전한 편입니다.,1,205
2,가끔 좁은 보행길이 있는데 우측통행 안하던가 두사람이 나란히 걸어서 불편할때도 있어요.,2,205
3,바람이 시원하게 불기도 하지만 그래서인지 모래도 날려서 눈에 달어가기도 합니다.,3,205
4,올림픽대로에서 매연이 내려와서 냄새가 자주납니다.,4,205
5,건강에 별로 좋을것 같진 않네요.,5,205
0,자전거 타기 너무 좋아요,0,206
0,"시원한 한강바림과
운동하는 사람과
산책하는 사람들
한강 야경이
너무 좋았습니다",0,207
0,롯데타워와 멀리 남산 타워가 보이는 산책하기 좋은 공원,0,208
0,"갈비가 특히 맛있고
반찬들 굿
된장찌게에  아이들 밥 비벼먹어요 ㅋㅋ",0,209
1,후식 냉면도 맛나고 언제나 편하게 외식하는 곳 입니다,1,209
0,멋있고 밤에 가면 야경도 멋있어서 만족스럽습니다.,0,210
0,겨울이라서그런지 유람선 선착장도 령업 안하고 을씨년 스러워요,0,211
0,2020.12. 찬 겨울바람을 온 몸으로 느끼며 확 트인 한강을 바라보면서 걷기 좋은 곳.,0,212
1,"서울을 관통하며 흐르는 한강 물줄기를 따라 자전거를 타는 사람, 조깅을 하는 사람, 가볍게 산책을 즐기는 사람, 반려동물과 함께 시간을 보내는 사람 등등...",1,212
2,서울 시민에게는 정말로 소중한 공원.,2,212
0,"화장실 청결하고 주취자도 없고 주차장도
여유있어서 많이들 야경보러 옵니다.",0,213
1,GS편의점도 큰편이라 배고플 걱정없어요,1,213
0,야경이 너무 멋진곳입니다.,0,214
0,사람이 많았어요.,0,215
1,"그늘에 돗자리, 캠핑의자놓고 라면, 엽떡 먹고, 자전거타고 누워 자고~~등등 편했어요.",1,215
2,자전거도로에서 넘 빨리 앞지르시는 위험한분들이 있어 불편했어요.,2,215
0,"잠실 선착장 근처 잔디밭에 텐트치고 놀았는데요, 편의시설도 잘 되어있고 자전거 대여도 저렴하고 석양뷰도 아름답고 분리수거도 잘 되어있어서 가족들과 즐거운 시간 보냈습니다",0,216
0,다른 한강보다 사람도 적고 노을예쁘고 좋습니다,0,217
0,언제나 즐거운곳.,0,218
1,노을보기 좋은장소.,1,218
2,바이크모임 정라 시작장소 입니다.,2,218
0,더운 날에 갔는데 생각보다 사람도 적고 바람이 많이 불어서 좋았어요!,0,219
1,"편의점에서 끓여먹는 라면 2,500원에 판매하고 종류가 많아요!",1,219
2,계란 500원 추가였어요,2,219
3,얼음물도 따로 판매해요~,3,219
4,오후에 느즈막히 앉아서 먹고 노을보니까 너무 좋았어요!!,4,219
0,위로가 되는 휴식공간 입니다.,0,220
1,현재는 편의점 등의 시설물 수리작업 중으로 인근으로 임시편의점 영업중에 있습니다.,1,220
2,마스크 등 방역 수칙 잘 지켜 잠시라도 힐링 할 수 있는 공간으로 계속 이용할 수 있도록 모두 노력해보자요!,2,220
0,한강공원.편의점 라면 좋고 산책좋고 돗자리 깔고 쉬기 좋다.,0,221
1,다만 입마개 안하고 데리고 나온 견주들 많고 올림픽이라도 나갈려는 듯 쌩쌩 달리는 무뇌충 바이커가 많다.,1,221
0,한적하고 산책하기 좋아요,0,222
0,너무예뻐요,0,223
1,벌레 좀많지만 조음,1,223
0,"요즘 잠실한강공원코스  더 좋은것같습니다,
상쾌한 아침공기 깨끗하고 맑은 한강 흐르는물
바라보며 걷는 기분은 즐거운 하루의 시작입니다^^",0,224
0,한강은 언제나 좋죠ㅎ,0,225
0,러닝하기에 딱 좋음.,0,226
1,시원한 바람과 뻥 뚫린 뷰.,1,226
2,"다만 단점은 운동 및 산책하는 사람이 너무 많고, 최근 수해로 인해 파손된 부분들이 아직 제대로 보수가 되지 않음.",2,226
0,이랜드 크루즈 야경이 넘 멋져요,0,227
0,바람이 불어서인지 미세먼지는 예보 보다는 좋음,0,228
0,"매출대박 뷰대박
사람대박 기분대박
어서와서 라면드세요",0,229
0,오랜만에 한강공원나들이 즐거웠습니다.,0,230
1,"깨끗하게 관리되어 쓰레기도 없고 화장실도 잘 관리되어 있고, 서울이 언제 이렇게 업그레이드가 됬나 싶네요.",1,230
0,"일부구간 공사중이나  산책 , 자전거 타기등  좋은 곳임",0,231
0,아이들 놀기 최고.,0,232
1,뚝섬한강공원 수영장  보다 사람 적은게 좋아요.,1,232
2,경관도 한강이 보여서 좋아요.,2,232
3,사람 미어터지는 유수풀.,3,232
4,실내풀 다니며 돈쓰는것보다 경제적이고 좋음.,4,232
5,다람쥐 통 3000원 내고 15분 타는데 물위에서 타니 애들이 신나하네요.,5,232
6,밖에서 수영복 입은채로 간단히 비누샤워하고 집에 빨리와서 다시 씻음 됨..,6,232
0,날씨맑을때가면 여기만한곳도 없다.,0,233
0,뷰 맛 짱이네요,0,234
0,한강변을 따라 조성된 공원으로 시설 및 환경은 매우 우수.,0,235
1,주말에 사람이 붐벼 한적하지는 않지만 활기가 넘쳐보임.,1,235
2,자전거 도로가 산책로와 인접해 있어 조심필요함.,2,235
3,자전거 라이더가 많아 항상 주의가 필요,3,235
0,날 풀리면 바람쐬러 오기 좋다.,0,236
1,"저렴한 주차비  탁트인 시야, 편의점,화장실 같은  편의시설이 다 있다.",1,236
2,한강보며 마시는 맥주는 캬!,2,236
0,한강 물줄기를 보면서 힐링할수 있는 장소입니다.,0,237
1,걷기에 잘 되어있습니다.,1,237
2,서울에서만 볼수있는 한강 .최고예요!,2,237
0,자전거도로가 깨진 곳 없이 아주 좋음!!,0,238
1,벤치와 잔디밭도 적당히 있고 그늘막이 조금 부족함!!,1,238
0,멋진야경 좋아요,0,239
0,야경이 멋진 곳입니다,0,240
0,지난 5월4일 다녀왔습니다,0,241
1,주말엔 거의 난민촌 수준입니다,1,241
2,오후 3~4시 이후엔 텐트를 대여해도 설치 할 곳이 없습니다,2,241
3,5호선 여의나루 지하철 입구부터 북적대고 편의점은 20여미터 줄서서 차례를 기다려야합니다,3,241
4,화장실마다 줄 서 있는건 기본입니다,4,241
5,오시려면 각오하고 오셔야합니다,5,241
0,다좋은데 화장실안에 모기소굴 ㅜㅜ,0,242
0,항상 사람은 많지만 산책하기좋아요,0,243
0,예전에 라면 먹으러 자주 갔던 곳..,0,244
1,요즘은 코로나로 인한 취식 금지 때문인지 의자나 정자는 다 사라졌지만 그래도 바람쐬거나 자전거타러 가기 좋은 곳!!,1,244
0,날씨도 선선하고 좋아요,0,245
0,"한강 유역에서 전망, 라이딩, 휴식하기 좋은 공원입니다.",0,246
0,"근처에 살아도 잘 안갓는데 올여름 너무더워서 늦은 시간에 갔는데 운동한 사람도많고, 깨끗하고 강바람이 시원하네요~~",0,247
1,편의점도잇고  컵라면도 많이들 드시네요 ㅋㅋ,1,247
0,"자전거로 달리는 잠실한강변
지역에 살길 새삼잘했다 느낄수가
있어 좋음",0,248
1,"근처편의점에 맛볼수있는
즉석 일회용라면맛 최고애요!!",1,248
0,야경및 조녁에 운동하기 좋아요.,0,249
0,미세먼지 걷힌 한강은 제주도 부럽지 않음,0,250
0,늘상 사람이 많음,0,251
0,따릉이 타고 잠실 한강공원  왔어요,0,252
1,여름 휴일날 시원한 아침 바람이 좋네요,1,252
0,도심속 생활에서 잠시의 여유를 가질수있는 곳...,0,253
1,친구 가족들과 저렴하게 즐길수있는 장소...,1,253
2,"수영장 내에서 텐트도 치고, 편안한 휴식을 즐기기 충분한 곳이에요^^",2,253
0,한강은 언제나 그자리에사 반겨주느......ㄴ...,0,254
0,벌레많은거빼곤 넘좋더라구요,0,255
1,밤에보는 잠실대교 이뻤고 우리나라 야경이 아름답다는것을 다시느꼈습니다,1,255
2,:),2,255
0,잠실 선착장에서의 야경과 멋진뷰,0,256
0,"잔디가 넓어서 돗자리 깔고 앉아서 쉴 수 있고, 그늘막 텐트릉 칠 수 있는 장소도 지정 되어 있음..",0,257
1,"조깅/사이클링 트랙도 있어서 운동도 가능하며, 아이들이 놀 수 있는 놀이터도 있음",1,257
0,"항상  접하는곳이지만
참  좋습니다.",0,258
1,"각종편의시설등
그런데 금년들어  잠실편의점들이
천막에서 장사를해  보기가 그러내요",1,258
0,인도와 자전거 도로가 분리되어있고 편의점과 화장실도 많다.,0,259
1,주말에 사람이 너무 많아서 사고의 위험도 있어 조심해야한다.,1,259
2,잠실대교와 철교로 강북쪽으로 건너가기 편하고 지하철도 가깝다.,2,259
0,요즘 같은 날씨에는 조금 춥기는 하지만 따뜻하게 입고가면 조용하고 사람들도 많이 없어서 아는 친구나 지인분들하고 가기 괜찮아요!,0,260
0,"쾌적하고 넓은공간 으로
편안한 휴식을 가질수 있는 장소로
이랜드유람선도 이용할수 있습니다",0,261
1,"단지 주변에 넓부러진 쓰레기는
시민의식에 진정성을 보여주는
것이라 생각합니다",1,261
0,운동하기 좋아요!,0,262
0,무더운 8월에도 시원한바람과 멋있는 야경을 즐기실 수 있습니다.,0,263
1,다만 대교들의 라이트가 11시쯤 꺼지니 그전에 가시길 권해드립니다.,1,263
0,일몰.,0,264
1,오늘 또 하루가 아쉽게 가네요.,1,264
0,어릴적 삼성동이 집이었기에 탄천건너서 어릴적부터 많이 놀던곳이라 언제나 옛추엇이 있던곳 입니다!,0,265
1,30년전과 큰 변화없이 잘관리 되는 곳입니다!,1,265
2,여름에 치맥 먹기 좋은곳입 니다!,2,265
0,서울시민에게 최고의 쉼터!,0,266
1,돗자리 깔고 그늘막에서 맥주한잔에 치킨배달시켜먹으면 그야말로 지상낙원입니다.,1,266
2,그늘막 설치 구간도 있어서 가져오시면 더욱 편리하구요.,2,266
3,배달의 민족답게 엄청난것들이 배달됩니다.,3,266
4,다들 한강으로 오세요!!,4,266
0,산책하기 좋은곳이에요.,0,267
1,사람이 많지 않아서 북적이지가 않고 여유있게 운동할수있어서 좋은것 같아요.,1,267
0,인근 지하철역에서 조금 걷기는 하지만 길이 나쁘지 않고 공원 내 편의점도 많고 쉴 곳도 많아 좋아요,0,268
0,건물에 반사된 노을빛 보고가세요,0,269
0,아이와 자전거타기 좋은 곳,0,270
0,잉여롭고 화장실많고 편의점도 비교적 가깝다.,0,271
1,"반포,잠원, 여의도같은곳보다 더 조용해서 평화롭지만 자전거족이 좀 많으니 길건널땐 조심해야함",1,271
0,텐트×.,0,272
1,돗자리o.,1,272
2,21년 5월 현재 5인이상 집합금지에요.,2,272
3,매점있고 화장실있어요.,3,272
4,그늘이 많이없어요.,4,272
5,햇빛강할땐 너무 더워요.,5,272
0,정말로 좋은 곳으로 앞으로도 탄천 주차장이 변신하면 최고의 명소로 손색이 없다고 봅니다,0,273
1,외국인들도 아주 좋아 하는 장소 입니다,1,273
0,강 기슭에 계단대신 바위등을 설치해서 강물 엽ㅇ까지 접근가능.,0,274
0,"깨끗하고, 경치가 좋습니다",0,275
0,….,0,276
1,하루살이와.. 앞에 공사하규 있어서 한강 1도 못 봄여 ..^^,1,276
2,그냥 추억으로 생각하고있어용,2,276
0,다음엔 저녁에 치킨이나 족보쌈 시켜서 먹고싶어요.,0,277
1,날이 선선해서 사람들이 많이 나왔더라구요 ㅋㅋ,1,277
2,편의점라면도 완전 별미였음!!,2,277
3,그래도 여의도나 망원지구보단 뷰나 분위기는 떨어지는듯..,3,277
0,새벽에 한강라면이 먹고싶어 왔다.,0,278
1,편의점은 24시인곳은 gs 3곳 중한곳뿐이니 새벽에 간다면 잘확인해서 가는게 좋을 것.,1,278
2,4시쯤되니 직원이 2시간동안 물류정리로 자리비운다고 갑자기 쪽지붙이고 사라졌다.,2,278
3,이럴거면 24시라고 하지 않는것이 맞다고 본다.,3,278
0,라이딩 자주합니다.,0,279
1,화장실 관리 와 길 정리 잘하는 편입니다.,1,279
2,잔차!,2,279
3,도로는 검정 아스팔트 가 제일좋습니다.,3,279
0,한강공원은 서울사는 시민의 큰 특권이라고 생각됩니다.,0,280
1,공기만 좋다면 봄부터 가을까지 나들이 장소로 이만한곳도 없지요,1,280
0,연휴를 맞아 많은분들이 한강변을찿았읍니다.,0,281
1,"자전거 타는사람 가족 손잡고 노을을 벗삼아 거니는사람, 젊음이 넘쳐나는 생기있는 강변 넘 멋스럽습니다.",1,281
0,여유로운 느낌의 한강시민공원!,0,282
0,"날씨도 좋고 거리도 좋고
사람이 좀 많았지만 다들 거리두기 실천하며
생각보다 좋은시간 보내고 왔네요",0,283
0,BTS RM숲이 있어 방문하였음,0,284
0,그늘막 허용 구간에서 피크닉 즐기기에 좋습니다,0,285
1,"화장실도 비교적 괜찮고 쓰레기 버릴곳도 있고
조금만 걸어가면 편의점도 있습니다",1,285
2,편의점 라면은 정말 맛있지요,2,285
0,한강공원중 뷰로서 최고는 잠실한강공원이라 생각합니다.,0,286
1,가장 폭도 넓고 특히 잠실대교에서 청담대교를 바라보는 방향은 남산타워와 삼성아이파크 코엑스등 조명뷰도 좋고 특히 노을 질때의 뷰가 너무 아름답습니다.,1,286
2,뒤로는 월드타워와 달빛의 콜라보가 예술이고요.,2,286
3,축복받은  동네인듯..,3,286
0,자전거타는 사람들이 정말 많아서 걷기에는 좀 힘들었어요.,0,287
1,편의점이나 그런 시설들도 거의 없더라구요.,1,287
2,풍경은 너무 좋았어요.,2,287
0,차로는 접근이 쉽지만 도보로는 한참 걸어서 지하터널을 통해 나가야만 아파트단지에 도달할 수 있다.,0,288
1,한적한 편이라 여유를 즐길 수 있다,1,288
0,"한강공원변 운동 하는 믾은 사람들,잠들지 않는 수도 다웠습니다",0,289
0,송파잠실지역 주민은 물론 시민들에게 인기있는 휴식및 다양한 운동을 즐길수 있는 공원,0,290
0,미세먼지가 없는 가을날 나오게 되면 좋습니다.,0,291
1,편의점 끓인 라면과 진리의 치맥!,1,291
2,나들이나오기 좋아요~,2,291
0,"자유로운 한강 ❤️ 아름다운 한강  ❤️
즐거움과 여유가 함께 하는 이곳

아직도 몇몇 몰지각한 분들이 흡연 하는 걸 볼수 있어염 ㅜ",0,292
1,지양해주시길 부탁드립니다,1,292
2,어린이와  어른들이  함께 즐거운 환경을 만들어 주세요 ^^❤️🥰,2,292
0,나들이 후 편의점 뽀글이 라면이 생각난다면 꼭 추천^^ 사랑하는 그녀와 같던..,0,293
1,지금은 내마음의 안식처와도 같은 곳..,1,293
0,"간단한 간식을 준비하면 매우 좋을 듯, 저는 마나님과 한강을 바라보며 맛난 족발을 함께~^^",0,294
0,"오호라 잠실주공5단지 아파뜨 재개발에 힘입은건지는 모르겠으나 주공5단지에서도 한강공원에 5분에서 15분 사이에 도달하게 해주는 7과 4분의 3 게이트가 열렸다리
아직 미완이지만 전에 빼~~~~~~~~앵 돌아간것보다는 난 너하나면된다리
탁트힌 한강 보면서 잠시 숨돌릴수 있는 도시인의
갬성 충전소 더 한 리버 파크로 모두오세요!!!",0,295
0,나무그늘 아래 잠시 쉬어가는 여름,0,296
0,자전거 타고가서 라면 끓여먹는 재미,0,297
0,평일 저녁에 가면 왠 아저씨가 잠실 선착장 옆에 자리깔고 키보드질해서 시끄럽다.,0,298
1,다른 한강공원에 비해 좋지도 나쁘지도 않다.,1,298
2,한강에 가까운데 산다면 어디든 가까운 한강공원으로 가면 되고 멀리서 일부러 한강을 보러 온다면 여기보다는 볼거리가 많은 반포 한강공원을 추천한다.,2,298
0,서울의 한강공원.,0,299
0,다른한강공원에 비해 규모는 작지만 아기자기한 곳,0,300
0,쾌적하고 편리합니다,0,301
1,다만 자전거 도로에서 보행자와 서로 조심해야 합니다,1,301
0,잠실 거주민들에게 가까운 휴식공간입니다.,0,302
1,넓은 잔디밭은 좋으나 어린이를 위한 놀이공간이 부족한 것이 단점이지요,1,302
0,한강 유람선 선착장이 있는 공원입니다.,0,303
1,편의점과 화장실 아이들이 놀수 있는 놀이터가 있습니다.,1,303
2,선착장 옆에는 수상 레져 스포츠 장비를 대여해주는 곳이 있고 오리배를 탈 수 도 있습니다.,2,303
3,편의점 근처에 자전거 대여점이 있어서 아이들과 함께 자전거를 탈 수 있으며 맥주와 치킨을 즐길 수있는 가게도 있습니다,3,303
0,세계 여러곳을 가봐도 서울같은 대도시에 한강같은 큰 강을 가지고 있는 도시는 몇 곳 없다,0,304
1,피크닉을 와서 한강을 보며 친구들과 어울릴 수 있는 공간이 있는 우리 한국사람들은 참 운이 좋은거죠.,1,304
2,그리고 한강을 끼고 자전거를 탈 수 도 있으니 이건 금상첨화죠,2,304
0,항상 편의점 맥주가 안시원했었는데 올해부터 냉장고가 아니라 얼음담긴 큰 기계안에 넣어서 시원하게 해주더라구요,0,305
0,그냥 걷기는 조금좋아요.,0,306
1,여기 더기 공사중이고.,1,306
2,이직은 장마 뒤끝이라 아쉬움이 컸어요,2,306
0,형하고 해질무렵 치킨 먹었는데 아직 바람불면 쌀쌀해요.,0,307
1,가슴이 뻥 뚤리는 것 같은 공간에서 천사같은 사람들이 돌아다니는 것을 보니 기분이 좋습니다.,1,307
0,날씨가 화창함으로 많은 시만들이 운동하고 있고 고수부지 및 주변들판에서는 봄나물캐는 시민들도 있어 한가로운 봄나들이 휴식처로 자리잡은 장소이다,0,308
0,아빠와 큰아빠와 자전거를 탔다,0,309
0,"시원한 강바람, 따뜻한 햇빛이 비추는 넓은 잔디밭, 기운차게 흐르는 강물, 운동하며 휴일 즐기기에 정말 좋앗습니다",0,310
0,겨울 잠실 한강 공원은 찬 바람이 씽씽 분다.,0,311
