,리뷰,rep,index
0,양화대교 밑에 운동을 하는 곳 이에요,0,316
1,기구가 다양합니다,1,316
2,아주 좋아 요.?,2,316
3,나 🙌 👍…,3,316
0,잘 조성되어 산책하기 좋고 놀이터도 있어 아이들도 좋아합니다.,0,317
0,달리기에 좋습니다.,0,318
0,선유도공원 다녀왔슴,0,319
0,자전거 타기와 걷기 달리기 운동하기에 좋았씀,0,320
0,선유도에 가려면 3주차장 이용..,0,321
1,"양화대교는 2주차장이
가까운데 주차면수가 그리 많진 않다.",1,321
0,다른 한강공원뷰다 아기자기자기 하지만 주택가와 지하철역과 인접한 메리트가 잇음,0,322
0,"넓은잔디와 한강조망
산책하기 좋아요",0,323
0,역에서 공원에 가기 좋게 고가다리가 설치가 잘되어있네요 ㅎㅎ,0,324
0,야경이 아주 멋져요,0,325
1,산책하기도 좋구요~~^^,1,325
0,"산책하기좋은 곳, 미니샵에서 간식도",0,326
0,자전거타면서 들리는 곳이에요.,0,327
0,좋아용 산책하기에 특히 좋습니다,0,328
0,좋음,0,329
0,비밀 데이트를 위한 탁월한 선택,0,330
0,산책하기 좋아요,0,331
0,코로나 때문에 사람만나기 꺼려는 지는데...,0,332
1,답답함이 느낄때 자주가는곳,1,332
0,코로나인데도 사람들이 걷기 운동하러 나오네요.,0,333
0,한스장 양화대교점 벤치프레스 무게가 바 제외 30이 최대지만 한적하여 좋았습니다,0,334
0,산책하기좋은곳,0,335
0,사랑이 샘솟는 곳입니다~☆,0,336
0,연인과 방문하여 강을 바라보며 바람 쐬기에는 적당히 좋습니다~,0,337
1,근데 12월 한강 공원은 어딜가나 드럽게 춥다~,1,337
0,집 근처라 자주 가는 곳입니다.,0,338
1,계절마다 다른 느낌의 풍경을 제공해주어 좋습니다.,1,338
0,산책하기 좋아여,0,339
0,좋아요,0,340
0,걍좋음,0,341
0,가을 산책하세요,0,342
0,붐빔,0,343
0,"국민학교 동창들과
좋은 기억을 갖고 왔습니다",0,344
0,비오거나 바람불거나 눈이와도 언제든지 이곳만 가면 운동 가능합니다,0,345
0,당산역 쉽게 이동하기 쉽게 연결되어 점심먹고 가볍게 산책할 수 있는 최고의 장소,0,346
0,적당히 여유로운 한강공원.,0,347
1,"여의도, 반포 한강공원보다는 덜 유명하지만 선유도도 있고 합정, 망원 방향 한강 뷰도 멋있는 여유로운 한강공원입니다.",1,347
0,한강공원에서 선유도공원으로 연결되어 있고 아름답게 잘 꾸며져 있다,0,348
0,잘 되어있는 한강공원 지역이며  선유도에 가기에 가까운 한강 지역임,0,349
0,시원하고 산책하기 좋은 장소 입니다.,0,350
0,걷기 좋은 장소였던 것 같아요~,0,351
1,"낚시를 즐기는 분들, 산책하는 분들도 많구요.",1,351
2,아주 아름답거나 하진 않습니다.,2,351
3,한강을 보면 답답했던 가슴이 뻥 뚫리는건 있는 것 같아요~,3,351
0,양화대교및 운동기구가 잘 되어있네요,0,352
0,산책하기 좋은 곳,0,353
0,거 참 걷기 딱 좋은 날씨네~,0,354
0,자전거타기 좋음,0,355
0,"요즘 날씨 걷기에 딱
귀여운 강아지들도 만날 수 있음",0,356
0,그늘막 후딱 치고 비누방울 공놀이 연날리기 하면서 애랑 놀아주면 두어시간 후딱 갑니다,0,357
0,한적한  시골  같음.,0,358
1,Peaceful place inside Seoul,1,358
0,평화로움 해질때..,0,359
0,자전거도로및 공원시설이  잘 되어 있는곳.,0,360
0,접근성이 좋음,0,361
0,화장실 편함,0,362
0,"갈대와 억새가 어우러져있고,
자전거도 여유롭게 탈수있고
한강이 여유롭게 흐르고있어서 너무 좋아요",0,363
0,"가족, 연인과 함께 걷기 좋은 곳..",0,364
1,선유도 공원도 가까워요,1,364
0,선유도공원과 같이 한강의 정취를 즐길 수 있는 휴식처,0,365
0,주차하기 편하구 좋아요,0,366
0,그냥 평범한 한강변 공원입니다.,0,367
1,자전거 타는 분들 무척 많이 이용하는 곳,1,367
0,"관리가 잘 되어 있고, 오후의 한적한 시간을 즐길 수 있어요",0,368
0,한강이라는 특수를 누리기에 좋아요,0,369
1,교통편도 좋구요,1,369
0,한강은 언제나 옳음,0,370
0,산책및 운동하기 좋아요..,0,371
0,좋음,0,372
0,한강공원은 어디든 멋집니다.,0,373
1,많은 사람들이 이곳에 와서 즐거운 시간을 보내고 있습니다.,1,373
2,"커플, 가족, 심지어 싱글이라도 강 전망을 즐기실 수 있습니다.",2,373
0,선유도를 갈 수 있어 산책 범위가 넓어요,0,374
0,가깝고 걷기가.,0,375
1,쾌적하다,1,375
0,👍 좋아요 ㅋㅋ,0,376
1,사람도 많지않아서 굳…,1,376
0,한가하고 좋아요,0,377
1,다른데보다 사람이 적어요,1,377
0,도심 속 진주,0,378
0,맥주 먹으면서 여유즐기기 좋은곳!!,0,379
0,시원한 풍경,0,380
0,야간 산책에도 좋으나..,0,381
1,자전거가 너무 빨리 달림,1,381
0,밤 산책하기에 좋아요.,0,382
1,자전거 타는 사람들과 섞이는 부분에는 좀 위험 합니다,1,382
0,가볍게쉬기좋습니다,0,383
0,뛰기에좋음,0,384
0,사람 넘 많아요.,0,385
0,운동하기 좋아요,0,386
0,"자전거 라이딩코스  굿 시원한 저녁 강바람
맞으며 그냥 걸어도 굿",0,387
0,뷰가 좋음,0,388
0,열심히 운동하던곳♡♡,0,389
0,말이 필요한가???,0,390
0,저녁에 따릉이 빌려서 가면 야경이 캬...스트레스 풀리고 힐링되요 가실때 외투 필수 추워요,0,391
0,언제나 좋다,0,392
0,좋와요,0,393
0,동네 한바퀴 돌고 싶을때 오면 괜찮은 곳,0,394
0,여유 그 자체...,0,395
1,신선했음.,1,395
0,자전거 쉼터,0,396
0,걸어서 다리 건너 선유도 공원 갈 수 있음.,0,397
1,한적하고 넓찍함,1,397
0,산책하기 좋네요!,0,398
0,시원 하고  아주 좋아요,0,399
0,그냥 건너가서 딱히 정보 없음,0,400
0,사람 많은 한강공원,0,401
0,좋고 아늑한 장소.,0,402
1,여의도만큼 크지는 않지만 자연과 더 흡사해요,1,402
0,공원은 언제나 좋음,0,403
0,예뻐요,0,404
0,사람들이 많이 있습니다.,0,405
0,좋아요,0,406
0,나홀로산책운동하기좋은곳,0,407
0,다른 한강공원보다 한적해서 좋아요~,0,408
0,야간조명이좋아요,0,409
0,낚시하기만 좋은곳이네요,0,410
0,깨끗  상쾌,0,411
0,굿 너무 좋은 공원,0,412
0,"한강 요트체험 강추, 근데 여의도 한강공원 방향으로 많이 걸어야 함.",0,413
1,분위기 좋음,1,413
0,앉을 벤치가 많지 않아서 조금 아쉽지만 산책하기에도 한강보기에도 좋아용,0,414
0,dt는아니지만  주말에 8시면 열고 한강이랑 가까워서 좋아요,0,415
0,기가막힌 트래킹 코스입니다,0,416
0,연인끼리 치킨 먹으면 좋아요,0,417
0,굿~!!!,0,418
0,비많이오면 가지마세욤.,0,419
1,편의점 하나있어서 나름 유용함.,1,419
2,낚시하는분들도 좀 잇고.,2,419
3,"국회의사당방향으로 가면 강보다는 숲이있고, 반대로 위로올라가면 강변이 쭉 나있어요~",3,419
0,많은사람들이 있습니다,0,420
0,친절 맛 편의 다갖춘곳입니다.,0,421
0,야경이 참 아름답죠.,0,422
0,사람이 많네요,0,423
0,넓고 조와요!,0,424
0,안이낄수인나?,0,425
1,와이?,1,425
0,너무 잘 조성되어 있네요,0,426
0,늘 자주 가니 좋아요,0,427
0,서울에서의 좋은곳 중 한것 입니다.,0,428
0,참으로 아름다운 view를 볼수있어 좋다,0,429
0,코로나 옮거나 옮기지 말고 집에 있읍시다.,0,430
0,한적하게 드러누울수 있어요,0,431
0,조용하고 깨끗함,0,432
0,사람적고 항상 옳아,0,433
0,너무좋아요,0,434
1,행복해요,1,434
0,화창한 날씨 정말 좋네,0,435
0,낮에 가도 좋고 야경도 볼만하다.,0,436
0,늘 굿,0,437
0,좁고 순환선들로인해 매연,0,438
0,산책하기 좋아요.,0,439
1,주차장도 가깝게 있어요.,1,439
0,풍경좋고 노을 좋고 넓고 좋지만 벤치나 도보길(성산대교쪽)이 잘 되어있지않아 아쉬웠어요,0,440
0,아기랑 오기 좋음,0,441
0,강의 풍경은 늘 안식을 줍니다,0,442
0,자전거 도로가 잘되어있어서 좋아요,0,443
0,여의도 공원에 비하여 한적해서 여유를 느끼고 싶을때 추천,0,444
0,고기는 좋은데 환기가 잘안됌,0,445
0,너무너무 맛있어요,0,446
0,좋긴한데 비둘기가 넘 많아요ㅜㅜ,0,447
0,자전거 타고 중간 휴식처,0,448
0,철봉 평행봉 턱걸이용철봉 있음,0,449
1,커플많음 가끔버스킹함 여름에 따릉이타고 밤에 오기좋음,1,449
0,"방화대교옆
습지",0,450
0,비교적 좋았습니다.,0,451
0,프리미엄 번거랑 와퍼 두개에 7000 원 행사중이라서 좋아요!!!!ㅋㅋ,0,452
0,서울 사는 사람에겐 한강은 최고의 휴식장소,0,453
0,운동하고 자전거타고 산책하고  시간을보내지요,0,454
1,아주즐거워요,1,454
2,또무엇을할까 명상도하고 아주좋아요,2,454
0,집 가까운 산책로,0,455
0,더워요,0,456
0,자전거길이잘되어있어요,0,457
0,낚시 포인트가 좋고 고기 잘나옴,0,458
0,선유도공원.,0,459
1,산책하면서 데이트하기 좋음,1,459
0,달리기,0,460
0,저녁 산책길에,0,461
0,밤산책 뷰가좋아요,0,462
0,그냥 좋아요,0,463
0,분위기있음,0,464
0,내 삶의 쉼표,0,465
0,자연친화적인 참새가 가득한 아름다운 공원 입니다.,0,466
0,한강.등이 좀 어둡습니다.,0,467
0,산만이 더 시원합니다))),0,468
0,그냥 일반적인 한강경치.,0,469
1,집근처라 자주 가네요,1,469
0,상쾌하게 운동하기 딱 좋습니다.,0,470
0,비오는 양화대교의 운치는 끝내줍니다~,0,471
0,자전거 모임장소 추천,0,472
0,밤에는 모기많음,0,473
0,"한적함
이국적인 감성의 수변 공원",0,474
0,비는오니 한산하고 좋네요.,0,475
0,쉬기좋아요,0,476
0,너무 좋다,0,477
0,운동하고 해질녘에 다리를 건너 산책하기 좋은 곳,0,478
0,공원이 걷기 좋고 사람들도 많지만은 않아서 산책하기 좋아요.,0,479
0,운치있고 쉴 수 있고 운동할 수 있는 곳!,0,480
0,"강바람이 솔솔솔 흘러가는 한강물 ,훌쩍 웃자란 억세풀숲, 다양한 운동기구등 어린이부터 노인들까지 쉼터공간으로 훌륭한 공원이다,",0,481
0,해질무렵 선유도다리가보이는 한강공원,0,482
0,한적하네요,0,483
1,그냥 산책 정도론 좋아요,1,483
0,늦은 오후 산책하면서 노을보기좋은곳.,0,484
0,꼭한번쯤라이닝해보시길강추하고싶은곳입니다.,0,485
1,여유와활력그리고한강의뷰...,1,485
2,모든게맘에드는곳이였다,2,485
0,"산책길.자전거길 너무 좋은데
오늘은 더워서 잔차타기 힘들다
😋😋😋",0,486
1,땀범벅..…,1,486
0,서울에서 이만한 휴식공간을 접하기란 쉽지 않죠.,0,487
1,계절맞춰 꽃도 지천이고 벤치 등 쉴수있는 공간도 충분해 힐링  장소로 적극 추천합니다,1,487
0,그럭저럭...라면은 맛있어요,0,488
0,라면 땡기러 가기 좋음.,0,489
0,"서울로 가기전, 속초여행 마무리로 아주 좋아요.^~^",0,490
0,라이딩 63km,0,491
0,집 옆에한강 공원있이요,0,492
0,바람이 잘부는 양화대교 아래에서 쉬면 너무 좋습니다,0,493
0,바람도 쏘이고 산책하기에도 너무 좋은곳,0,494
0,아이들과 피크닉하기 좋은 곳,0,495
0,도시속 자연이 가까이 있어서 좋다,0,496
0,자전거 타고 가기 좋아요.,0,497
1,화장실이랑 편의점도 잘 갖추어져 있어요.,1,497
0,다양한 볼거리가 있음,0,498
0,좋아요,0,499
0,깨끗해요.,0,500
0,다른 한강공원에 비해 좋지 않네요.,0,501
0,"산책하기 딱 좋은날이네요, 마스크 쓰는건 아쉽지만ㅎㅎ",0,502
0,경치 좋고 접근성 좋은 공원,0,503
0,운동하기 좋고 낚시하기 좋고 ...,0,504
0,조금 떨어진곳에 주차장이 있음.,0,505
1,양화교 밑엔 그늘이 시원하며 운동기구가 많음.,1,505
2,사람들이 운동을많이 하고있음.,2,505
3,"바로옆에 어린이놀이터, 양화교 위에 커피숖도있음.",3,505
0,아이들이 좋아합니다,0,506
0,가족 나들이로 좋아요,0,507
0,언제 봐도 야경 멋지다,0,508
0,한산한 한강공원 산책,0,509
0,다른 한강공원보다 한적한 편이라 좋습니다,0,510
0,정돈된 공원에서 편안하게 걸을수 있고 야경이 뛰어나다,0,511
0,한강은 너무 좋아요,0,512
1,"일상 생활에서  피곤하고 지칠때마다  공원에 가서 산책을 하고 있으면
피곤함이 사라지네요",1,512
2,너무좋아 요,2,512
0,맥주한잔 까기 좋음 굳,0,513
0,대물들이 숨쉬는곳,0,514
0,반려견키우시는분산책하기좋아여,0,515
0,아무것도없음...,0,516
0,코로나 영향으로 집콕탈출~ 탁 트인 장소와 한강 변을 거닐 수 있어 좋음~,0,517
1,더불어 선유도 공원을 들를 수 있다는 장점~,1,517
0,좋아요,0,518
0,산책하기 좋아요,0,519
0,시야가  좋 아요,0,520
1,강북 도잘보이고 가끔 잘가요♡♡~~~~,1,520
0,주차도 좋고 인근 편의점 등 편의시설도 좋네요,0,521
0,한강뷰가 좋아요,0,522
0,맥주때리고싶은곳,0,523
0,날씨 좋은날 낮에 가면 기절 가능,0,524
0,자전거도로나 에스컬레이터로 다리위로 올라가 나가고 들어오기기 좋고 운동기구도 있고 산책로가 수변과 가까이 있어서 좋다.,0,525
1,근처에 선유도가 있어서 산책하기 좋다.,1,525
0,너무평온,0,526
0,미세먼지 없는 날 놀러오기 넘 좋네요^^,0,527
0,한국에서 내가 가장 좋아하는 곳,0,528
0,접근성이 매우 좋고 깨끗하게 정비되어 있다!!,0,529
0,조깅하기 좋아요.,0,530
0,너무 좋다.,0,531
1,역시 한강공원 👍…,1,531
0,추워요,0,532
0,멋진 곳 입니다.,0,533
1,벽에 그려진 유명인들의 페인팅과 명언~ 보면서 감동받고가요 ㅎ,1,533
0,아프지말고 가야 좋음,0,534
0,"한강공원 가벼운 산책이나 자전
거 타기에 너무 좋습니다",0,535
1,"물론 스트레칭운동 기구도 있고
너무 좋습니다.",1,535
0,힐링되는 공원,0,536
0,"아름다운  한강양화공원
입니다",0,537
1,"나드리  산책하면서
걷기딱좋은  곳입니다",1,537
2,"선유도와 함께그닐며  산책
하기에좋읍니다",2,537
3,유유히흐러는  강물을보면서,3,537
0,동네에서 괜찮은곳,0,538
0,굿,0,539
0,당산역 지하철과 가깝고 편의점도 있음.,0,540
1,겨울철에는 편의점 24시간 운영하지는 않음,1,540
0,겨울에는 너무 황량하고 생명이 없지만 꽃이 피는 봄에는 괜찮습니다.,0,541
0,양화대교 위 커피숍,0,542
0,생각보다 초계국수는 별로고 밀전병이 맛있어요..,0,543
1,가격내라고 양줄이면 좋겠어요,1,543
0,아늑한 수변 공원,0,544
0,"이름자체가
다잇어서 ""다이소""
인듯 합니다.",0,545
1,"청소용품을 사러갓는데
원하는것 모두 살수잇어
좋앗구요",1,545
2,"최우선은 주차장이 넓어
주차하기좋아
자주 찾는곳이기도 합니다",2,545
0,잘알려지지 않은 공원 관리가 잘 되어있지는 않아요,0,546
1,접근이 좀 불편해요,1,546
0,천주교 순교지 공원에 가보세요,0,547
0,산책하기 좋은 곳,0,548
0,시민들의 공공휴식 공간,0,549
0,가을에 코스모스가 느러지게 피어 있어요.,0,550
1,포토존도 잘해놓고 강바람 쐬며 석양 노을질때 가면 환타직합니다,1,550
0,"라이딩할때 꼭 들러 쉬는곳입니다,
커피 마시면서 커피의 진한맛도 느낄수있어 좋습니다^^",0,551
0,다른 한강공원에 비해 조금 더 한적한듯..,0,552
1,여름에 수영장도 깨끗하고 좋아요.,1,552
0,철봉도있고이것저것있다.,0,553
1,하지만 푸쉬업 폴이 없다 T^T,1,553
0,굿,0,554
0,걷고 뛰기 좋아요.,0,555
1,그리고 석양과 야경이 아주 훌륭해요,1,555
0,멋쪄여 ~~~^^,0,556
0,이쁘고 좋음.,0,557
1,잔디밭 돗자리깔고 석양보며 먹는 캔맥주는 완전 엑설런트,1,557
0,힐링의 장소,0,558
0,양화대교,0,559
0,묻고 더블로,0,560
0,한적하게 가족과함께하기좋은곳~!,0,561
0,서울안에서 힐링 하기에는 최고예요,0,562
0,라이딩휴게소,0,563
0,2호선 당산역 4번출구방향에서 한강으로 나가는 구름다리 연결되어있음.,0,564
1,구름다리끝까지 가서에 엘리베이터를 타거나 계단으로 내려가면 한강시민공원길과 연결됨.,1,564
2,엘리베이터에서 나가 왼편 양화대교쪽으로 가면 양화시민공원.,2,564
3,"양화대교 지나자마자 봄에는 청보리밭, 가을에는  코스모스들판이 나옴.",3,564
4,"그 곳을 지나치면 양편에 드넓은 잔디밭, 더 지나치면 장미공원이 나오고, 선유도공원으로 연결되는 구름다리가 나옴.",4,564
5,최고의 휴식처.,5,564
0,봄에는 더좋을것갖습니다,0,565
0,공원도 좋치만 저는 일주일에 가능한 세차례 운동을 나가는 곳 입니다.,0,566
0,한적하니 너무 좋네요,0,567
1,모처럼 따뜻한 가을 날씨!,1,567
0,한강을 가서 한적한곳을 찾는다면 추천,0,568
0,운동기구도있고 산책하기 좋았음요^^,0,569
0,이 장소가 좋아요,0,570
0,낚시하는 분들도 있어요,0,571
0,보통,0,572
0,2019.10 다른 한강공원에 비해 화려하진 않지만 한적하다.,0,573
0,산책하기 좋음,0,574
0,조음,0,575
0,이렇게 좋은 날씨에 자전거 타기 딱 좋은 곳!,0,576
0,자전거도로 타고 갈수 있는 아주 좋은 한강 입니다,0,577
0,여유로운 시간..,0,578
1,차한잔의여유 한강바람과 주위의 풍경들이,1,578
0,항상 좋지요,0,579
0,좋은 산책코스이나 불법 낚시인들과 2마리이상 대리고나온 애묘인들의 행렬들이 아쉽네요.,0,580
1,특히 낚시인들은 구석구석 왜이리 많은지...,1,580
0,확실히 서울에서 가장 멋진 곳 중 하나예요,0,581
1,사람이 많지 않아 일몰을 감상할 수 있는 멋진 산책로도 있습니다.,1,581
2,그래서 매우 조용하고 잔디밭에서 휴식을 취할 수 있습니다.,2,581
3,저는 이런 곳에서 음식을 먹는 걸 좋아해요!😂😂,3,581
4,이곳을 강력히 추천합니다😀👍,4,581
0,여유로운 공간이지만 올림픽대로의 차량소음이 옥의 티,0,582
0,자전거타면서 데이트를 !!,0,583
0,한강의 추억,0,584
