,리뷰,rep,index
0,밤에 보는 63빌딩이 이쁘고 야경 또한 괜찮다 사람이 많아서 좋으면서 어느 부분은 너무 많아 좋지 않다.,0,247
0,놀이터가 잘되어있어요,0,248
1,날씨가 풀려서인지 사람들이 많아요,1,248
0,올해 두번째인데 4월에 갔을 땐 너무 낮에 가서 햇빛이 강했는데 6시 정도에 가니까 해가 지는 모습을 보는 게 너무 좋다,0,249
0,날씨 좋을때가면 최고입니다 ㅠㅠ,0,250
1,해질때쯤 가서 밤까지 있는게 제일 좋더라구요.,1,250
2,아직은 저녁에 추우니 담요같은거 챙겨가시는게 좋아요.,2,250
3,돗자리도 있으면 챙겨가는거 추천드립니당,3,250
0,한강 다리 밑은 시원해요,0,251
0,갈때마다 좋아요,0,252
0,서울 사람이 아니라 혼자 갔다왔는데 와~ 운동하는 사람들 데이트하는 사람들 정말 많아요,0,253
1,다리에서 분수나오고 ㅋㅋ티비에서 본것과 같아서 좋았어요!,1,253
2,꼭 연인과 함께하길..,2,253
0,사람이 너무 많아서 이리저리 치인다...라면뽑는 대기줄도 길고 전단지가 막 굴러다닌다...,0,254
1,돈 많이벌어서 한강뷰 아파트 가서 좀 여유롭고 싶다는 생각이 들 정도다...,1,254
0,산책하기 좋은 서울의 명소 벤치도 꽤 많아서 쉬어가기 좋다,0,255
0,여의도 한강 공원은 좋은데 관리가 잘 되지 않는 쓰레기와 너무 많은 텐트들..,0,256
1,그치만 역시 풍경과함께 여유롭고 좋습니다.,1,256
0,내가 상상해왔던  여의도 한강공원에서의 로맨틱하고 아름다운 벚꽃놀이는 더이상 없었다.,0,257
1,10년 전만해도 낭만이 있었는데..,1,257
2,지금은 한여름의 해운대바닷가처럼 온갖 상술의 온상지였다.,2,257
3,역에서 한강공원까지 길을 건너 내려가는데 20분 넘게 걸렸다.,3,257
4,사람과 사람이 꽉차서 움직이지도 옮겨다닐 수도 없을정도.,4,257
5,꽃밭에서 사진 찍는 것도 줄서서 기다려야하고..,5,257
6,서글프다..,6,257
7,한국이 더이상 이쁜 나라가 아님에 통탄을 금치 못하겠다.,7,257
0,티몬에서 텐트 예약하고 한강을 바라보며 치맥과 함께 불꽃축제 감상 ♡,0,258
0,3.30 사진 봄에 오면 흰색 벚꽃이 예뻐요,0,259
0,산책하기 좋은 곳입니다.,0,260
1,깨끗하다고는 할 수 없지만 그랗다고 매우 지저분하지는 않았습니다.,1,260
2,여의도의 빌딩숲을 볼 수 있는 장소이며 날씨가 맑은 날에는 남산타워도 보이는 곳입니다.,2,260
3,일요일 아침에 방문하여 조용해서 좋았습니다.,3,260
4,"사이클링, 조깅을 하는 사람들이 간혹 보였습니다.",4,260
0,"텐트,돗자리2,무릎담요,트레이(베드용 크기) 렌트 종일권pm7시까지 15000원에 가성비 굿이네요",0,261
0,이곳은 운동하기 좋은곳 입니다,0,262
0,요즘같은 날씨에 선선하니 딱 가기 좋습니다ㅎㅎ,0,263
1,적당히 힐링에 도움이 되는 곳이니 다들 한번쯤은 가보시는게 좋을것같아욥,1,263
0,사람많은것만 빼면 너무 좋은 곳.,0,264
1,외국인도 많고 가족단위도 많음.,1,264
2,공연도 있고 간단한 음식도 사먹을 수 있음.,2,264
3,편의점은 바가지니 미리 사서 가는걸 추천.,3,264
0,맛난게 많아요~,0,265
1,주차는 복잡,1,265
0,서울의 멋진 야경을 감상할 수 있는 곳.,0,266
1,"여의도 한강 공원에서 밤도깨비야시장(주말 운영), 편의점 등 편리한 시설과 쾌적한 환경에서 도심 속 휴식을 즐길 수 있었습니다.",1,266
0,걷고 힐링하기 딱 좋은 곳입니다ㅎ,0,267
0,코로나 때문에 사람들이 많이 모여있으면 안 되는데 넘 사람들이 많다.,0,268
0,자전거 빌려서 타기도 좋고 경치가 너무 좋아요.,0,269
1,날씨 좋은 날 친구 연인 가족들과 나들이 나오면 너무 좋아요,1,269
0,날씨도 좋고 점심시간에 산책하기 좋네요 ㅎㅎ,0,270
0,무더운여름날 아이들에게 물놀이할수있는 좋은장소 ^^ 굿 ~,0,271
0,넓고 한적하고 돗자리깔고 누우면 소풍온거같아서 너무좋네요,0,272
0,공중으로 펴져나가는 불꽃-향연 분비는 인파들의 움직임 참말로 기분이 들썽 좋았담니다.^,0,273
1,-^~⚘,1,273
0,"사람 엄청 많음 ,주말 금토 야시장 개장 시에는 주차대기 시간이 상당함 배달존도 있고 푸드트럭 이용도 재밌음",0,274
0,날씨가추울때거나 더울때여도 각자만에 매력이있어요,0,275
1,노을질때도예쁘고  야경은더예쁜곳이죠,1,275
2,모두들  음식드시고 쓰레기만잘치웁시다,2,275
0,여의도 한강공원은 여의나루역에서 접근 가능한 정말 좋은공원입니다 ㅎ,0,276
0,여의도 한강공원 불꽃축제,0,277
0,좋아요!!,0,278
1,한강도좋구 2주차장은사람많아요!!,1,278
2,3주차장은 한적합니다!ㅎ,2,278
0,자주 가는곳.,0,279
1,갈때마다 느끼는거지만 초밥진열이 성의가 없다~고 느껴집니다.,1,279
2,빨리 안채워지고 다 흐트러지고 없어질때까지 기다렸다가 줍니다.,2,279
3,오직 불만은 그거하나!,3,279
4,그런데 저는 그게 제일 중요합니다.,4,279
5,그럼에도 불구하고 스프와 커피는 맛 짱!,5,279
0,마라톤하러 가면 꼭 여의도 공원인데 이렇게 많은 사람을 통솔하는건 정말 어려운 일인것같은데 꼭 해내덥니다 새벽부터 감사합니다,0,280
0,깨끗하고 푸른색 많아 맘것 걸을 수 있어 행복지수 뿜뿜!!!,0,281
0,한강을 바라보며 자전거를 타니 너무 상쾌했다.,0,282
1,하지만 쓰레기 냄새가 조금 났다.,1,282
2,재미있었다,2,282
0,3일간  잘다녀왔습니다,0,283
1,주인분들이  너무친절하여  너무행복한  휴가  되였습니다,1,283
2,금성 민박  짱,2,283
0,자유가 넘치는 곳!,0,284
1,그런데 쓰레기는 좀 가지고 갑시다!,1,284
0,텐트를 대여하여 방문했습니다.,0,285
1,"법이 바뀌어서 한강공원 내에 텐트를 설치할 수 있는 구역과 시간, 규칙이 정해져 있기 때문에 잘 알아보시고 가는 편이 좋아요. (오후7시까지 설치가능, 설치 시 두 면 이상 개방)",1,285
0,한강중에 사람도 많고 먹거리도많고 텐트허용구간 따로있어서 좋음,0,286
1,자전거타기좋음,1,286
0,가을밤에 즐겁게 산책하기 좋은 최적의 조건.,0,287
1,음식판매가 너무 많은 것은 아쉬움.,1,287
0,주차장만 좀 넓고 날씨만 좋으면 ..좋아요,0,288
0,돗자리 깔고 치맥먹기좋음.,0,289
1,편의점 라면은 웨이팅시간이 웬만한 맛집 웨이팅시간 뺨치므로 치킨에 만족하는게 좋음.,1,289
2,가벼운 원터치텐트 칠수있으나 문은 개방 해두어야함,2,289
3,돛자리 대여료 평균 2천원에 보증금 2천원.,3,289
0,언제가도좋은한강변.,0,290
1,9월셋째일욜이 딱 나들이하기좋은 날이었다,1,290
0,정말 좋습니다.,0,291
1,편의점에 먹거리도 다양하고 계단에 앉아서 보는 한강뷰는 일품,1,291
0,코로나로인해 야외로 나가는일이 많고 날씨도 너무좋은요즈음..,0,292
1,돗자리나 의자는 필수로 가져가시는게 좋습니다^^,1,292
0,좋아요.,0,293
1,코로나 조금 수그러들었다고 야시장준비하고 있네요ㅋ,1,293
2,"편의점,화장실도 여기저기 있고.",2,293
3,한강들 중에 젤 좋은듯합니다ㅎㅎ,3,293
0,공원이 넒고 산책하기좋음,0,294
1,야경멋있어요,1,294
0,너무 좋아요~,0,295
0,야경이  멋진 ~~~ 낮에는 산책하기 좋은,0,296
0,"자주 오는 공원이지만, 서울에서 제일 편한 장소입니다.",0,297
1,"걸으며, 생각하며, 자연을 음미하면서 즐기는 장소입니다.",1,297
0,자전거타고 종종 오는곳~ 요즘같은 가을에 딱 좋아요~~~,0,298
1,만원이면 돗자리 텐트 (저녁7시까지)대여가능해요.,1,298
2,배달해먹으면서 주말보내기 넘 좋아요♡,2,298
0,"십여년만에 갔는데, 예전의 가족적이고 한적하던 곳이 젊음의 활기로 가득해져 있었다.",0,299
1,"곳곳에 돗자리를 펴고 앉아 간단한 간식과 알콜을 펼쳐놓고, 젊음을 즐기고 있다.",1,299
2,매우 생소한 광경이다.,2,299
3,과연 이러한 곳이 있었던가.,3,299
4,언젠가 티비에서 한강공원에 펼친 텐트의 사방을 다 막는 것을 금지하는 규칙을 추진한다는 뉴스를 들은 기억이 난다.,4,299
5,왜 그러는지 알 것 같은 주말 저녁의 풍경이었다.,5,299
0,서울에 봄이 오니 여의도한강공원에 사람들이 많이 나왔네요.,0,300
1,자전거 전용도로가 있어 좋구요..,1,300
2,시원한 강바람 맞으며 강만 쳐다봐도 좋았습니다 😊…,2,300
0,아직까지는 조금 지저분하지만 옛날에 비해서는 청소인력이 정말 많아진거같아요,0,301
1,최대한 청결유지하는거같아서 좋아요,1,301
2,배달음식 잘시켜먹을수있도록 배달존 활용도 정말 좋았어요,2,301
0,한강공원에서 마포대교 아래가 가장 갬성있고 좋네요,0,302
0,10시 넘어도 많이 춥지 않으면 타코야끼도 팔고 닭꼬치도 파네요.,0,303
1,"마실도 좋고, 자전거 타기도 좋습니다.",1,303
0,한강공원에서 불꽃놀이 봤어요,0,304
0,맑은 날 자전거 타고 산책하기 좋은 곳 A great place for a bike ride on a sunny day,0,305
0,"한강몽땅 축제에 탱고 공연  잘 보았구요, 마포대교 남단 밑에 밥차에 스파게티와 리조트 너무 맛있었어요~~",0,306
1,RAWKICHIN 베리굿,1,306
0,마침 외국인 가족이 방문했는데 한복쇼도 하고 날씨도 좋고 아주 좋았네요,0,307
0,가을이라 그런지 여름 보다 사람이 더 많고 좋네요,0,308
1,11시쯤 되니 사람들도 많이 빠지구요,1,308
0,이보다 좋을수 없죠,0,309
1,모두  소중한 한강을  위해 기본 원칙을 잘 지키며 자연과 함께 하길 바래요!!,1,309
0,신당동 떡볶이 머고 오는 길에 오랜만에 한강~~,0,310
0,당산역에서 한우고기 맛나게 먹고 여의도 한강공원 여의나루역 까지 걸으며 다른 도시에 와 있는 착각하고 힐링하고 왔네요 😀…,0,311
0,2인 자전거를 타면 참 좋습니다,0,312
1,연인과 오면 좋을 거 같네요,1,312
2,저는 친구랑 와서 좀 2인 자전거 타는데 알 수 없는 시선을 좀 받았는데 친구랑 타도 그냥 웃기고 재미있긴 해요,2,312
0,한강변 야경을 즐기기 좋은 밤유람선관광!최고!!,0,313
0,2017년 12월 야시장 개장.,0,314
1,볼거리보다는 먹거리가 더 눈에 띄는 곳.,1,314
2,다양한 푸드 트럭들이 입을 즐겁게 해줌.ㅎㅎㅎ,2,314
0,처음 가봤는데 사람들 진짜 많네요,0,315
1,커플 천국.,1,315
2,저같은 솔로는 마음가짐 단디하고 가야 ㅋㅋㅋ,2,315
0,BTS페스타 갔다왔는데 너무 더웠지만 재밌었어요,0,316
0,한강을 끼고 있는 공원 중에서는 제일 넓고 편한 곳인듯 하다.,0,317
1,다양한 사람들이 한데 어울려 있는 곳.,1,317
2,가끔씩 큰 행사도 하여 사람도 많이 몰린다.,2,317
0,깨긋하고 일단 관광명소로 정말 유명한 곳입니다.,0,318
1,여의나루역에서 바로 우측으로 가시면 바로 한강 공원이 보입니다.,1,318
2,거기서 돋자리는 10000원 정도 합니다.,2,318
3,대여료로 여러가지 주니 패키지 잘 사서 가세요.,3,318
0,볼거리가 너무 많아서 좋아요,0,319
1,먹을것도 많아요,1,319
0,"요약: 먹고, 쉬고, 놀기 좋은 뷰 좋은 한강공원",0,320
0,코로나전에 가고 몇년만에 갔는데 많이 바껴서 시간보내기 좋아요.,0,321
0,서울살이를 포기 못하는 이유중 하나.,0,322
1,언제가도 한강을 힐링의 스팟이고 마음이 편해지는 곳인것 같아요.,1,322
2,이쁜건 덤♡ 커플지옥이긴 하지만 누구랑 가든 혼자 가든 정말 좋은 장소인것 같아요.,2,322
3,낮이고 밤이고 사랑스러운 장소♡,3,322
0,도심속에 한강이 있다는것 자체가 행운이죠,0,323
1,지하철역에서 바로 접근할수 있는 여의도한강공원 접근성과 편의시설이 잘 되어있어 이용이 편리합니다,1,323
0,서울에서 편안하게 가족끼리 휴식을 가질수있는곳 입니다~^^,0,324
1,피크닉 구역편의점 및 기타 편의시설이 잘되어있습니다,1,324
0,사람들이 정말많고 피크닉장소인가?는 정말 돗자리 깔고 먹는 사람들 많음.,0,325
0,멋진 서을의 야경과 금요일 토요일 저녁엔 밤도깨비 시장이 열려요.,0,326
1,집에서 가까워서 자주 들리는 곳이예요.,1,326
2,누구에게나 추천할 만한 곳이예요.,2,326
0,"날씨 좋은 날 가족과 연인, 친구들 잔디밭에 텐트 쳐놓고 즐거운 시간 보냄",0,327
1,치맥은 필수 한강공원에서 사면 비싸니 미리 음식 준비해가삼,1,327
0,날이 추워서 그런지 사람 많이 없고 소풍하기에 딱 좋은것같아요~,0,328
0,1. 서울 사람은 친절하다.,0,329
1,2. 저녁에 가면 텐트촌 없음.,1,329
2,여의도 근처에 텐트 대여소 있음.,2,329
3,3. 야경 직인다!,3,329
4,와!,4,329
5,63빌딩!,5,329
6,(걸어서 갈 수 있음. 오래 걸림),6,329
7,4. 밤중인데도 분수대에서 물 나옴.,7,329
8,물낭비 오진다!,8,329
9,5. 평일에도 버스킹 있음.,9,329
10,6. 편의점 있음.,10,329
11,7. 화장실 많음.,11,329
12,이용자가 많아서 위생 상태는 별로임.,12,329
13,8. 자전거 대여소 있음.,13,329
0,"경치가 그렇게 좋은 곳도 아니고, 더워 죽겠는데 치킨은 한참 기다리다가 목 빠져서 죽는 줄 알았습니다.",0,330
1,그나마 맛있으면 됐을 텐데 맛있기는 커녕 기름쩐내가 심해서 배고팠는데 제대로 먹지도 못했습니다.,1,330
2,절대 가지 마세요.,2,330
3,100% 후회합니다.,3,330
0,반려견 산책과 한가로운 시간,0,331
0,여의도 불꽃놀이 축제,0,332
0,외국부럽지않은 한강공원 너무 시원하고 버스킹 노래도 넘 좋아요,0,333
1,다만 맥주먹으면 화장실이 대란..,1,333
2,긴 줄에 깜놀..이에요,2,333
0,만개한 갖가지 꽃을 실껏 보고왔어요~,0,334
0,I LOVE SEOUL이라는 글을 못찍어서 아쉽네요,0,335
0,제가 가장 좋아하기도하고 쉴곳이 많아서 좋은곳입니다.,0,336
0,"날씨 선선할 때 가면 좋은 곳, 야경이 이뻐요",0,337
0,다좋은데 라면 하나가 정말 비싸네요,0,338
1,것도 셀픈데,1,338
0,평일 낮에도 사람이 많네요.,0,339
1,꽃구경도 좋지만 길거리 음식점(?)도 깔끔하게 정리 했음 좋겠어요.,1,339
2,쓰레기도 그렇구 좀 지저분해요.,2,339
0,더운날 사람들 많네요,0,340
0,밤에 한강바라보며 맥주 한잔하기 좋아요,0,341
0,너무시원하고 가족들과함께 여유로운 한때를보내기에최적의장소입니다.,0,342
0,야경하나는 기가막힙니다.,0,343
1,그러나 여름철에는 많이 더우니 봄가을에 오시는걸 추천합니다.,1,343
0,너무사람많았다,0,344
0,요즘 날씨가 좋아서리 산책하기에도 그냥 멍때리고 있기에도 좋습니당.,0,345
1,경치도 좋고...,1,345
0,겨울이어서 그런지 사람들이 많이 없었지만 다니긴 좋았다,0,346
0,평일 너무여유롭고 바람선선하게부니 힐링이었음,0,347
0,날씨 좋을때 놀러오면 좋아요,0,348
1,돗자리랑 텐트로 돈주고 빌릴수 있어요,1,348
2,대신 온 세상 사람들이 모여있습니다^^,2,348
0,화장실이 깨끗해졌고 자전거대여점이 새로운자전거로 좋아져서 좋다,0,349
0,해질녁의 한강유람선을 타니 여기가 유럽인가? 싶다 ㅎㅎㅎ,0,350
1,조용하게 미끄러져 가는 유람선 한강의 풍경이 평안스럽고 기분 좋다....,1,350
0,벚꽃이 여의도 상부 국회의사당 인근이나 여의나루 역 인근 그리고 여의도 하부쪽에 몰려있음,0,351
1,여의도 하부가 만개해있고 사람도 적다,1,351
0,주말은 사람이 너무많아서 정신없어요 ㅠ,0,352
1,그래도 전망은 좋아서 좋았습니다,1,352
0,"여름이 시작되는 계절이라 저녁시간대에 방문했더니, 사람이 무~~지 많아요.",0,353
1,편의점 한강라면에 푸드트럭들이 많이 들어와서 축제에 온 기분입니다.,1,353
2,화장실화장실 청결함.,2,353
0,축제때는 가면 안된다 꽃보다 사람이 더 많다,0,354
0,개인적으로 밤에 캔맥주하나사서 물에 발담그고 야경보는것을 매우좋아합니다.,0,355
1,샌들이나 슬리퍼를 신으셨다면 꼭해보세요ㅎ,1,355
2,더운여름밤이 시원하게 바뀝니다,2,355
0,서울에서 주말을 맘 편히 보낼 수 있는곳입니다.,0,356
1,산책도 하고 즉석 라면도 먹고...,1,356
2,신선한 공기는 덤입니다.,2,356
0,시원하고 워낙 넓어서 사람이 많아도 돗자리 깔고 놀 수 있었어요,0,357
1,자전거도 대여해서 탈 수 있어요,1,357
0,벚꽃축제기간인데 아직 국회의사당 뒤쪽은 많이 안피고 비까지 오는 주말에 다녀왔네요,0,358
0,한가히 휴식하기에 좋아요,0,359
0,날씨 아주 좋아요,0,360
0,날씨가 좋아서 한강에서 자전거타고 사람들 구경하는데 정말 좋았어요,0,361
0,강변따라  자전거 전용 도로를 아들과 같이 호흡을 맞추어 달려보니 콧 노래가 절로 나오고 강바람을 가르며 달리는 기분은 정말 좋아습니다,0,362
1,그리고 편이점에서 라면에 시원한 맥주 한잔은 강변의 운치가 더욱 좋았습니다.,1,362
2,아들아 고맙다.,2,362
0,행사도 자주 하고 나들이 오기 좋은 공원👍…,0,363
0,여의나루역 2번 출구 인근 위치.,0,364
1,서울 중심부에 위치한 주민들의 쉼터,1,364
0,시간나면 자주 가는 곳..,0,365
1,근데 늦은 저녁에는 중고등학생의 놀이터 느낌..,1,365
0,마라톤 경기 참여차 다녀왔습니다.,0,366
1,넓은 한강과 도시가 어우러져 아주 좋은 풍경을 연출합니다.,1,366
2,"운동(자전거,마라톤,걷기) 정말 좋은 환경입니다.",2,366
3,추천합니다.,3,366
4,놀이터1. 넓은 놀이터와 자연이 있습니다.,4,366
5,2. 나무가 많지 않아 여름엔 덥습니다.,5,366
6,3. 아이들이 뛰어놀기에 아주 좋은 환경입니다.,6,366
7,화장실많은 무료 남녀화장실이 있습니다.,7,366
8,반려견 동반 환경상관없어요,8,366
9,피크닉 구역현재 그늘막 설치는 제한적입니다.,9,366
0,강바람과 함께 좋은 사람들과 맛있는 음식을 먹으며 사간을 보내는 곳도 좋죠,0,367
0,여의도한강공원 좋아요,0,368
1,더현대도 가까워서좋아요,1,368
0,서울시민들의 최대 휴식처라 할수 있겠습니다,0,369
0,좋아요^^,0,370
1,"사람이 이렇게 많을줄이야ㅋ 텐트부터 거의다 돋자리 챙겨와서 가족, 친구, 직장동료들끼리 즐거운 시간보내더라고요.",1,370
0,여름을 시원하게 편하게 즐길 수 있는 곳 입니다,0,371
0,가을날씨 잘 느끼고 불꽃 축제 잘 보고 왔어요.,0,372
1,많은 인파로 교통이 불편했지만 눈 호강했어요.,1,372
2,원효대교 주변 강추,2,372
0,피크닉장소로짱이에요,0,373
1,깔끔하고 전단지수거함 화장실 쓰레기통 다잘되어있고 텐트 돗자리대여두쉽구 짱,1,373
0,마라톤 행사 자원봉사 경험으로 인생살이에 큰 도움 받았습니다,0,374
0,라면  먹으면서  사람들 구경하고  꽁냥꽁냥.....,0,375
0,젊은이들의 열기가 느껴지네요.,0,376
1,돗자리깔고  한강하며 치맥하는것도 여름밤의 즐거움일듯~~~,1,376
0,아주 이쁘고 데이트 장소로 딱이에요😁😁😁😁😁…,0,377
0,하늘도 맑고 나들이하기 너무 좋았다^^,0,378
1,"대부분 연인, 친구 20대 젊은사람으로 많은 사람들이 가을을 만끽했던것 같다~",1,378
0,한국의 수도 서울의 최심장부에 유유히 흐르는 여의도 한강!,0,379
1,"교통접근성이 뛰어나고 친환경적이며 산책이나 자전거 라이딩에 좋으며 주변에 금융센터와 더불어 방송국,대형쇼핑센터,호텔,공원,즐길거리,맛집 등이 즐비하다.",1,379
0,세계 어떤 도시와 비교해도  좋은 환경을 갖춘 공원,0,380
0,아이들과 산책하기에 최고이네요ㅅㅅ,0,381
0,피크닉 즐기기에 최고의 장소에요,0,382
0,젊은사람많이놀로와있어.,0,383
1,특히 유명한음악반드나타면 엄청 취상한분위기빚내요,1,383
0,아침일찍. 물안개넘조코요.,0,384
1,공기가끝내줘요,1,384
2,기분짱이내요우리나라 살기조와요.,2,384
3,정부에서 주민을위해.,3,384
4,신경써나라살림만잘해주심다면국민도.  ㅎㅎ,4,384
0,4윌부터 로드자전거 타면서 한국도 좋은곳 많네요 ㅎㅎ,0,385
0,주변에 돗자리나 피크닉 용품 사기 편하고 탁 트여서 햇볕 받으면서 치맥하기 좋습니다.,0,386
1,굿,1,386
0,너무 더울때는 다리아래로 선선할때는 아무곳이든 좋아요.,0,387
1,한강라면도 한번씩 드세요.,1,387
2,놀러온 느낌이 나요.,2,387
0,아침에 주차 하려는 차량이 많아서 힘들었음,0,388
1,생각보다 아침에 출차가 많아서 놀랐음,1,388
2,점심 이후 사람이 많아져서 놀랐음,2,388
3,노점에서 다양한 음식을 팔아서 좋았음,3,388
4,근처 편의점 줄설 정도로 사람이 많고 빨리 결제 할수 있어서 좋았음,4,388
5,날씨가 좋아서 따뜻 했음,5,388
6,저녁에 사람이 더 많아짐 주차장은 빈자리가 많음,6,388
0,시원하고 벚꽃 만개하면 이쁠듯 👍,0,389
1,주차요금도 싸고 괜찮아요…,1,389
0,갠적으로 성수대교 보다 여기가 훠얼씬 재밋음,0,390
0,"토요일,일요일 환경미화인력 늘이고,특히화장실도 늘이고 편의시설도 좀더 늘이시길 바라겠습니다.",0,391
1,줄때매 못가고 저기위에 올라가서 상가까지 다녀와서30분걸렸답니다.,1,391
2,한국관광객들이 특히 젊은 외국인도 밤도깨비때문인지 엄청 많은데 국가에서는 이런데 확실히 투자하시면 좋겠어어요.,2,391
3,그리고 한국인들도 횡당보도 초록불에 건너시고 노랑불에 멈추세요.,3,391
4,차들도 지나가야지요.,4,391
5,질서지켜주고 먹거리하시는분들 위생도 좀 관리하셔서 깨끗하고 바람직한 4월의 벚꽃나들이가 되길 노력했음 좋겠습니다.,5,391
0,야시장도 잇고 넘 좋은데 자기 쓰레기 정리 쫌 ㅠㅠㅠㅠㅠㅠ,0,392
0,마라톤대회가 있었어요.,0,393
1,날씨도 청명하고 즐거운날입니다^^,1,393
0,평일에 혼자 산책하기 좋은 곳입니다.,0,394
0,걷기운동 하기에는 좋은 곳이다.,0,395
1,폭력운전 자전거만 조심하면 된다.,1,395
0,밤에도 산책하기 너무나 좋은 공원입니다,0,396
1,:) 봄 시즌 강추!!,1,396
0,주차장 잘 되어있고 산책 운동하기 좋아요,0,397
0,경치 이쁘고 사람구경 하는 맛이 있음 ㅎ,0,398
0,벚꽃구경을 위해 방문했던 장소!,0,399
1,지금은 곳곳에 벚꽃을 즐길 수 있는 곳이 많지만 벚꽃하면 역시 여의도 한강공원을 빼놓을 수 없음!,1,399
2,그래도 벚꽃시즌엔 사람이 너무 많고 어린이놀이터 근처엔 놀이터 모래 먼지가 많이 날려 편안하게 놀다 오기엔 좀 북적였다.,2,399
3,돗자리를 가져오더라도 햇빛을 피해 쉴 곳이 많지 않음.,3,399
4,음식은 괜찮았다.,4,399
5,편의점은 즉석라면의 천국!,5,399
6,강추한다.,6,399
0,벌써 사람이 많아요.,0,400
0,"서울시민들의 접근성 갑, 사람들북적이는거 좋아한다면 최고 나들이 장소",0,401
0,자전거타고 산책하기에 최고,0,402
0,민주당이 생색내기만하는.,0,403
1,진정~대한민국의 행복,1,403
0,힐링장소이자 라면맛집인 한강이예요~,0,404
1,가족이 함께 미세먼지없는 날씨좋은날 너무 즐거운 시간 보낼수있어 너무 좋아요❤,1,404
0,선선하고 산산하고 편안한 잠시만의 쉼,0,405
0,밤도깨비 시장...,0,406
1,야시장이 열리면 푸드트럭과 스몰디자이너들의 숍이 많긴 한데 아 이거다 싶은 것은 아직 많이 보이지 않습니다.,1,406
2,"그냥 여름에 몇 번, 날씨 좋을 때 몇번, 축제 때 한 번 갈만한 곳이죠",2,406
3,치맥을 하러 배달하고 받는 사람이 뒤엉키는 현장.,3,406
0,되게 좋고 시간도 금방가고 먹을것도 이젠많아요,0,407
0,한여름밤 넓은곳에서 시원하게 아이들과 잠시 물놀이~~,0,408
0,장소 정말 좋아요,0,409
1,근데 무지하게 춘 날.....,1,409
0,한강에서 텐트빌려줘서 좋음,0,410
1,텐트안에서 먹는 한강라면 꿀맛.,1,410
2,3시간에 텐트 만원이면 저렴한건가?,2,410
3,무튼 좋은 추억이 생김.,3,410
0,단풍에 시원한 강바람,0,411
0,사람이너무많다 치킨이 한시간동안 안오면 자신의 주문이 누락된것이 아닌지 꼭다시 확인하길 바란다......,0,412
1,필자는 이를 확인하지않아 3시간만에 치킨을 먹었기 때문이다.....,1,412
0,처음가봤는데 여유있게 운동하면서 가족들과 시간 보내기 좋았습니다~^^,0,413
0,더운 가운데 가끔 부는 바람이 좋았음.,0,414
1,그늘 밑에 자리만 잘 잡으면 한여름 아니라 아직은 좀 괜찮은거 같아요,1,414
0,다리 밑에서 쉬어도 되고 지금같은 날씨엔 흐르는 물에 발담구고 도란도란 얘기 나누기 좋아요,0,415
0,사람 엄청 많아요ㅎㅎ,0,416
1,앞에서 파는 음식들이 마시가 없어서 아쉬웠어용,1,416
0,여유있게 친구들과 피크니각기좋은곳,0,417
0,여름에 시원하고 5시쯤가면 노을이 인상적,0,418
0,노을지는 시점에 돚자리 빌려 강 가까이에 자리 잡았더니 사람들이 우리따라 다 저렇게 자리 잡음 사람들이 점점 많고 활기차고 맥주 한잔하며 노란노란 이야리 하기 좋은 아름다운 저녁을 느낄수 있는 곳,0,419
0,요즘같은 날씨에 정말 좋더라구요,0,420
1,비록 잔디밭에 사람반 돗자리반에 길거리에는 라면투성이 전단지유포하시는분 천지지만 서늘서늘한 공기에 생각보다 시끄럽지않아서 정말좋았어요,1,420
0,I SEOUL U.,0,421
1,서울의 대표적인 힐링 장소.,1,421
2,말이 필요한가.,2,421
3,노래 틀고 맥주 한 캔들고 걸어가보자.,3,421
0,여의도는  봄날 저녁에 진리이다 오후7시이후에는 텐트치면 벌금이니 유의할것.,0,422
1,"After 7 p.m ,  tent have to be uninstalled if you keep do that park manager will impose fair.",1,422
0,자전거도 타고 바람도 쐬고 모든 대교는 절경.,0,423
1,이에 더해 편의점은 라면 맛집.,1,423
0,"또봉이 통닭= 양 SMALL 편의점=사람 개많음, 지하철 역사안 편의점 혹은 미리 사오는것 추천 개인적으로 여의나루보다는 뚝섬이 더 좋음",0,424
0,"사람이 너무 많아 복잡하지만, 벤치와 앉을 만한 잔디밭, 평지가 많고 신분증과 돈을 내면 돗자리와 각종 도구를 대여해주는 대여상들이 많아 아무런 준비없이 방문해도 충분히 장시간 있을 만한 장소임.",0,425
1,음식도 공원내 편의점 및 즉석요리 포장마차 구매가 가능하고 특히 배달앱 주문하면 별도의 배송받는 장소로 라이더들이 오기 때문에 치킨까지 모두 배달받을 수 있다.,1,425
2,아쉬운 점은 분리수거가 어렵다는 점이고 화장실이 조금 불편하다는 점.,2,425
3,하지만 날씨 좋은 날은 낮부터 야간까지 내내 한강주변 풍경을 보며 느긋이 피크닉을 즐길 수 있어 좋다.,3,425
0,와우~ 날씨 좋타,0,426
0,많은 젊은이들이 여유롭게 즐기는 모습이 보기좋음,0,427
0,여행을 왔다면 꼭 가봐야하는 곳!!,0,428
1,날씨 좋은 날 텐트나 돗자리 하나면 하루종일 편하게 보낼 수 있을 듯 합니다^^,1,428
0,날씨가 많이 풀려서 여자친구랑 놀러가기 좋아요~,0,429
0,역에서 공원 입구까지가 혼잡하긴 해도 공원 들어가면 시야가 탁 트여 시원한 기분.,0,430
