,리뷰,rep,index
1,꼭 타세요.,1,391
2,잠수대교 거쳐 분수쇼하는 반포대교까지 정말 로맨틱하고 좋았어요.,2,391
3,주차는 밤10시이후 되어야 좀 자리도 생기고 대기줄도 없어요.,3,391
4,밤도깨비부터 한국통닭집까지 다채롭고 맛있고 건전하고 너무 좋습니다.,4,391
0,"즐길 수 있는 한강공원 야경, 분수, 플리마켓, 폭죽",0,392
0,한가하고 여유로운 느낌. 주변경관 좋음.,0,393
1,그 외 모르겠음,1,393
0,걷고 싶을 때 그리고 휴식이 필요할 때 가곤합니다,0,394
0,도깨비시장에서 깔끔하고 맛난 음식들 너무 좋았습니다.,0,395
1,줄을 많이 서기는 하지만.. 나름 생각하기엔 6시10분전 1차로 줄서서 먹고 8시경 2차로 한번 더 돈다 생각하면 될듯.. ^^;,1,395
2,아무튼 기대하지 못했던 불꽃놀이까지~ 즐거운 토욜 밤을 보냈습니다!!,2,395
0,반포대교 야경두 볼수있고 바이크매니아들이 자주오는곳,0,396
0,"동작역에서 나오면 가깝게 한강 공원으로 연결되는데 바람도 시원하고, 도시와 시골이 공존하는 듯한 풍경이 펼쳐진다.",0,397
1,강건너 발전된 도시의 건물 숲과 한강의 풍미가 어울어져 산책하면서 긍정의 힐링을 느껴본다.,1,397
2,주변의 편의시설도 훌륭해서 연인이나 가족간의 행복한 시간을 설계할 수 있다는 점도 꼽아본다.,2,397
0,맑은 하늘 너무 행복,0,398
0,"춘추기간, 날씨 좋은 여름에 많은 사람들이 방문하는 한강공원.",0,399
1,반려견도 동반해서 산책하거나 돗자리 깔고서 배달음식 시켜먹는 사람들 등 날씨 좋은 휴일이면 상당히 북적거립니다.,1,399
2,"주변에 슈퍼급으로 넓고 시설 잘 갖춰진 GS편의점도 있고, 레스토랑과 갖가지 시설이 있는 인공섬도 있어서 식사를 하거나 필요한 물품 구매하러 가기에도 좋아요!",2,399
3,시간에 맞추어서 인공분수도 가동되는데 밤에 조금 볼만 합니다.,3,399
4,"(기대한 급으로는 아님....)
그 외에 보트택시도 있고 아이들이 놀기 좋게 놀이터도 갖추어져있습니다.",4,399
0,바람쐬러 가기 정말 좋지만 주차는 좀 힘들어요.,0,400
0,밤에 예쁘다,0,401
0,반포 한강공원 주차장으로 들어가는길은 엄청 막히지만 들어가면 넓고 좋다.,0,402
1,요즘은 카페나 이런것도 잘 해놔서 산책하고 잠시쉬기도 좋음.,1,402
2,데이트 코스로 강추,2,402
0,따뜻하고 햇빛좋은날 가족이 도시락 싸서 나들이 가기 좋은곳.,0,403
1,추운날은 보온병에 따뜻한 차나 물을 꼭 넣어 가시고 담요도 꼭 가져 가세요.,1,403
2,산책도 하기 예뻐서 너무 좋았어요.,2,403
0,특히 따듯한 날씨에 강변 바람 맞으며 자전거 타거나 가벼운 산책하기 좋음.,0,404
1,"따듯한 날 토요일, 일요일,공휴일에는 오후부터 사람이 많이 모여서 텐트치고 놀거나 공원에서 돗자리 펴 놓고 치킨에 맥주 가족끼리 온 사람들은 도시락도 까먹고 즐겁게들 보냄.",1,404
2,여름 밤엔 8시에 반포대교 동쪽 방향 1km 전체에서 무지개 빛  분수 쑈를 하는데 정말 강추 !,2,404
0,산책과 운동을 즐기고 시민들의 쉼터로써 좋구요.,0,405
1,한강과 다리들의 야경도 멋드러져서 좋습니다.,1,405
0,날씨 좋은날 가면 공원에서 힐링을 할수 있습니다.,0,406
1,세빗섬 근처로 카페와 푸드트럭이 있고 각종 행사를 하고 있어 볼거리도 있었습니다.,1,406
2,푸드코트와 편의점도 있고 잔디에 그늘막을 치고 여유롭게 있을 수 있어 좋네요.,2,406
3,단 주차장은 여유있는 편이 아니니 일찍가야합니다.,3,406
4,버스정류장에서 걸어서 얼마 안되니 버스타고 가도 될듯.,4,406
0,놀기도 좋고 야경이 멋집니다.,0,407
0,"한국인, 외국인을 불문하고 꼭 방문하기를 추천드리고 싶은 곳입니다.",0,408
1,"서울을 동서로 가로지르고 있는 한강을 바라보며, 주변에 위치하고 있는 많은 시설들과 함께 조화를 이루는 경관을 즐기실 수 있는 곳입니다.",1,408
2,이곳은 낮에도 아름답지만 특히 밤에 열리는 나이트마켓에서 맛있는 음식과 공예제품들을 구입하여 즐기는 경험이 가능합니다.,2,408
3,"개인적인 팁을 드리자면, 자전거를 수 시간동안 대여하여 자전거를 타고 강변을 라이딩하거나 구경하는 것을 추천합니다.",3,408
4,자전거는 고속터미널역에서 '따릉이'를 이용하시거나 한강공원에 위치하고 있는 대여소를 이용하시는 것이 바람직합니다.,4,408
0,"서울 밤도깨비야시장
시원한 바람과 공연
휴식공간으로 강추!",0,409
0,가족과 함께 서울걷자  패스티벌 참가,0,410
0,시원한 강바람과 함께 요깃거리가 많아서 그 또한 즐겁다.,0,411
1,휴식장소를 더 확보하고 산책로도 좀 더 있었으면 좋겠다.,1,411
2,먹을거리 중에는 일부가 가격이 조금 쎄게 느께지는  부분도 있어서 아쉽다.,2,411
3,전체적으로는 만족^^,3,411
0,항상 예쁜 반포,0,412
0,주차하가 편하고 더운날 시원한 강바람을 즐길수 있는곳.,0,413
1,더불어 다양한 푸드트럭 음식을 접할 수 있음.,1,413
2,세빛섬 안에 편의점이 있어 간단한 먹거리 이용도 가능함.,2,413
0,밤도깨비 야시장을 다녀왔는데 사람이 많지만 가볼만 해요.,0,414
0,산책로가 만보 걷기 딱 좋은 코스네요~,0,415
0,넓고 다양한 즐길거리가 있는 서울 한강의 공원입니다,0,416
1,반포대교 및 잠수교 옆에 위치하고 있으며 한강의 랜드마크인 인공섬 세빛섬이 있고 자연형성된 서래섬이 있습니다.,1,416
2,"세빛섬에는 회의장 및 전시장, 결혼식, 돌잔치, 세미나 등을 할 수 있는 컨벤션 시설과 연회장도 있습니다.
가빛섬은 주로 전시장으로,(커피전문점도 있음) 연결되어 있는 세빛섬은 1층에 파스타 종류와 와인 등을 즐길 수 있는 식당 올라(olla)가 있으며  3층에는 비스타펍 (다이닝 카페)이 있습니다.",2,416
3,"비스타펍에는 빔프로젝터와 마이크 시설을 갖춘 20명/10명 내외의 세미나 장소 겸용 공간이 있어 회의와 소규모 강연 등에도 적합하다(코스요리 주문시 인원에 따라 별도 대관료 및 장비사용료 없으나 확인 필요)
예약문의 : 02-537-2440(플로팅아일랜드 컨벤션)

세빛섬 주변 및 건물 외관에는 야간 조명시설이 아름답게 설치되어 있어 야경 명소 이기도 하다.",3,416
4,또한 독특한 수상놀이 기구가 있어 데이트 코스로도 유명하다.,4,416
5,반포한강공원에는 인공섬인 세빛섬 외에 서래섬이 있다.,5,416
6,서래섬은 계절별로 꽃이나 식물을 바꿔 심어 산책하기 좋고 데이트 코스로도 인기이다..,6,416
7,"한강공원에는 그늘막텐트와 돗자리 등을 펴고 즐기는 피크닉 인파도 많고, 자전거를 대여하여 즐기는 인파도 많다..",7,416
8,"단, 대중교통이 많지 않고, 자차 이용시에도 초행길인 경우에는 진입에 어려움이 있을 수 있다.
(가장 가까운역인 고속터미널역에 내려서 택시를 탈경우 진입로인 잠수교 방면으로 바로 진입을 할 수 없어 크게 우회한 후 진입이 가능하다.. 도보 이용시 20여분 소요)",8,416
0,저녁에도 산책하기.좋아요.,0,417
1,편의점에서 라면도 먹을수 있고.,1,417
2,야경도 멋있네요.,2,417
0,야경 분수가 아주 멋있음,0,418
0,세빛섬이 있는 반포 한강공원.,0,419
1,산책하기 좋은 곳입니다.,1,419
2,사진찍을 곳도 많이 연인들이 많이 찾는것 같습니다.,2,419
3,한 바퀴 천천히 돌며 사진 찍다보면  이삼십분정도 걸리는 듯..,3,419
4,"푸드트럭도 있고, 중간 건물에 화장실도 있어 편합니다.",4,419
0,정말 사람도 많고 먹을것도 많고 볼것도 많았다.,0,420
1,토요일에 갔는데 텐트치고 있는사람들 돗자리깔고있는 사람들 아주많았다.,1,420
2,대중교통이용 권하고 텐트도 대여되는걸로 알고있다.,2,420
3,"저녁엔 유람선에서 하는 불꽃도 덤으로 볼 수있으니
보길 .야시장에서 저녁도 해결할 수있으니 좋다.",3,420
4,"단, 사람들 너무 많고 정신없다.",4,420
5,쓰레기는 잘 치우길 바란다.,5,420
0,라면과 함께하는 시원한 강바람.,0,421
1,가끔 나는 은행열매 냄새같은 구린내.,1,421
2,사람도 많고.,2,421
3,엔데믹인가 보다,3,421
0,전망이 끝내줘요,0,422
0,멋지게 사진 찍을수 있는 포인트가 많이 있습니다.,0,423
0,"무료로 텐트나 돗자리 깔고 쉴수 있으며, 공터도 넓어 아이들과 운동도 할수 있어 좋음.",0,424
1,편의점은 하나 있는데 비싸니 도시락은 집에서 챙겨오먼 좋음.,1,424
2,다른 공원 보다 깔끔하고 무엇보다 한강이 보여 맘이 탁 트이는 느낌~,2,424
0,"자전거대여도 가능해서 라이딩하기좋고,  새빛섬도 가까워요.",0,425
1,날씨 좋을때는 텐트치고 있는 사람들이 엄청많네요.,1,425
2,가족단위와 젊은친구들끼리 연인끼리  항상 북적입니다.,2,425
3,겨울에 추워서 한적합니다.,3,425
0,It is a place where many citizens can relax while watching the Han River.,0,426
1,"On Fridays and Saturdays, we run a night market.",1,426
2,"Especially on Fridays and Saturdays, traffic is heavy because of night market operation.",2,426
3,There is a basketball court and a bike lane.,3,426
4,It is a good place to enjoy spring and summer with my family.,4,426
5,한강을 보면서 쉴수 있는 장소로 많은 시민들이 방문하는 곳입니다.,5,426
6,"금요일,토요일에는 야시장을 운영을 합니다.",6,426
7,"특히 금요일,토요일은 야시장운영으로 인해 교통체증이 심해요.",7,426
8,농구장과 자전거 전용도로가 있어요.,8,426
9,"가족과 함께 봄,여름에 여유있게 즐기기 좋은 장소 입니다.",9,426
0,먹을거는 갖고오거나 치킨배달시키면됨,0,427
1,너무쾌적해용,1,427
0,주말에 실외 운동 모임이 있어서 가봄.,0,428
1,대중교통을 이용했는데 역까지 거리가 조금 있음.,1,428
2,주말 오전에 가면 다양한 모임들이 있고 많은 사람들이 참여함.,2,428
3,고가다리 밑에는 그늘이 있어 인기가 좋음,3,428
0,"가족과 연인, 친구들이 함께 보내기 좋은 곳이에요.",0,429
1,텐트 치고 음식 시켜 먹고 놀기 좋아요.,1,429
2,때만 잘 맞춰 가면 야시장도 볼 수 있고.,2,429
0,오후 늦게가면 달빛 분수대의 낭만과 마켓의 활발한 모습이 조화롭게 어울립니다.,0,430
1,바로 옆에 위치한 새빛둥둥섬도 조명이 훌륭합니다.,1,430
2,자전거타고 와서 즐기는게 가장 현명한 방법,2,430
0,날씨 좋은 날 광장에서 야구보며 치맥하는 맛은 여기가 최고임.,0,431
1,주차도 넉넉하고 밤에 반포대교 며 세빛둥둥 야경도 좋고.,1,431
2,자전거 타고 놀기도 좋아요.,2,431
0,한강 반포지구는 사랑입니다,0,432
0,한강지구 공원 중 정비가 잘 되어있는 곳 중 하나입니다.,0,433
1,텐트이용가능한 잔디공간도 여유롭고 식사나 간식구매할 수 있는 편의시설도 잘 갖춰져있어서 공원이용시 편합니다.,1,433
2,외지인이 많이 방문하는 곳이나 그럼에도 많이 지저분하진 않습니다.,2,433
0,근처에 사는 주민들은 와볼 만 하지만 푸드트럭의 줄은 너무 길어 지친다.ㅠㅠ,0,434
1,"토요일 저녁이라 붐비고,  많이 기다렸지만 맛난 길거리음식과 분수쇼  불꽃놀이로 지친 마음을 달랠수 있었다.",1,434
2,공원가는길 편의점에서 돗자리등야외용품을 대여하니 이용해봐도 좋을것 같다.,2,434
0,자전거로 운동하기에  좋은것같아요,0,435
0,밤에 신책하기 좋아요.,0,436
1,강아지가 많아요.,1,436
0,무지개분수와 세빛둥둥섬!,0,437
1,가장 아름다운 한강공원.,1,437
0,여러 한강시민공원들 중 하나.,0,438
1,분수를 대교에서 방사하는 것으로 유명하다.,1,438
2,야경이 더 멋진 곳!,2,438
0,"반포한강공원(盤浦漢江公園)은한강르네상스프로젝트의첫번째 결과물로 ,반포대교인근에설치된공원이 다.",0,439
1,"잠수교와세빛섬,달빛무지개분수,달빛광장과서래 섬,마리나,반포수상택시승강장,피크닉 장등으로이루어져있다 .서래섬 은반포 한강공원 에있는
섬이다.",1,439
2,반포대교와 동작대교사이 에자리잡고있으며1980년대에올림픽대로건설및한강종합개발을하면서조성한인공섬이다.,2,439
3,서래1 교와서래2교그리고서래3교가 있으며 반포 한강공원 과연결되어 있다.,3,439
0,밤에혼자드라이브하다 산책하기좋은곤,0,440
0,잠수교 바로 옆에 앉아 저녁에 분수쇼와 불꽃놀이를 보는건 정말 환상이었습니다.,0,441
1,"더불어 밤도깨비야시장이 열리고 있어서 맛있는 음식도 먹고, 아이데리고 다시 가볼 생각입니다.",1,441
0,한강 산책으로 자주가는 반포대교,0,442
0,가족 나들이 좋습니다.,0,443
1,기온이 올라가면 수상 놀이도 할수있고 유명한 한강 편의점 라면도 ㅇㅋ 주차장 접근성이 좋기도 하구요.,1,443
0,분위기 좋다,0,444
1,"음식은 so so
석양지기전 방문해야 사진이 잘나온다",1,444
2,"노을 보고 야경보며 와인한잔
연인 가족과 함께 하면 좋은 공간이다",2,444
3,어르신들도 매우 좋아하셨다,3,444
4,넓은공간이지만 창가 리버뷰 자리는 이른 시간에 가야 앉을수 있다,4,444
0,지금 방문하기 딱 좋은 날씨예요.,0,445
1,낮이든 밤이든 경치 구경하기 좋아요.,1,445
0,좋아요,0,446
1,역시 분수가 아름다움,1,446
0,요즘 날씨에 산책하기 딱 좋은장소,0,447
0,사람이 많아서 사는대 오래걸리지만 맛있당,0,448
0,그늘막텐트 자전거도로 편의점치맥 쉬어가기 좋은 곳입니다.,0,449
1,코로나 전 주말엔 반포대교 아래 푸드트럭이 즐비했었지요.,1,449
0,한강구경하기 좋은 곳입니다.,0,450
1,"카페도 있고 저렴한 삼각김밥과 라면, 자전거 타기.",1,450
2,잔디에서 짜장이나 치매시켜 먹을 수 있습니다.,2,450
3,"밤에는 음악분수대가
낭만적인 환경을 조성합니다",3,450
0,반포대교 아래서 살랑살랑 강바람을 맞으며 마시는 맥주.,0,451
1,한여름 더위를 잠시나마 잊을 수 있습니다.,1,451
0,산책하기 좋아요,0,452
1,야경도 예쁘고요,1,452
0,추천!,0,453
0,사진찍기좋은 곳,0,454
0,자전거길이 잘 되어있다,0,455
0,"세빛섬에서 차도 마시고, 공원 산책도 하고 좋아요",0,456
1,반려견 동반 환경강아지랑 산책하기 좋아요,1,456
0,주말에 복잡해요,0,457
0,야경이 멋진 공원이에요,0,458
1,밤도깨비 야시장이 열리는 날은 먹거리 볼거리도 많아요,1,458
2,다만 주차가 조금 힘드니 대중교통 이용하세요,2,458
0,걷기좋은 데이트하기좋은 평온한장소 애들은시끌시끌,0,459
0,벚꽃 없다...,0,460
1,"편의점 비싸니까 왠만하면 사오는거 추천
큰 물이 없어요",1,460
0,돗자리펴고 바람을 쐬는거 좋아요,0,461
0,야경 명소로 검색중 다녀왔는데...,0,462
1,명소까지는 아니어도 볼만했습니다.,1,462
2,"다만 일반적인 한강둔치의 산책로, 공원 등이라고 생각하는것이 나을것같네요",2,462
0,야경이 멋진 한강공원 중 한 군데 입니다.,0,463
1,주변에 서래섬이 있어서 식당과 까페도 있고 편의점도 두 군데 있네요.,1,463
2,"그만큼 많은 사람들이 주말에 방문하는 곳이라, 조금은 혼잡하다는 것을 유념하고 오셔야 할 거 같아요.",2,463
3,하지만 한강공원에서 바라보는 야경 특히 여름에 펼쳐지는 분수쇼는 많은 연인들의 데이트코스와 가족 친구들과 함께 추억을 쌓는 장소로 활용됩니다.,3,463
0,한강공원도 미국의 센트럴파크 못지 않다,0,464
0,여의도처럼 북적거리지않아서 좋다.,0,465
1,볼거리도 많고,1,465
0,좋은 장소는 좋은 사람과 함께해야 재 맛이 난다.,0,466
1,그렇게 한강 한번을 나가볼려고 하다가 지금 나가보았다,1,466
2,"새빛이 영롱하게 비취고 촬영할 장소가 추억에 맞추고 찰칵~~~^^^
그리고 이 시간속에서 잠시 머문 이 사진이 날 부른다.",2,466
3,"이리오라고~~~^^
막거리로 줄비하게 서있는 푸드트럭에 불빛이 들어와서 찾아가 보니 이것 저것 많은 음시이 즐비하다.~~~^^^",3,466
0,서울에서 다양한 자연을 만날 수 있는 곳.,0,467
0,그늘막 허용존에서 하루종일 먹고마시고 나들이하기 너무나 좋아용,0,468
0,산책하기에 매우좋은 곳입니다.,0,469
0,"동네 주민이라 곧잘 가곤하는데요, 깨끗하게 정돈도 잘되어있고 요즘 봄이라 자전거, 보드 타시는 분들도 많고요, 텐트 야영하시는 분들도 꽤 많네요.",0,470
1,강바람쐬며 휴식하기 좋아요~~,1,470
0,사촌동생들이랑 아빠랑 같이 치킨도 먹고 놀아서 좋았습니다 ㅎ,0,471
0,근처에 편의시설이 많아 나들이에 좋다.,0,472
1,길도 잘 닦여있고 깔끔하고 쾌적하다.,1,472
2,다만 행사나 기념일에는 사람이 매우 붐빈다.,2,472
0,좋아요.,0,473
1,아이들과 산책하다 앉을수있는 벤취도많고 그네랑 테이블도있고 나무그늘에 돗자리깔고누워서 하늘도보고 강물보며사색도하고 흐드러지게 핀 장미꽃터널에서 사진도찍고 평의점에서 라면도 먹고~~,1,473
0,아이들이랑 가기 좋아요.,0,474
1,"자전거 빌려서 자전거도 타고
놀이기구가 있어서 놀이터에서도 잘 놀았습니다.",1,474
2,아마 평일이라 좀 여유 있었던거같네요,2,474
0,흠!,0,475
1,아주 좋죠.,1,475
2,잠수교 건너서 갈대밭을지나.,2,475
0,밤에 분수쑈를 해요!!!,0,476
0,한강공원산책 중 반포대교 무지개분수 예뻐요,0,477
0,밤에는 좋음,0,478
1,사람도 적당히 있고 쾌적하공,1,478
0,비온뒤라 날씨는 시원하고 조명도 좋았습니다.,0,479
1,"단,주차가 너무 불편하였고 오후9시 출차시 요",1,479
2,금정산소는 한곳이고 나오는 차량들은 세군데가 넘다보니..,2,479
3,한시간 넘게 걸렸습니다..,3,479
4,관리하는 직원없이 역으로 오는 차량들도 있었고..대중교통 이용하기 불편한위치이기에 차량이용했으나 출차에 문제가 생길줄이야~~,4,479
0,관리를 했으면.,0,480
1,텐트에서 문닫고 애정행각을 하는 분들이 많음.,1,480
2,그럴꺼면 차라리 모텔을 가지,2,480
3,왜 공원에서 이러는지 모름.,3,480
4,그리고 제발 마스크좀 쓰자!!!,4,480
0,"6월초라 아직 햇볕이 덜 강하고, 강바람은 시원해서 느긋히 쉬기에는 좋았습니다.",0,481
1,시원한 음료수 한잔 들고 산책이나 의자에 앉아서 쉬기 좋더군요.,1,481
0,서울에 이런 공원이 있었다니...,0,482
1,"4, 5년 전에 왔을 때와는 또 다른 멋이 넘치는군요.",1,482
2,세계 어디에 내놓아도 부끄럽지 않은 도심공원이라 자부할 만합니다.,2,482
0,나들이하기에 좋고 자전거 타는 사람들이 많이 다니며 야시장을 운영하는 곳이다.,0,483
1,시간을 잘 맞춰가면 잠수교 분수도 볼 수 있다.,1,483
0,"닭강정 7천원
블루레몬에이드 4천원
피자 7-8천원

다 맛있고 훌륭했음.",0,484
1,"아이 팔찌: 5천원

핸드메이드 소품을 주로 한 장터가 열리는데
특이하고 이쁜것들도 소수 있으나
대개 가격이 너무 비쌈.",1,484
2,자전거타다가 저녁때 한번 둘러보고 아이들과 야식먹기 딱 좋음.,2,484
0,한강공원 중에서 여의도와 함께 가장 많이 찾는 명소가 되어가고 있음.,0,485
1,접근성이 비교적 좋고 세빛섬,1,485
2,"때문이기도 하고, 잠수교 덕에 도보, 자전거로 접근하기도 좋고해서 인 듯함",2,485
0,맛은 있는데 양은 적다 데이트코스로 적합,0,486
0,음악회너무감동적이었습니다,0,487
1,무지개보는순간스트레스없어지더라고요,1,487
0,얼어죽는 줄 알았음.,0,488
1,그러나 르 꼬끄 스포티프 부스가 있어서 좀 따뜻하게 쉬었다 갈 수 있었음.,1,488
2,"온실효과를 활용한 둥근 반구형 부스임. 세빛 둥둥섬에 바디프랜드 라운지가 있는데 10분에 2000원(평일) / 2,500원(주말) 이렇게 되어 있었고 메뉴판에 1인 1메뉴 원칙입니다라고 되어 있는데 안마의자를 사용한다면 메뉴를 굳이 주문하지 않아도 됨.",2,488
0,"분수 관람하는쪽에 진출입로
더 생기기 전엔 별 다섯개였다.",0,489
1,매주 다니던 공원이었는데 이사후 망원쪽만 다니다 다시 작년에 이사로 이제 다시 반포구나 하고 간만에 방문해보니 내가 기억하던 공원이 아니네?,1,489
2,왜 이런 공원 깎아먹는 공사가 필요했지?,2,489
3,진출입로에 차들도 빨리 다니는데 가이드레일이나 분리대도 없다 미관상 없는거겠지만 미관상이면 이걸 하지 말았어야 했다.,3,489
4,그리고 차들도 꽤 빨리 다니는데 그 공간은 아이들이랑 강아지들이 뛰어다니는 그런 곳 이었는데 이젠 난 매주가던 공원을 그냥 추억으로만 간직하려 함.,4,489
5,그래도 분수는 여전히 볼만하겠죠,5,489
6,저한텐 전혀 메리트 없는거지만 그래도 별 한개는 추가로 줍니다.,6,489
0,시원하고 예쁜 서울의 명소,0,490
0,치킨 먹으러 갔는데 어지간하면 자리부터 잡고 주문하는게 좋음 특히 주말엔 치킨 사들고 서있어야 하는 경우도 생기니 주의.,0,491
0,반포한강공원은 고속버스터미널 즉 센트럴시티에서 가까운 거리로 도심속에서 조금만  벗어나면 바로 한강 을 볼 수 있고 이 공원안에서는 자전거도  탈수있고 텐트도 칠수있고 데이트하기에도 좋은 시민들의 휴식 공간이며 멀리서 보이는 동작대교와 바로 옆의 반포대교(일명 잠수교)가 있고 또한 사진에 나와있는 인공섬이 3개가 있어 문화행사나 결혼식도 할 수있는 자연과 도시가 함께 어우러지는 마음 편히 쉴 수 있는 공간입니다,0,492
0,Great place for refreshing.,0,493
1,Night view of Savit floating island with banpo bridge is fabulous.,1,493
2,재충전하기에 정말 좋은장소입니다.,2,493
3,새빛섬과 반포대교의 야경도 훌륭합니다,3,493
0,운동하기 좋아 저녁에 가보았습니다.,0,494
1,생각외로 많은 사람들이 계시더군요.,1,494
2,운동하는 사람들도 많고...,2,494
3,늦은 시간에도 밝은 조명으로 운동하기도 좋았습니다.,3,494
0,"저녁 8시~9시 사이
물레이저쇼가 진행된다",0,495
1,뭐  장관이라할수 있었다,1,495
2,한번은 지나면서 볼만하다,2,495
0,주차가힘들지만~~볼만하네요~~,0,496
1,튜브스터티고놀아요~,1,496
0,자전거로 라이딩하다가 잠시 쉬는 곳.,0,497
1,쉴수 있도록 쉼터가 마련되어 있어요.,1,497
0,좋은 날씨와 한가로운 오후~~~♡,0,498
0,가을길목 최고이네요,0,499
0,가족 나들이로 좋습니다.,0,500
0,화창한 날씨에 맑은 한강만으로도  일상의 피로를 털어내기에 좋았습니다.,0,501
1,"곳곳에 심어진 꽃과 풀들은 소녀 감성을
돋게하였습니다.",1,501
2,"특히  고향 산 기슭에서 보았던 마타리를
한강공원에서 만나니
고향 동산을 떠올리게하여 반가웠습니다.",2,501
0,새벽에 가서 사진찍고 왔네요,0,502
1,절친괴함께 ㅋㅋㅋ,1,502
0,강아지들 데리고 거의 주말마다 가요 :)화장실화장실이 멀지않게 곳곳에 있어서 좋아요…,0,503
1,자세히,1,503
0,분위기 좋습니다만 자전거 거기에 수리 맡기지 마세여.,0,504
1,뭐가 고장난지 보는데 10000을 내라고하고 냈더니 못고친다고 합니다,1,504
2,심지어 손님이 말하는데 다리 꼬고 앉아 있는 것 을보니 인성이 쓰레기 입니다,2,504
0,자전거맨들 만남의장소,0,505
0,라면맛집? ?,0,506
1,한강에서운치있게  라면과 햄으로 점심먹었어요,1,506
2,편의점쪽주차장이용했어요,2,506
3,넓고 올림픽대로로  진출하기용이해요,3,506
0,이날씨의 한강은 참 좋은데..,0,507
1,겨우 19시에 텐트를 못치게하다니..,1,507
2,gs로 바뀐 편의점 라면으로 용서가 된다.,2,507
3,한강은 라면먹으러 가는곳이지,3,507
0,저녁에 보니 생각이 많아지네요,0,508
1,좋습니다.,1,508
0,다양한 먹거리들을 경험할 수 있다.,0,509
1,날씨가 덥고 사람이 많은 것이 단점이다.,1,509
2,사람이 너무 많아서 음식을 구매할 때 10~15명 정도는 기다려야 한다.,2,509
0,"고속터미널 6번출구에서 걸어가야 빠른길~~
주변에 샛빛섬과 잠수교가 함께 어우러져 산책과 잔디에는 곳곳에 여유를  누리는  가족들이 많아서 좋음",0,510
1,주말에 이곳에 주차하려면 엄청느긋하고  참야한다,1,510
2,길게 늘어선차량과  한강공원에서 교차하는 차들로 인산인해가 되는 때문에,2,510
0,자전거로 남북넘기에 제일 수월합니다.,0,511
1,사람도 자전거도 많으니 주의.,1,511
2,한강공원 중에선 입지나 인프라 관점에서 상위권이지만 그만큼 사람많고 주차도 어렵습니다.,2,511
3,가까운 서래섬도 날 풀리면 좋음.,3,511
0,모기가 좀 많았디만 너무 좋아요,0,512
0,드라이브로 간단히 다녀오기 좋음.,0,513
1,밤 늦게 가면 차가 없어서 좋음.,1,513
2,편의점이나 공용 화장실이 많아서 잠깐 산책이나 운동하기 좋음,2,513
0,행복하면서도 참 슬픈 곳..,0,514
1,그래서 난 참 한강이 좋다,1,514
0,한강 산책하기 너무 좋은 장소에요!,0,515
1,그런데 여기 반포 한강공원 오실때 이거 하나는 알아두세여.,1,515
2,채빛섬 GS에서는 즉석라면이 안된다는거ㅠ 저도 모르고 왔다가 실망했어요..,2,515
3,라면을 생각했다면 다른곳으로!,3,515
0,즐거운 토요일 저녁~,0,516
0,시원한 한강을,0,517
0,도심에서의 싱그러운 여유를 푸른 한강과 멋진 빌딩 그리고 즐거운 사람들과 느낄 수 있도록 노오력이 필요해 보이는데,0,518
0,야경보기는좋으나 편의시설은부족,0,519
0,"저렴하고 알찬 반나절 피크닠
텐트5인용 4시간 12,500원, 1시간 추가마다 3,000원
푸르고 편안한 잔디밭, 싱그러운 한강 바람
자유롭게 뛰노는,앉아서 노는, 누워서 쉬는 사람들

단점, 대중교통으로 올 경우 20-30분 도보로 와야함 ㅜㅠ",0,520
0,야경 굿,0,521
0,세월을 낚으러감.,0,522
1,날씨가 좋지 않았으나 사람들도 많고 잠수교 인든에 캐스팅 하기도 좋았다.,1,522
2,작은 주차장도 있으나 사람들이 잘 모르는 듯 싶고 화장실을 못 봤다,2,522
0,"야시장, 새빛섬에 볼거리 먹거리가 있고 토요일 8시쯤 불꽃놀이도 보기좋음.",0,523
1,화장실 이용이 불편하고 날파리가 많음,1,523
0,라이딩갔었어요,0,524
0,시원하고 야경이 이쁘고 분수쇼를 볼수있다.,0,525
1,"편의시설이 다수 있고, 괜찮은 레스토랑있어 리버파크 뷰를
보면 식사가능 ⭐⭐⭐⭐",1,525
0,반포대교와 잠수교 남단 반포지구...,0,526
1,대중교통으로 바로접근가능한 한강 수변공원..,1,526
2,인공섬인 새빛섬이있고 5월부터 10월까지는 밤도깨비 야시장이 열리고..반포대교에서 야간 분수쇼도 함..,2,526
3,분수는 우천시 혹은 한강물의 탁도가 높은날은 중단됨,3,526
0,반포사는 동안 사계절 내내  휴식과 힐링 장소로 최고예요,0,527
0,원터치 텐트  하나만 가지고 가도  만족할거에요..,0,528
0,세빛섬~!!처음와봤는데 조명 너무예뻐서 사진찍기좋음,0,529
1,ᆢ간만에 한강 바람쐬고 좋았음,1,529
2,ᆢ사람별로없고 조용해서 좋은데 일하시는분들은 친절한지는 모르겠음ᆢ1층카페도 3층펍도 친절하지않음,2,529
0,금토 도깨비 야시장때 자주감.,0,530
1,해지기 전부터 푸드트럭 음식 사기엔 줄이 너무길것임.,1,530
2,신세계 지하에서 간단히 사가고 8시30분쯤 푸드트럭 줄빠졋을때 2차 안주거리 사면 적당.,2,530
0,서울 갈때마다 꼭 들리는 한강공원이에요!,0,531
1,깨끗하고 매일매일 만족하고있습니다,1,531
2,경치도 너무 좋아요!!,2,531
0,도심속 여유 공간!,0,532
1,화장실 줄이 너무길다,1,532
