,리뷰,rep,index
0,탄산물 조아조아 나머지는 기냥기래요,0,237
0,동작대교 밑 제2주차장이 좋은것 같아요,0,238
0,강아지 산책으로 좋아요,0,239
0,좋아요,0,240
0,한강과 강남을 보며 한가한 산책을 즐길 수 있습니다.,0,241
0,좋아요~~^,0,242
0,한강 경치를 조망할수 있는곳^^,0,243
0,그냥 한강  주차장 좁아서 차끌고가가 불편  걸어가기도 불편,0,244
0,산책하기 좋은 곳,0,245
0,여의도 불꽃축제 최적의 스팟,0,246
0,특별한거 없음..,0,247
1,그냥 한강공원,1,247
0,운동하기 좋고  산책하기 좋아요,0,248
0,그저 걷기.,0,249
0,한강 조깅  로드길  아침마다  운동을 간다.,0,250
0,남녀노소 가족동반 산책하기 좋음.,0,251
0,걷어보기엔 환상적장소입미다,0,252
0,아름답고 운동하기 딱이예요,0,253
0,주차 하고 공원까지 거리가 멀어요,0,254
0,한강은항상마음에안식처입니다,0,255
0,산책장소로 좋음,0,256
0,저전거 타다가 쉬기 좋은 곳,0,257
0,자전거라이딩 하기좋은곳.,0,258
0,정성드린 음식 좋아요,0,259
0,산책하기 참 좋다,0,260
0,그냥 언제든 좋아요,0,261
0,예술작품이 많아요.,0,262
0,아이스크림 케이크 맛집,0,263
0,사장님 부부가 친절해용,0,264
0,자전거 타기좋아요,0,265
0,시원한 봄날을 즐겨요,0,266
0,너무 한가롭고좋아요,0,267
0,자연과 하나된 모습...,0,268
0,주말에 피크닉하러가세요 ㅎ,0,269
0,석양은 멋지지만 그거 말고 없음,0,270
0,자전거타고가기쉬워요,0,271
0,달리기하고 편의점에서 맥주한잔개꾸르,0,272
0,산책 하기 좋아요,0,273
0,경치가 너무 좋아요,0,274
0,좋죠,0,275
1,한강은 언제나,1,275
0,자전거 타고 가고 있어요,0,276
0,깨끗하고 좋습니다 ㅎㅎ,0,277
0,시민들의 휴식처..쪼아요..,0,278
0,여름에 놀기좋겠어요.,0,279
0,산책 하기 좋은 곳,0,280
0,아쥬,0,281
1,좋아요^^♥♥♥,1,281
0,너무좋아요^^,0,282
0,쿄ㅐ적해용,0,283
0,한강공원은 최고입니다,0,284
0,산책의최고장소,0,285
0,산책.,0,286
1,자전거 다양하게,1,286
0,가장 사람없는 여유로운 한강공원,0,287
0,한강은 언제나 최고,0,288
0,👍…,0,289
0,멋있멋짐조용최고,0,290
0,경치가조아요,0,291
0,이촌동의 밥값을 버티는 공원,0,292
0,한강은 모두 좋습니다.,0,293
0,산책하기가 너무 좋았음,0,294
0,20119세계불꽃축제,0,295
0,바람 솔솔 모기없음,0,296
1,천국,1,296
0,좋아 산책하기에,0,297
0,"산책, 조깅에 최고",0,298
0,이촌동사람들은좋겠당,0,299
0,가격쌈...맛,0,300
0,ㅁㆍ멋지네요,0,301
0,"저녁노을 산책하면서,,,",0,302
0,싸이클로 갈수있는 곳,0,303
0,야경맛집입니다.,0,304
0,조형물이 그로테스크하다,0,305
0,접근이 어려움,0,306
0,경치가 좋아요,0,307
0,쉬기 좋은 장소,0,308
0,넓은 잔디밭,0,309
0,매우좋습니다,0,310
0,덜붐비는 한깅공원.,0,311
0,한강,0,312
0,산책하기 좋은곳,0,313
0,한적합니다,0,314
0,대박,0,315
0,좋아요,0,316
0,굿굿,0,317
0,좋음,0,318
0,굳굳,0,319
0,용산구 이촌동 시민공원,0,320
0,그냥,0,321
0,조음,0,322
0,아름답습니다.,0,323
0,좋아..,0,324
0,추워요,0,325
0,가족의 쉼터,0,326
0,치킨최고,0,327
0,2018 해돋이,0,328
0,넘 멋져유,0,329
0,가족나드리 일번지,0,330
0,산책 운동,0,331
0,너무너무좋아여,0,332
0,젊음의 광장,0,333
0,커플데이트,0,334
0,이촌 한강 공원에서,0,335
0,조아요,0,336
0,불꽃놀이,0,337
0,붸리 굿,0,338
0,재미서,0,339
0,동네 산책로,0,340
0,야경 굳,0,341
0,굳 !,0,342
0,조아용,0,343
0,조아여,0,344
0,좋아요,0,345
0,좋음,0,346
0,이촌역까지 걸어가기 그리 멀지 않아요.,0,347
1,서울불꽃축제 때문에 왔어요.,1,347
2,사람은 많았지만 그래도 질서정연했어요.,2,347
3,반대편 풍경도 꽤 괜찮아요.,3,347
4,내려오면 가실 수 있어요.,4,347
5,마포대교에 도착합니다.,5,347
6,밤에는 물이 있습니다.,6,347
7,빛의 댄스쇼가 아름답습니다.,7,347
0,평화로운 산책.,0,348
1,"바람, 새들의 지저귀는 소리, 도시의 전망을 좋아합니다...",1,348
2,반려견 동반 환경개들이 산책되는 것을 본,2,348
0,아침 조깅에서 들르는 곳입니다.,0,349
1,한강의 해안에는 63빌딩이 솟아오르고 여의도를 한눈에 볼 수 있는 장소가 있습니다,1,349
2,"(^^) 200430
8/4에서 호우로 한강이 증수했고, 8/6에는 이 일대가 완전히 수몰했다.",2,349
3,증수시의 모습과 그 후입니다.,3,349
4,"200805, 200813, 200817",4,349
0,여느 한강 공원과 마찬가지로 이 곳 역시 저녁 시간이 좋고 주말 피크닉 장소로도 좋습니다.,0,350
1,다른 한강 공원에 비해 규모는 작지만 관리가 잘 되어 있어 편리합니다.,1,350
2,주차 공간이 많고 앉아서 평온함을 즐길 수 있는 열린 공간이 있습니다.,2,350
3,그 장소에는 편의점도 있습니다.,3,350
4,자가용으로 가는 것을 추천합니다.,4,350
0,다른 공원에 비해 뷰는 별로 좋지는 않지만 꽤 괜찮습니다,0,351
0,"좋은 장소이며 전용 자전거 도로, 많은 녹지 및 스포츠 경기장이 있습니다.",0,352
1,화장실과 식수대도 고르게 배치되어 있어 매우 편리합니다.,1,352
2,좋은 날씨에 와서 시간을 보내기 좋은 곳이에요.,2,352
0,한강의 전망을 감상할 수 있는 아름다운 장소!,0,353
1,강 건너편에는 여의도도 보입니다!,1,353
0,이촌한강공원은 중랑천교와 원효대교 사이 강 북쪽에 위치해 있다.,0,354
1,"강변을 따라 갈대, 억새, 코스모스 등 계절별로 아름다운 꽃과 식물이 자라고 있어 산책은 물론 가족 나들이 코스로도 인기가 높다.",1,354
0,휴식을 취하기 좋은 곳입니다.,0,355
1,평화로운.,1,355
2,그리고 야경도 좋아요.,2,355
3,하지만 차가 없으면 가기 힘든 곳이다.,3,355
0,멋진 일몰 전망과 피크닉을 즐기기에 편안합니다!,0,356
1,화장실깨끗한 화장실!,1,356
0,강변을 따라 있는 공원에서 하루를 보내기에 좋은 장소입니다.,0,357
1,잔디가 있는 개방적인 공간을 제공합니다.,1,357
2,햇빛을 피할 수 있는 텐트와 휴식을 취할 수 있는 캠핑 의자를 설치할 수 있습니다.,2,357
0,복잡하고 시끄러운 도시생활에서 신선한 공기를 느낄 때마다 한강 근처 도시공원으로 가보세요.,0,358
1,"한강변공원에 갔는데 막힘도 없어서 시원했고, 앉아서 물 흐르는 모습도 편안하게 느껴졌습니다.",1,358
2,아이들이나 가족과 함께 와서 쉬어가기 좋아요.,2,358
0,"서울에서는 보기 드문 달리기, 산책, 자전거 타기에 좋은 곳입니다.",0,359
0,"산책도 하고, 자전거도 타고, 아이들과 함께 피크닉을 즐기기에도 좋은 곳입니다.",0,360
0,좋고 평화롭습니다.,0,361
1,공원 옆에 주차하세요.,1,361
2,많은 조각품.,2,361
3,저녁에는 전망이 좋아요,3,361
0,강변 산책로가 있는 넓은 공원 지역.,0,362
0,"좋은 산책, 좋은 전망, 재미있는 예술.",0,363
0,한강을 따라 산책하기 좋은 곳,0,364
0,걷고 뛰기 좋은 곳,0,365
0,가족과 함께 산책하기 좋아요,0,366
0,한강변 공원 중 하나.,0,367
1,지하철 이촌역 4번출구에서 도보로 15~20분 소요됩니다.,1,367
2,즐길거리가 별로 없었습니다.,2,367
3,그늘이 별로 없기 때문에 여름에는 방문하지 마세요.,3,367
0,강 북쪽에 있는 한강 공원은 (슬프게도) 남쪽에 있는 공원만큼 좋지 않습니다.,0,368
1,전망과 분위기는 그다지 좋지 않으며 종종 접근하기가 조금 더 어렵습니다.,1,368
2,하지만 확실히 사람들의 이동이 적고 따라서 더 평화롭습니다!,2,368
0,서울국제불꽃놀이 때 한강 이편에 갔어요.,0,369
1,불꽃놀이 장소는 여의도 쪽보다 조금 더 가깝지만 장소는 더 작습니다.,1,369
2,불꽃놀이를 가까이서 보고 싶다면 조금 일찍 도착하는 것이 현명할 것입니다.,2,369
3,또한 나무가 시야를 가리므로 높은 곳을 선택하세요.,3,369
4,건배!,4,369
0,한강 최고의 휴식 장소 중 하나가 너무 좋았어요!,0,370
0,아침 조깅이나 저녁 산책을 즐기기에 좋은 장소놀이터풍부하다화장실풍부하다반려견 동반 환경좋아요,0,371
1,피크닉 구역풍부하다,1,371
0,아름다운 곳.,0,372
1,평화로운 분위기.,1,372
0,낮에도 저녁에도 산책하기 좋은 곳,0,373
0,놀라운 장소..,0,374
0,사람도 많지 않고 풍경도 좋아요.,0,375
1,강아지 산책하기 좋은 곳,1,375
0,호수 옆에 있는 공원이에요.,0,376
1,자전거를 타고 공놀이를 하기에 좋습니다.,1,376
0,"산책과 자전거 타기, 피크닉을 좋아합니다.",0,377
1,주차 가능,1,377
0,매우 조용한 공원으로 휴식에 이상적입니다.,0,378
1,아름다운,1,378
0,아들과 저는 이 공원을 하루종일 걸었고 매우 기뻤습니다,0,379
1,:),1,379
0,이 공원 근처 어디든 놀랍습니다.,0,380
1,그게 전부입니다.,1,380
0,쉬거나 놀기 좋은 곳.,0,381
0,좋은 곳인데 거기 가서 다행이었어,0,382
0,도심 속 멋진 휴양지!,0,383
0,내가 가장 좋아하는 장소 중 하나,0,384
0,자전거 타기 좋다,0,385
0,돌아다니기에 시원해요,0,386
0,서울의 안전하고 상쾌한 곳,0,387
0,비싸지만 맛있다,0,388
0,피크닉에 좋음,0,389
0,그저 그래,0,390
0,런즈앤로지스,0,391
0,좋은,0,392
0,좋은 장소,0,393
0,이와 같이,0,394
0,여기가 좋아,0,395
0,좋은 장소,0,396
0,최고의 장소,0,397
