,리뷰,rep,index
2,불 피우는 피크닉으론 좋다.,2,167
0,자연과 가까운 열린 공간에서 가족과 함께 즐기기에 최적화된 한강 공원입니다,0,168
0,잔디밭에서 아이들과 놀기 좋음,0,169
0,가볍게여가활동과스포츠를즐길수있는~휠링이되는곳만남의장소도될수있는곳,0,170
0,이런 시설이 서울에 있어서 너무 좋음.,0,171
1,"스포츠와 피크닉, 자전거라이딩등 뭐하나 못할것이 없음.",1,171
0,낮에가면 텐트치기 좋고 밤에는 강건너 야경도 이뻐요,0,172
1,핀박는건 안되는걸로 알고있어요,1,172
0,요즘처럼 2미터 거리유지가 필요할때 딱입니다..,0,173
1,널찍한 곳에 흩어져서 시원한 바람쐬니 좋아요,1,173
0,캠핑하는 느낌은 좋지만 이리저리 나가는돈 계산하면 차라리 펜션이 낫지않나 싶음 ㅎ,0,174
0,넓은 광장과 한강이 있어서 놀기 좋았습니다.,0,175
1,옆에 하늘 공원과 난지천 공원이 있어서 산책하기 좋습니다.,1,175
0,운동 하기에 최고죠,0,176
0,"일단, 오늘 행사는 진심 엉망진창..",0,177
1,"스탭들이 쓰레기정리 하는분들이랑 행사부스 진행하는분들, 촬영하는분, 매표소 이렇게밖에 없었음..",1,177
2,셔틀 운행도 행사관계자랑 기사님이랑 전혀 연계도 안되어있고 기사님 두분이서만 전화로 결정하고 운행간격도 15분에 탄력적운행이라고만 해놔서 몇시 몇분에 오는지도 모르고 무작정 기다리기만하고 셔틀위치도 지도를 뒤집어놔서 반대로갔다가 헤매고 막상 위치로 가도 정차구역표시도 없이 화살표만 있어서 저포함 10팀 정도가 전혀 엉뚱한곳에서 버스 기다리고 있었는데 안내하는분들은커녕 버스조차도 오지 않아서 한시간기다림..,2,177
3,심지어 그늘도없는곳에서 행사한다고 게스트분들도 뙤약볕 드는 무대에 올라가고..,3,177
4,"아니, 운영비를 게스트분들 모시는데 다쓰셨나봄..",4,177
5,20주년 기념이고 타국 가수가 내한까지한 행사인데 초라한 느낌이 너무 들었음..,5,177
6,가수분 아니었음 살거사고 집에가서 푹쉬었을만큼 할것도없고 죄다 물건만팔고ㅠㅠ 누가 기획했니?,6,177
7,얼굴좀 보자ㅠㅠ 실망이 너무 커요!,7,177
0,넓고 좋은데 나오자마자 대로변이라서 교통이 좀 불편함,0,178
0,바람불어 시원.,0,179
1,햇볕은 쨍쨍,1,179
0,굿~,0,180
0,바람이 적당히 불어 시원하고 강변이라서 좋고 자전거도로를 새로 포장했어요.,0,181
0,한강물이흐르고  더위가 한풀꺾인듯이 시원하고  곳곳에쉬면서   놀수있는 공간이  기다리고 있습니다,0,182
1,오세요,1,182
2,난지한강으로,2,182
0,교통이 불편합니다.,0,183
1,걷는게 힘드시면 나오기 전에 미리 택시 호출하시는게 좋을듯합니다,1,183
0,지금은 먼곳 못가시죠,0,184
1,여행온 느낌 받으실거에요,1,184
2,저는 매주 일요일 가요,2,184
0,주말에도 피크닉존은 좀일찍 가면 자리가 있어서 도심에서 캠핑온 느낌을 낼 수 있어요,0,185
0,아직 여름 만큼은 아니지만 벌써 사람들이 북적입니다.,0,186
1,시원한 바람쐬면서 맥주한잔하고 하늘공원쪽으로 넘러가도 좋습니다.,1,186
0,가족 연인과 함께 보내기 좋은 장소에요 👍🏼…,0,187
0,늘 좋습니다~,0,188
0,HAND 공연 다녀왔고 난민촌이었다.,0,189
0,아직은 쌀 쌀 합니다,0,190
0,"조용하고 편안함 , 주차도 수월하고 편하게 도심속 자연을 즐길 수 있음",0,191
0,바람쐬기  좋은곳,0,192
0,라이딩길 왕복 78km탔어요~,0,193
1,공사구간 곳곳 있었지만 나들이 장소 최고에요,1,193
0,청춘페스티벌을 보기위해 갓다 교통이 다소 불편하나 셔틀버스를 운행한다 화장실을 늘리거나 청결부분을 신경써야 할 것같다,0,194
1,누가 화장실 문 앞에 대변을 누엇다 이해할 수가 없다,1,194
0,우리팀 경기 이겼어요~~~ㅋ,0,195
0,바람세기 좋습니다,0,196
1,산책 좋아요,1,196
0,자전거 전용도로가 있어서 한강나들이하기 좋아요.,0,197
0,사람 진짜 많아요,0,198
1,사진찍을때는 좋고 풍경이 이쁘던데요,1,198
0,다른 한강공원보다 조용하고 한적하다.,0,199
1,애견 산책하기 좋은 코스인 것 같다.,1,199
0,깨끗하고 사람 적어서 좋음~,0,200
1,쉬어가는 자전거 라이더들 많음,1,200
0,주차장이 있기는 하지만 가급적이면 대중교통을 이용하는것이 좋습니다.,0,201
0,"아이들,반려견들이 산책하기 좋네요.",0,202
0,강바람의 시원함과 세계 어느 도시에 비교해도 뛰어난 뷰가 매력적임.,0,203
0,피크닉하기 좋은 장소입니다,0,204
0,서울에 있는 강으로 산책하러 가기 좋고 외국인들도 오기에 매우 좋다,0,205
0,한강 공원 중 가장 쿨한 곳,0,206
0,교통이 불편하고 주차비를 받지만 야구를 할 수 있음.,0,207
1,공연도 자주 함.,1,207
0,억새가한창입니다.,0,208
1,사진찍기매우좋습니다,1,208
0,복잡하지 않고 조용합니다,0,209
1,건너편과는 완전 다른 분위기입니다,1,209
0,넓고 편안한휴식을취할수있어서좋아요,0,210
0,사람도 많지만 재미있음,0,211
1,자전거타고 바람맞으니 시원해뇨,1,211
0,송추에있구요,0,212
1,아주맛있구요,1,212
2,늘가고싶고그리워지는그맛입니다,2,212
0,좋다 특히나 가을에 갈대가 많을때 정말 아름답다,0,213
0,서울에서 제일 잘꾸며진 한강공원으로 손가락에 꼽을거 같네요,0,214
0,짬뽕이 맛있네요.,0,215
1,가격은 다소 비싸고 건더기가 너무 적어요.,1,215
0,넓은 잔디공원에서 한강을 보며 즐길 수 있어요,0,216
0,다른 한강공원보다 큰규모  행사도 많이하고 쉴수있는곳,0,217
0,앞에 자전거타는 친구들이 좀 무서워,0,218
1,용,1,218
0,한강에서 즐기는 페스티벌이 여름축제로 즐길수 있어 넘 좋습니다,0,219
0,시원하고 요즘은 한가하고 좋아요^^,0,220
1,가격도 저렴하구요^^,1,220
0,넓은 잔디가 있어 아이들이나 애견이 뛰어놀기 좋아요.,0,221
0,서울시내에서 숲속에있는 기분을 느낄 수 있어 좋았습니다.,0,222
0,탁트인 공간,0,223
0,가족과 함께 연인과 함께 산책하기에 아주 좋은 장소입니다,0,224
0,아이와자전거타러왔어요~,0,225
1,너무좋은 난지한강공원!,1,225
0,가족이나 연인과 놀기 딱 좋은 곳 입니다.,0,226
0,자전거족들때문에 개짜증났음.,0,227
1,얘네들은 브레이크 잡을줄 모르고 과속이 일상임,1,227
0,시설이 계속 업그레이드가 되고 있네요.,0,228
1,좋습니다. ^^,1,228
0,주차하기 힘든 것 빼고 도심내 휴식공간으로 좋은 곳임,0,229
0,굿입니다ㅎㅎㅎ,0,230
0,아이들과 놀러가기 너무 좋은 곳 입니다~^^,0,231
0,강과 꽃...그리고 휴식 !! 놀이와 운동까지 가능한 국내 최고가의 무료 공원~~~^^,0,232
0,한강물에 가까이 갈 수 있고 그늘막치고 놀기 좋음.,0,233
0,자전거 타기에 좋아요,0,234
1,한강이랑 바로 맞닿아 있어요,1,234
0,요트계류장이 완공되어 가고 있네요....,0,235
0,시민을 위한 공간,0,236
0,교통편이 좀 애매하지만 페스티벌 장소로는 아주 멋지고 좋음,0,237
0,자전거 타기도 좋고 한강이 보여서 좋아요,0,238
0,쉽지는 않은 접근성 하지만 최고의 가성비 (미리 사서간다면),0,239
0,가족과 나들이 하기엔 너무 좋아요.,0,240
0,대중 교통으로 접근하기 용이하고 산책하기 좋은 코스.,0,241
0,자전거 물놀이 야구 등 여러가지의 휴식과 운동을 할수 있음,0,242
0,생태숲이 있어 산책하기 좋아요,0,243
0,한강 옆이라 더워도 바람 때문에 시원하네요😊…,0,244
0,여름에 아이들과 수영장 정말 좋아요,0,245
0,무대 설치 중,0,246
0,차없으면 가기 개 빡센 곳,0,247
0,한적하게 휴식을 취할 수 있는 곳.,0,248
1,다만 주말에는 사람이 미어터짐.,1,248
0,오타디움 참여하러 처음 왔어요!,0,249
1,푸르르고 시원하고 좋아요,1,249
0,바람이 좋고 한강변 경치가 이쁘죠,0,250
0,"한강공원 자체로는 좋았지만 페스티벌,공연 등등 크게 운영할때 조금 미흡한 부분이 있었습니다.",0,251
0,서울이 아닌 것 처럼 공기가 좋아요.,0,252
0,가까운 곳에 살지 않으면 오가기 불편함... ㅜㅡㅜ,0,253
0,코로나검사 하러갔습니다.,0,254
1,친절하고 빠르게 검사해 주셔서 감사했습니다,1,254
0,민들레홀씨가 너무 많이 날리지만 너무 좋았어요,0,255
0,"산책하기 접근성, 조용함, 자연 상급",0,256
0,걷기 좋고 풍경 좋은 곳입니다.,0,257
0,몽골텐트에 곰팡이가 많고 모기도 많음,0,258
0,가을 낙엽 느끼며 걷기좋은곳입니딘,0,259
0,연휴 끝나고 나니 한적한게 좋네요!,0,260
0,환상적이고 젊음이 넘치는 공간..강추,0,261
0,아아들  하고 놀기좋아요,0,262
1,캠핑도하고,1,262
0,날좋을땐 이곳!!,0,263
0,걷기좋고 강바람도 쉬원하네요,0,264
0,가족과 함께 여유를 즐기다갑니다,0,265
0,걷기운동으로5킬로왕복하고왔어요,0,266
0,걷기운동으로 아주조은장소라생각합니다,0,267
0,오프 루트 페스트 2019,0,268
0,트랙킹코스로 요즘 애용중,0,269
0,산책하며 걷기 좋음.,0,270
1,라이딩들이 많음.,1,270
0,자차로갈때편함,0,271
1,대중교통으로가기는 불편,1,271
0,공원모기들이넘많음!,0,272
1,살충제한번살포해야되겠습니다!,1,272
0,군데군데 쓰레기가 있습니다.,0,273
1,좀더 청소에 신경써야 할것같습니다.,1,273
0,사람들이 많아서 자전거 조심해야되요,0,274
0,쉬기 좋아요,0,275
0,"한강공원중 큰규모, 대규모 공연이 많이열린다",0,276
0,캠핑 자전거 야구등 뭐든지 즐길수있는곳,0,277
0,나들이 가기 딱 좋은곳,0,278
0,한강공원 + 자전거는 최고의 조합이다.,0,279
0,휴게 공간이 많아서 좋네요,0,280
0,슾과 강 잔디밭을 즐기고 캠핑할 수 있는 장소,0,281
0,가족과 함께 하는 즐거움이 있다,0,282
0,태풍을 뚫고 락페중,0,283
0,잘  관리되고  쉬기  조은 곳임,0,284
0,장소자체는 좋은데 올해 그플은 최악,0,285
0,"시내에서 낰시를 즐길수있는곳이지만, 손맛만 .",0,286
0,캠핑장 바닥공사좀 하세요,0,287
1,먼지를 먹을러간건지 고기를 머그러간건지  다신 안감,1,287
0,봄에 공연보기 좋아요,0,288
0,잔디가 좋아서 아이들 놀기 아주 좋음,0,289
0,공기가 좋아서,0,290
0,그린플러그드2019,0,291
0,여자야구 페스티벌 2019!!!,0,292
0,강아지와 유모차로 산책하기 편해요,0,293
0,한강 좋죠.,0,294
1,그런데 차 델데가 없지롱,1,294
0,여의도 바라보는 뷰가 좋아요,0,295
0,행복,0,296
0,멍때리기 좋은ㅈ곳,0,297
0,시민들의 건강 증진,0,298
0,넓은.,0,299
1,쾌적한.,1,299
2,놀기좋은.,2,299
3,활동적인.,3,299
0,자전거 대여해서 재밌게 놀았습니다,0,300
0,페스티벌때문에 가봄,0,301
0,편안히 쉴수있어 좋아요,0,302
0,볼거리 누릴거리가 많아요,0,303
0,높은곳에 올라가면 속이 뻥 뚫려요 ~~,0,304
0,언제든 찾아갈 수 있는곳이지요,0,305
0,좋은곳,0,306
0,깨끗하고 잘 정비되어 있음,0,307
0,한강의 조용한 싐터,0,308
0,아이와 함께하기 좋아요,0,309
0,깨끗하고 넓고 노는데 좋습니다.,0,310
0,"캠핑장으로도, 산책으로도 최고",0,311
0,메타쉐콰이어 숲길이 좋았다,0,312
0,공원 행사가 겹치면 주차가 아주 헬입니다,0,313
0,좋아요~,0,314
0,가끔 풍경도 좋아요,0,315
0,너무 흥청망청....두번 다시 찾고 싶지 않음.,0,316
0,멀어요,0,317
1,역에서 멀어서 주변 역에서 버스타고 오세요^^,1,317
0,꽁꽁얼었던 한강 좋았습니다,0,318
0,사람이없어서한적하다.,0,319
0,경치좋고 운동하기좋음,0,320
0,지금 공사중입니다,0,321
1,아무것도 없어요,1,321
0,가족들과 피크닉하기 좋은 장소임,0,322
0,자연과 인조의 조화,0,323
0,이제 늦게가도 무료가아닌가보네,0,324
0,즐거운 주말을 가족과 지낼수 있는 곳,0,325
0,점심 먹고 산책 하는곳,0,326
0,북한산과 한강 조망이 쫘악,0,327
0,제공되는 테이블이 좀 작습니다ㅠ,0,328
0,좋아요,0,329
1,꼭 방문하세요,1,329
0,피크닉하기 좋은곳,0,330
0,야경이 참 예뻐요,0,331
0,아름다운 한강,0,332
0,할리스 행사 다녀옴,0,333
0,아빠들은 낚시 엄마랑 아이는 자전거 타기,0,334
0,좋은사람들과 함께해서,0,335
0,좋아 라이딩 하기 뛰어놀기 좋아,0,336
0,좋음,0,337
0,페스티벌장소로 정말 좋습니다!,0,338
0,한강을 보며 한가롭게 걸을 수 있는 곳,0,339
0,야구장 잔디관리 좀 해주세요,0,340
0,상암동에서의 유일한 산 ???,0,341
0,페스티벌 장소로 괜찮아요,0,342
0,공기 좋고 쾌적합니다,0,343
0,자전거 티기가 너무너무 좋더라구요,0,344
0,산책 다니기 좋아요,0,345
0,맨날 밤에 가서 어둡기만 했음,0,346
0,대중교통으로 움직이기가 어려움.,0,347
0,한강몽땅축제,0,348
0,캠핑하기 너무 좋았던 곳 !,0,349
0,산책하기도 좋아요,0,350
0,걷기 좋고 접근성 좋은,0,351
0,조용해서 좋음,0,352
0,완전좋음,0,353
0,그나마 그늘 있어서 좋아요,0,354
0,공연하기좋아요,0,355
0,난지 한강공원을 일단 와보시면  압니다,0,356
0,가족단위로 오기 쉬운 장소.,0,357
0,경치가 좋네요,0,358
0,집에서 갈수있는 휴식공간,0,359
0,서울의 휴식공간,0,360
0,난지한강공원 한적하고 좋아요,0,361
0,힐링하기좋아요,0,362
0,서울시민의 휴식장소,0,363
0,산책하기 좋아요,0,364
0,날이 좋아요,0,365
0,매년 열리는 콘서트는 꿀잼 ㅎㅎ,0,366
0,그냥 엄청 넓은 공원,0,367
0,탄두리치킨 케밥 진짜 맛없음,0,368
0,여유로와요,0,369
0,렛츠락페스티벌보러왔어요+,0,370
0,캠핑하기 최적화된 공원🏕…,0,371
0,좋다,0,372
1,조금 더럽다,1,372
0,바람쐬기 좋음,0,373
0,뷰맛집ㅎ,0,374
0,인생쉼터~힐링코스.,0,375
1,노을공원!,1,375
0,힙합페 쏘 핫플데쓰요,0,376
0,깨끗하고 좋아요,0,377
0,집근처에서 가장 사랑하는 곳,0,378
0,난지 힙플페 굳,0,379
0,돗자리 피고 놀기 좋음,0,380
0,대중교통편이 불편.,0,381
0,야경이 이뻐요,0,382
0,넓고 좋아요.,0,383
0,좋아요,0,384
0,돗자리깔고 놀기 좋음,0,385
0,션하게 스트레스풀리는곳''♡'',0,386
0,시원하고 좋네요,0,387
0,쓰레기가 없어요,0,388
0,멋진 곳.,0,389
0,서울의 고즈넉한 휴식,0,390
0,그냥산책하기좋음,0,391
0,서울의 좋은 명소,0,392
0,힙플페 오지구여 지리구여 레리꼬여~~,0,393
0,야구장 좋아요,0,394
0,운동하기 좋다,0,395
0,자전거타기   딱이다는   밀,0,396
0,주만에는 너무 혼잡,0,397
0,섬데이페스티발로 다녀왔어요,0,398
0,넓고 좋네요,0,399
0,짱 좋아요~~,0,400
0,여유롭고 넓은곳,0,401
0,Horrible  그린플러그드 ㅅㅂ,0,402
0,많이좋아요,0,403
0,이용에 편리,0,404
0,요트를 탈수 있다!,0,405
0,좋아요.,0,406
0,민들레가 많다....,0,407
0,로맨틱펀치 공연중,0,408
0,운동과 자연,0,409
0,서울 그린플러그드 2019,0,410
0,편의점이 좀 멀다,0,411
0,요즘 경치 맛집 ㅎㅎ,0,412
0,매우 좋은 공원,0,413
0,지금날씨에 딱죠움,0,414
0,느므느므 예쁨👏👏…,0,415
0,맛이별로에요,0,416
0,괜찮다.,0,417
0,굿.,0,418
0,여유가넘처요,0,419
0,너무 좋아요,0,420
0,한강은 항상 옳다,0,421
0,탁 트인 공간.,0,422
0,좋았어요~,0,423
0,가볼만해요...,0,424
0,넓고 좋다,0,425
0,쓰레기산이 이렇게,0,426
0,벌레 XX많네,0,427
0,축제!!!,0,428
0,여름에 덥다,0,429
0,좋아요,0,430
0,한강공원 중에서는 쏘쏘.,0,431
0,공원 같은 공원이다.,0,432
0,핫도그맛있다,0,433
0,마음 편해지는 곳,0,434
0,좋아요,0,435
0,굿!,0,436
0,가을...노을...단풍...,0,437
0,대박,0,438
0,한강공원이네요,0,439
0,오타디움 개꿀띠~,0,440
0,좋아요,0,441
0,괜찮아요,0,442
0,좋아요,0,443
0,좋아요~~~,0,444
0,좋아요,0,445
0,좋아요,0,446
0,산책 코스 강추,0,447
0,좋아요~~~~,0,448
0,좋아요,0,449
0,몰라.,0,450
1,지나갔어,1,450
0,좋아요,0,451
0,최적,0,452
0,자전거공원♡,0,453
0,쵝고의 힐링 캠핑장,0,454
0,라이딩~~,0,455
0,좋음,0,456
0,좋음,0,457
0,최고,0,458
0,좋아요.....,0,459
0,청춘페스티벌 굳,0,460
0,ㆍ,0,461
0,락페 최고👍…,0,462
0,껬긋하지못함,0,463
0,그냥 별로임,0,464
0,산책하기 딱,0,465
0,산책하기 좋아요.,0,466
0,라이딩,0,467
0,한강 라이딩중 한컷,0,468
0,가볼안함,0,469
0,비옴,0,470
0,주차불편. ..,0,471
0,서울의 낭만,0,472
0,한적하고 괜찮음,0,473
0,한강몽땅,0,474
0,그늘없음,0,475
0,여기 좋더라..,0,476
0,좋아요,0,477
0,마라토너들의성지,0,478
0,자전거 라이딩,0,479
0,낚시터어디에,0,480
0,자연~,0,481
0,낚시터어디에,0,482
0,멋있음,0,483
0,콘서트 존잼,0,484
0,난지 한강공원 피크닉,0,485
0,굳 공연장,0,486
0,난지공원 굿,0,487
0,와우내,0,488
0,힙플페,0,489
0,존나복잡,0,490
0,쓰렉이,0,491
0,별루임,0,492
0,마블런,0,493
0,난지한강공원,0,494
0,빈지노,0,495
0,좋았어요,0,496
0,여기 콘서트 보러 오세요.,0,497
1,아주 좋아요.,1,497
2,나는 정원에서 열리는 콘서트를 정말 좋아합니다.,2,497
3,밤에는 콘서트가 끝났습니다.,3,497
4,역까지 데려다줄 차가 있어서 매우 좋습니다.,4,497
5,이곳의 배려와 관심이 마음에 듭니다.,5,497
6,태국이나 웨일즈만큼 붐비지 않습니다.,6,497
0,한강변에 있는 정말 아름다운 공원 자전거 도로가 있습니다,0,498
1,도로판 캠핑 장 수영장 그리고 다른 많은 멋진 것들.,1,498
0,서울에서 내가 가장 좋아하는 장소 중 하나.,0,499
1,축제나 행사가 없는 한 다른 한강공원에 비해 조용하고 넓습니다.,1,499
0,쉬기 좋은 곳이 있었어요.,0,500
0,HipHopPlaya Festival 2019 기간 동안 이곳을 방문했습니다.,0,501
1,여기가 너무 좋아요!,1,501
2,내년에도 꼭 다시 방문하겠습니다!,2,501
3,지난번 방문에서는 공원을 많이 즐기지 못했기 때문에 내년에는 콘서트에 오기 전에 공원을 더 많이 탐험해 볼 예정입니다.,3,501
0,자전거 타기에 아름답고 완벽한 장소!,0,502
0,여름에 딱 맞는 공원.,0,503
1,이곳에서 자전거 타기와 축제를 즐겨보세요.,1,503
0,특히 어린 자녀가 있는 경우 가족과 함께 가기 좋은 곳이며 작은 놀이터가 있습니다.,0,504
1,모래상자는 정말 어린 아이들을 위한 곳입니다.,1,504
2,BMX 코스도 있는데 제가 갔던 날은 문이 닫혀 있었어요.,2,504
3,"그날 음악 축제가 있었기 때문인지, 아니면 지금은 완전히 폐쇄된 것인지는 확실하지 않습니다.",3,504
4,피크닉을 위한 공간도 넉넉해요,4,504
0,공간과 분위기가 정말 좋습니다.,0,505
1,이곳은 한강에 있으므로 하루의 브레인을 마친 후 멋진 일몰을 즐길 수 있습니다.,1,505
2,구내에는 바비큐 장비 대여점과 편의점이 있습니다.,2,505
3,입장료 4000원.,3,505
0,화려한 공원.,0,506
1,가족 피크닉은 물론 자전거 타기 등 모든 종류의 야외 활동을 즐기기에 완벽한 장소입니다.,1,506
0,아름다운 멋진 전망,0,507
0,휴식의 장소로서 잘 정비되고 있는 공원!!,0,508
0,넓은 공원.,0,509
1,평화로운.,1,509
2,좋은 장비.,2,509
3,하지만 거기까지 가는 것은 불편하지 않습니다.,3,509
0,나의 젠존,0,510
0,한강 근처에서 쉬기 좋은 곳.,0,511
1,나는 내 페스티벌 hiphopplaya에 정말 좋았습니다.,1,511
0,머물기 좋은 편안한 장소.,0,512
1,하지만 더 많은 그늘이 필요합니다.,1,512
0,도시의 멋진 전망을 감상할 수 있는 매우 아름다운 공원,0,513
0,가족들이 편안하게 쉬고 즐기기에 좋아요,0,514
0,봄부터 가을까지 좋은 곳이에요.,0,515
0,강변의 자전거 도로는 그야말로 천국입니다!!!,0,516
0,아침에 산책하기 좋은 곳이에요.,0,517
0,가끔 음악 축제가 열리는 곳도 있어요.,0,518
0,좋은,0,519
0,산책하기 좋은 곳,0,520
0,오늘밤 EDM 파티!!!!,0,521
0,넓은 피크닉 공간,0,522
0,좋았어,0,523
0,A&O 멋진 장소,0,524
0,5tardium 좋음,0,525
0,좋은 공원.,0,526
0,힙합플레이야는 훌륭했어요,0,527
0,5타르듐,0,528
0,엄청난,0,529
0,편안한,0,530
